_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999
0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998
0.964,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997
0.964,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996
0.963,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995
0.962,0.994,0.994,0.994,0.994,0.994,0.994,0.994,0.994
0.961,0.993,0.993,0.993,0.993,0.993,0.993,0.993,0.993
0.96,0.992,0.97,0.992,0.992,0.992,0.992,0.992,0.992
0.959,0.991,0.959,0.991,0.991,0.991,0.99,0.991,0.991
0.958,0.99,0.958,0.99,0.99,0.99,0.986,0.99,0.99
0.958,0.989,0.957,0.989,0.989,0.989,0.986,0.989,0.989
0.957,0.988,0.957,0.966,0.988,0.988,0.985,0.988,0.966
0.956,0.987,0.957,0.965,0.987,0.987,0.984,0.987,0.965
0.955,0.986,0.956,0.964,0.986,0.986,0.981,0.986,0.964
0.954,0.985,0.955,0.963,0.985,0.985,0.98,0.971,0.963
0.953,0.984,0.954,0.962,0.984,0.984,0.979,0.97,0.962
0.952,0.983,0.953,0.961,0.983,0.983,0.977,0.952,0.961
0.951,0.982,0.952,0.96,0.982,0.982,0.975,0.951,0.96
0.95,0.981,0.951,0.959,0.981,0.981,0.974,0.95,0.959
0.949,0.98,0.95,0.948,0.98,0.98,0.972,0.949,0.948
0.948,0.979,0.949,0.947,0.979,0.979,0.971,0.948,0.947
0.947,0.978,0.948,0.946,0.978,0.978,0.969,0.947,0.946
0.946,0.977,0.947,0.945,0.977,0.977,0.967,0.946,0.945
0.945,0.976,0.946,0.944,0.976,0.976,0.965,0.945,0.944
0.944,0.975,0.945,0.943,0.975,0.975,0.964,0.944,0.943
0.943,0.974,0.944,0.943,0.974,0.974,0.964,0.944,0.943
0.942,0.973,0.943,0.942,0.973,0.973,0.964,0.943,0.942
0.941,0.972,0.943,0.942,0.972,0.972,0.963,0.942,0.942
0.94,0.971,0.942,0.941,0.971,0.971,0.962,0.941,0.941
0.939,0.97,0.942,0.94,0.97,0.97,0.961,0.94,0.94
0.938,0.969,0.942,0.939,0.969,0.969,0.955,0.94,0.939
0.937,0.968,0.942,0.937,0.968,0.968,0.953,0.939,0.937
0.936,0.967,0.941,0.936,0.967,0.967,0.952,0.938,0.936
0.935,0.966,0.94,0.935,0.966,0.966,0.952,0.937,0.935
0.934,0.965,0.939,0.934,0.965,0.965,0.951,0.936,0.934
0.933,0.964,0.938,0.933,0.964,0.939,0.948,0.935,0.933
0.932,0.963,0.937,0.932,0.963,0.938,0.943,0.934,0.932
0.931,0.962,0.936,0.931,0.962,0.937,0.942,0.933,0.931
0.93,0.961,0.936,0.93,0.961,0.936,0.94,0.932,0.93
0.929,0.96,0.935,0.929,0.96,0.935,0.929,0.931,0.929
0.928,0.959,0.934,0.928,0.959,0.93,0.929,0.93,0.928
0.927,0.958,0.933,0.927,0.958,0.926,0.926,0.929,0.927
0.926,0.957,0.932,0.926,0.957,0.923,0.926,0.928,0.926
0.925,0.956,0.932,0.925,0.956,0.922,0.915,0.927,0.925
0.924,0.955,0.931,0.924,0.955,0.921,0.915,0.926,0.924
0.923,0.954,0.93,0.923,0.954,0.915,0.914,0.925,0.923
0.922,0.953,0.928,0.922,0.953,0.914,0.907,0.924,0.922
0.921,0.952,0.928,0.921,0.952,0.913,0.907,0.923,0.921
0.918,0.951,0.928,0.92,0.951,0.912,0.907,0.922,0.92
0.917,0.95,0.927,0.919,0.95,0.911,0.905,0.921,0.919
0.916,0.949,0.926,0.918,0.949,0.91,0.901,0.92,0.918
0.915,0.948,0.926,0.917,0.948,0.909,0.899,0.919,0.917
0.914,0.947,0.925,0.916,0.947,0.907,0.896,0.918,0.916
0.913,0.946,0.924,0.915,0.946,0.906,0.891,0.917,0.915
0.912,0.945,0.924,0.914,0.945,0.905,0.891,0.916,0.914
0.911,0.944,0.923,0.913,0.944,0.904,0.891,0.915,0.913
