_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core
0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338
0.337,0.338,0.338,0.338,0.337,0.335,0.337,0.337,0.338
0.332,0.338,0.338,0.338,0.337,0.335,0.337,0.336,0.338
0.332,0.338,0.337,0.337,0.337,0.335,0.337,0.331,0.337
0.325,0.338,0.337,0.337,0.337,0.335,0.33,0.329,0.337
0.322,0.338,0.337,0.337,0.337,0.334,0.33,0.328,0.337
0.295,0.338,0.337,0.337,0.337,0.334,0.33,0.324,0.337
0.294,0.336,0.337,0.336,0.337,0.334,0.32,0.319,0.336
0.244,0.336,0.336,0.336,0.335,0.307,0.32,0.312,0.336
0.244,0.335,0.336,0.331,0.334,0.307,0.32,0.311,0.331
0.238,0.333,0.336,0.331,0.334,0.307,0.316,0.31,0.331
0.219,0.332,0.336,0.331,0.331,0.307,0.311,0.309,0.331
0.218,0.332,0.331,0.331,0.331,0.307,0.311,0.308,0.331
0.216,0.331,0.331,0.331,0.331,0.307,0.31,0.302,0.331
0.202,0.331,0.331,0.329,0.331,0.307,0.31,0.302,0.329
0.202,0.331,0.331,0.329,0.331,0.307,0.301,0.293,0.329
0.202,0.33,0.329,0.329,0.326,0.307,0.295,0.291,0.329
0.202,0.33,0.329,0.329,0.326,0.307,0.294,0.286,0.329
0.137,0.328,0.329,0.329,0.326,0.307,0.294,0.284,0.329
0.132,0.328,0.329,0.329,0.326,0.307,0.261,0.279,0.329
0.132,0.328,0.329,0.329,0.326,0.306,0.261,0.271,0.329
0.129,0.328,0.329,0.329,0.326,0.306,0.261,0.27,0.329
0.129,0.328,0.329,0.329,0.326,0.306,0.261,0.265,0.329
0.118,0.328,0.329,0.326,0.324,0.306,0.256,0.265,0.326
0.114,0.328,0.329,0.326,0.324,0.306,0.256,0.261,0.326
0.114,0.327,0.329,0.324,0.324,0.304,0.256,0.261,0.324
0.038,0.327,0.329,0.324,0.322,0.304,0.254,0.261,0.324
0.038,0.324,0.329,0.324,0.322,0.304,0.242,0.256,0.324
0.012,0.324,0.329,0.324,0.322,0.304,0.236,0.251,0.324
0.012,0.317,0.329,0.324,0.322,0.304,0.236,0.236,0.324
0.012,0.316,0.329,0.324,0.322,0.304,0.236,0.235,0.324
0.012,0.316,0.326,0.324,0.321,0.303,0.227,0.229,0.324
0.012,0.313,0.326,0.324,0.32,0.302,0.211,0.223,0.324
0.012,0.312,0.326,0.324,0.32,0.302,0.211,0.219,0.324
0.012,0.311,0.326,0.324,0.32,0.3,0.194,0.218,0.324
0.012,0.311,0.324,0.324,0.319,0.3,0.194,0.213,0.324
0.012,0.311,0.324,0.324,0.319,0.3,0.194,0.212,0.324
0.012,0.309,0.324,0.324,0.319,0.3,0.194,0.212,0.324
0.012,0.309,0.324,0.324,0.319,0.3,0.194,0.207,0.324
0.012,0.306,0.324,0.324,0.317,0.3,0.186,0.207,0.324
0.012,0.306,0.324,0.324,0.317,0.3,0.186,0.207,0.324
0.012,0.306,0.324,0.322,0.317,0.299,0.186,0.19,0.322
0.012,0.305,0.324,0.321,0.317,0.295,0.186,0.189,0.321
0.012,0.305,0.324,0.321,0.317,0.293,0.186,0.189,0.321
0.012,0.305,0.324,0.321,0.317,0.292,0.157,0.184,0.321
0.012,0.305,0.324,0.321,0.317,0.292,0.157,0.179,0.321
0.012,0.305,0.324,0.321,0.317,0.291,0.157,0.179,0.321
0.012,0.305,0.324,0.321,0.317,0.291,0.157,0.179,0.321
0.012,0.305,0.324,0.321,0.317,0.291,0.157,0.177,0.321
0.012,0.305,0.324,0.32,0.317,0.291,0.157,0.175,0.32
0.012,0.303,0.324,0.32,0.317,0.291,0.157,0.174,0.32
0.012,0.303,0.324,0.32,0.317,0.291,0.157,0.174,0.32
0.012,0.303,0.324,0.32,0.317,0.291,0.157,0.173,0.32
0.012,0.302,0.324,0.32,0.317,0.29,0.152,0.16,0.32
0.012,0.302,0.324,0.319,0.314,0.29,0.152,0.096,0.319
0.012,0.302,0.324,0.317,0.314,0.29,0.152,0.095,0.317
0.012,0.301,0.324,0.317,0.314,0.29,0.152,0.094,0.317
0.012,0.301,0.324,0.317,0.314,0.29,0.152,0.09,0.317
0.012,0.301,0.324,0.317,0.314,0.29,0.152,0.09,0.317
0.012,0.301,0.324,0.317,0.313,0.29,0.152,0.09,0.317
0.012,0.299,0.324,0.317,0.312,0.29,0.152,0.09,0.317
0.012,0.298,0.324,0.314,0.312,0.29,0.152,0.09,0.314
0.012,0.297,0.324,0.314,0.312,0.29,0.138,0.089,0.314
0.012,0.297,0.324,0.314,0.312,0.29,0.138,0.089,0.314
0.012,0.297,0.324,0.314,0.312,0.29,0.138,0.089,0.314
0.012,0.297,0.324,0.313,0.312,0.29,0.138,0.089,0.313
0.012,0.297,0.324,0.313,0.312,0.288,0.138,0.089,0.313
0.012,0.297,0.324,0.313,0.311,0.288,0.136,0.087,0.313
0.012,0.297,0.322,0.313,0.31,0.288,0.136,0.086,0.313
0.012,0.297,0.321,0.313,0.31,0.288,0.133,0.086,0.313
0.012,0.297,0.321,0.313,0.31,0.288,0.133,0.069,0.313
0.012,0.297,0.32,0.313,0.31,0.288,0.133,0.056,0.313
0.012,0.297,0.32,0.313,0.31,0.287,0.133,0.056,0.313
0.012,0.297,0.32,0.313,0.31,0.286,0.133,0.056,0.313
