_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core
0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
0.9,0.899,0.9,0.9,0.9,0.9,0.899,0.899,0.9
0.899,0.899,0.899,0.899,0.9,0.899,0.898,0.898,0.899
0.898,0.898,0.899,0.899,0.9,0.898,0.897,0.897,0.899
0.897,0.897,0.899,0.899,0.9,0.897,0.896,0.896,0.899
0.896,0.896,0.899,0.899,0.9,0.896,0.895,0.895,0.899
0.895,0.895,0.899,0.898,0.899,0.895,0.894,0.894,0.898
0.894,0.895,0.899,0.898,0.899,0.894,0.893,0.893,0.898
0.893,0.894,0.898,0.898,0.899,0.893,0.89,0.892,0.898
0.892,0.893,0.898,0.898,0.899,0.892,0.889,0.891,0.898
0.891,0.892,0.898,0.898,0.898,0.891,0.888,0.89,0.898
0.89,0.891,0.898,0.897,0.897,0.89,0.887,0.889,0.897
0.889,0.89,0.898,0.897,0.896,0.886,0.886,0.888,0.897
0.888,0.89,0.898,0.896,0.895,0.885,0.885,0.887,0.896
0.887,0.889,0.898,0.895,0.894,0.884,0.883,0.886,0.895
0.886,0.888,0.897,0.894,0.893,0.883,0.88,0.885,0.894
0.885,0.887,0.897,0.894,0.892,0.878,0.88,0.884,0.894
0.884,0.887,0.896,0.894,0.891,0.877,0.88,0.883,0.894
0.883,0.886,0.896,0.893,0.89,0.876,0.873,0.882,0.893
0.882,0.885,0.896,0.892,0.889,0.875,0.873,0.881,0.892
0.881,0.884,0.895,0.891,0.888,0.874,0.873,0.88,0.891
0.88,0.883,0.895,0.891,0.887,0.872,0.869,0.879,0.891
0.879,0.882,0.895,0.891,0.886,0.872,0.867,0.878,0.891
0.878,0.881,0.894,0.89,0.885,0.871,0.861,0.877,0.89
0.877,0.88,0.894,0.889,0.884,0.87,0.858,0.876,0.889
0.876,0.879,0.893,0.888,0.883,0.869,0.857,0.875,0.888
0.875,0.878,0.893,0.887,0.882,0.868,0.856,0.874,0.887
