_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999
0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998
0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997
0.993,0.996,0.993,0.996,0.996,0.996,0.996,0.996,0.996
0.992,0.995,0.992,0.992,0.995,0.995,0.995,0.995,0.992
0.991,0.994,0.991,0.991,0.994,0.994,0.994,0.994,0.991
0.99,0.993,0.981,0.981,0.993,0.993,0.993,0.993,0.981
0.989,0.992,0.98,0.98,0.992,0.992,0.992,0.992,0.98
0.988,0.991,0.979,0.979,0.991,0.991,0.991,0.991,0.979
0.987,0.99,0.977,0.978,0.99,0.99,0.99,0.99,0.978
0.986,0.989,0.976,0.977,0.989,0.989,0.986,0.988,0.977
0.985,0.988,0.971,0.976,0.988,0.988,0.985,0.987,0.976
0.984,0.987,0.97,0.974,0.987,0.987,0.984,0.986,0.974
0.983,0.986,0.96,0.973,0.986,0.986,0.98,0.985,0.973
0.982,0.985,0.96,0.969,0.985,0.985,0.976,0.984,0.969
0.981,0.984,0.959,0.968,0.984,0.984,0.975,0.983,0.968
0.98,0.983,0.958,0.967,0.983,0.983,0.973,0.982,0.967
0.979,0.982,0.958,0.966,0.982,0.982,0.971,0.981,0.966
0.978,0.981,0.957,0.965,0.981,0.981,0.969,0.98,0.965
0.977,0.98,0.957,0.964,0.98,0.98,0.967,0.971,0.964
0.976,0.979,0.957,0.962,0.979,0.979,0.966,0.965,0.962
0.975,0.978,0.956,0.961,0.978,0.978,0.963,0.958,0.961
0.974,0.977,0.955,0.96,0.977,0.977,0.962,0.957,0.96
0.973,0.976,0.953,0.959,0.976,0.976,0.959,0.954,0.959
0.972,0.975,0.953,0.958,0.975,0.975,0.956,0.953,0.958
0.961,0.974,0.95,0.947,0.974,0.974,0.956,0.952,0.947
0.96,0.973,0.947,0.946,0.973,0.973,0.956,0.951,0.946
0.959,0.972,0.946,0.945,0.972,0.972,0.955,0.95,0.945
0.958,0.971,0.944,0.944,0.971,0.971,0.953,0.949,0.944
0.957,0.97,0.943,0.941,0.97,0.97,0.953,0.948,0.941
0.956,0.969,0.942,0.941,0.969,0.969,0.948,0.947,0.941
0.955,0.968,0.94,0.941,0.968,0.968,0.947,0.946,0.941
0.954,0.967,0.939,0.941,0.967,0.967,0.946,0.945,0.941
0.953,0.966,0.938,0.939,0.966,0.966,0.936,0.944,0.939
0.952,0.965,0.935,0.937,0.965,0.965,0.936,0.943,0.937
0.951,0.964,0.934,0.935,0.964,0.964,0.936,0.939,0.935
0.95,0.963,0.928,0.934,0.963,0.963,0.936,0.938,0.934
0.949,0.962,0.927,0.933,0.962,0.962,0.936,0.937,0.933
0.948,0.961,0.927,0.932,0.961,0.961,0.932,0.936,0.932
0.947,0.96,0.926,0.931,0.96,0.96,0.932,0.935,0.931
0.946,0.959,0.925,0.93,0.959,0.959,0.925,0.934,0.93
0.945,0.958,0.923,0.929,0.958,0.958,0.924,0.933,0.929
0.944,0.957,0.922,0.929,0.957,0.957,0.923,0.932,0.929
0.942,0.956,0.917,0.928,0.956,0.956,0.919,0.931,0.928
0.941,0.955,0.916,0.927,0.955,0.955,0.918,0.93,0.927
0.939,0.954,0.916,0.926,0.954,0.954,0.918,0.929,0.926
0.938,0.953,0.909,0.925,0.952,0.953,0.918,0.927,0.925
0.937,0.952,0.908,0.924,0.951,0.952,0.918,0.926,0.924
0.936,0.951,0.906,0.923,0.95,0.951,0.918,0.925,0.923
0.935,0.95,0.906,0.922,0.949,0.95,0.917,0.924,0.922
0.934,0.949,0.906,0.921,0.948,0.949,0.917,0.923,0.921
0.933,0.948,0.905,0.92,0.947,0.948,0.915,0.922,0.92
0.929,0.947,0.904,0.919,0.946,0.947,0.914,0.921,0.919
0.928,0.946,0.899,0.918,0.945,0.946,0.913,0.92,0.918
0.927,0.945,0.899,0.917,0.944,0.945,0.909,0.919,0.917
0.926,0.944,0.898,0.916,0.943,0.944,0.908,0.919,0.916
