_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999
0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998
0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997
0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996
0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995
0.994,0.994,0.994,0.994,0.994,0.994,0.994,0.994,0.994
0.993,0.993,0.993,0.993,0.993,0.993,0.993,0.993,0.993
0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.991,0.992
0.991,0.991,0.991,0.991,0.991,0.991,0.991,0.99,0.991
0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.989,0.99
0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.988,0.989
0.988,0.988,0.985,0.988,0.988,0.988,0.987,0.987,0.988
0.987,0.987,0.983,0.987,0.987,0.987,0.986,0.986,0.987
0.986,0.986,0.98,0.983,0.986,0.986,0.984,0.985,0.983
0.985,0.985,0.979,0.982,0.985,0.985,0.976,0.984,0.982
0.984,0.984,0.973,0.98,0.984,0.984,0.975,0.983,0.98
0.983,0.983,0.969,0.978,0.983,0.983,0.974,0.982,0.978
0.982,0.982,0.934,0.977,0.982,0.982,0.973,0.981,0.977
0.981,0.981,0.933,0.976,0.981,0.981,0.971,0.98,0.976
0.98,0.98,0.925,0.975,0.98,0.98,0.966,0.979,0.975
0.978,0.979,0.922,0.958,0.979,0.979,0.965,0.978,0.958
0.977,0.978,0.921,0.958,0.978,0.978,0.964,0.977,0.958
0.976,0.977,0.921,0.929,0.977,0.977,0.96,0.976,0.929
0.975,0.976,0.921,0.928,0.976,0.976,0.956,0.975,0.928
0.974,0.975,0.92,0.925,0.975,0.975,0.956,0.974,0.925
0.973,0.974,0.919,0.924,0.974,0.974,0.951,0.973,0.924
0.972,0.973,0.919,0.916,0.973,0.973,0.95,0.972,0.916
0.971,0.972,0.919,0.915,0.972,0.972,0.946,0.971,0.915
0.97,0.971,0.874,0.914,0.971,0.971,0.946,0.97,0.914
0.969,0.97,0.874,0.913,0.97,0.97,0.93,0.969,0.913
0.968,0.969,0.873,0.909,0.969,0.969,0.93,0.968,0.909
0.966,0.968,0.873,0.908,0.968,0.965,0.93,0.967,0.908
0.899,0.967,0.873,0.907,0.967,0.964,0.919,0.966,0.907
0.898,0.966,0.873,0.906,0.966,0.963,0.919,0.965,0.906
0.897,0.965,0.872,0.906,0.965,0.962,0.917,0.964,0.906
0.896,0.964,0.865,0.906,0.964,0.961,0.917,0.963,0.906
0.895,0.963,0.865,0.905,0.963,0.96,0.917,0.962,0.905
0.894,0.962,0.864,0.904,0.962,0.959,0.917,0.961,0.904
0.894,0.961,0.863,0.903,0.961,0.958,0.917,0.96,0.903
0.893,0.96,0.863,0.902,0.96,0.957,0.915,0.959,0.902
0.891,0.959,0.862,0.902,0.959,0.956,0.888,0.958,0.902
0.849,0.958,0.862,0.901,0.958,0.955,0.888,0.957,0.901
0.848,0.957,0.862,0.9,0.957,0.954,0.888,0.956,0.9
0.834,0.956,0.861,0.899,0.956,0.953,0.888,0.955,0.899
0.833,0.955,0.861,0.899,0.955,0.952,0.888,0.954,0.899
0.832,0.954,0.861,0.898,0.954,0.951,0.883,0.953,0.898
0.83,0.953,0.86,0.897,0.953,0.95,0.883,0.952,0.897
0.829,0.952,0.86,0.896,0.952,0.949,0.883,0.951,0.896
0.828,0.951,0.859,0.847,0.951,0.948,0.877,0.95,0.847
0.827,0.95,0.857,0.846,0.95,0.947,0.877,0.949,0.846
0.826,0.949,0.856,0.846,0.949,0.946,0.876,0.948,0.846
0.825,0.948,0.856,0.846,0.948,0.945,0.873,0.947,0.846
0.825,0.947,0.856,0.845,0.947,0.944,0.873,0.946,0.845
0.824,0.946,0.856,0.844,0.946,0.943,0.869,0.932,0.844
0.823,0.945,0.856,0.843,0.945,0.942,0.869,0.931,0.843
0.823,0.944,0.856,0.842,0.944,0.941,0.867,0.93,0.842
