_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.913,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999
0.913,0.998,0.91,0.91,0.998,0.998,0.998,0.998,0.91
0.913,0.997,0.909,0.909,0.997,0.997,0.997,0.997,0.909
0.912,0.996,0.908,0.908,0.996,0.996,0.996,0.996,0.908
0.911,0.995,0.908,0.908,0.995,0.995,0.995,0.995,0.908
0.911,0.994,0.907,0.907,0.994,0.994,0.994,0.994,0.907
0.911,0.993,0.906,0.906,0.993,0.992,0.993,0.993,0.906
0.91,0.992,0.906,0.906,0.992,0.991,0.992,0.992,0.906
0.909,0.991,0.906,0.905,0.991,0.99,0.991,0.991,0.905
0.908,0.99,0.906,0.905,0.99,0.989,0.99,0.99,0.905
0.907,0.989,0.905,0.905,0.989,0.988,0.989,0.989,0.905
0.906,0.988,0.905,0.904,0.988,0.987,0.985,0.931,0.904
0.905,0.987,0.904,0.903,0.899,0.986,0.983,0.93,0.903
0.904,0.986,0.903,0.902,0.898,0.985,0.982,0.929,0.902
0.903,0.985,0.902,0.901,0.897,0.984,0.981,0.928,0.901
0.9,0.984,0.901,0.9,0.896,0.983,0.98,0.927,0.9
0.899,0.983,0.901,0.899,0.895,0.982,0.979,0.923,0.899
0.898,0.982,0.9,0.898,0.894,0.981,0.976,0.922,0.898
0.897,0.981,0.899,0.898,0.893,0.98,0.975,0.92,0.898
0.896,0.98,0.898,0.897,0.893,0.979,0.974,0.919,0.897
0.895,0.979,0.897,0.896,0.892,0.978,0.974,0.918,0.896
0.894,0.978,0.896,0.895,0.891,0.977,0.971,0.917,0.895
0.893,0.977,0.895,0.894,0.89,0.976,0.966,0.916,0.894
0.892,0.976,0.895,0.893,0.889,0.975,0.965,0.914,0.893
0.891,0.975,0.894,0.892,0.888,0.974,0.876,0.913,0.892
0.89,0.974,0.894,0.891,0.887,0.973,0.87,0.912,0.891
0.889,0.973,0.893,0.89,0.886,0.972,0.87,0.894,0.89
0.888,0.972,0.893,0.889,0.885,0.971,0.87,0.893,0.889
0.887,0.971,0.892,0.889,0.884,0.97,0.87,0.892,0.889
0.886,0.97,0.892,0.888,0.884,0.969,0.868,0.891,0.888
0.885,0.969,0.892,0.887,0.883,0.965,0.868,0.89,0.887
0.884,0.968,0.891,0.886,0.882,0.964,0.867,0.89,0.886
0.884,0.967,0.89,0.885,0.881,0.961,0.866,0.889,0.885
0.883,0.966,0.889,0.884,0.88,0.96,0.865,0.888,0.884
