_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core
0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303
0.3,0.302,0.3,0.3,0.3,0.303,0.3,0.303,0.3
0.3,0.302,0.3,0.3,0.3,0.303,0.28,0.301,0.3
0.271,0.302,0.3,0.3,0.3,0.303,0.272,0.3,0.3
0.164,0.301,0.3,0.3,0.3,0.303,0.272,0.297,0.3
0.164,0.3,0.3,0.3,0.298,0.303,0.272,0.297,0.3
0.164,0.297,0.3,0.3,0.296,0.303,0.252,0.297,0.3
0.164,0.297,0.3,0.3,0.276,0.303,0.24,0.297,0.3
0.16,0.265,0.3,0.3,0.276,0.303,0.24,0.297,0.3
0.16,0.264,0.3,0.3,0.275,0.303,0.099,0.297,0.3
0.16,0.263,0.3,0.3,0.275,0.303,0.026,0.297,0.3
0.153,0.26,0.3,0.3,0.273,0.303,0.026,0.297,0.3
0.148,0.26,0.3,0.3,0.273,0.302,0.026,0.297,0.3
0.144,0.26,0.3,0.3,0.273,0.302,0.026,0.297,0.3
0.144,0.259,0.3,0.299,0.271,0.302,0.026,0.297,0.299
0.14,0.259,0.3,0.299,0.269,0.301,0.026,0.297,0.299
0.139,0.259,0.3,0.299,0.269,0.3,0.025,0.297,0.299
0.137,0.259,0.3,0.299,0.268,0.3,0.025,0.297,0.299
0.137,0.257,0.3,0.299,0.267,0.3,0.025,0.297,0.299
0.136,0.257,0.299,0.299,0.265,0.299,0.025,0.297,0.299
0.135,0.256,0.299,0.299,0.265,0.298,0.025,0.297,0.299
0.114,0.256,0.299,0.299,0.265,0.298,0.025,0.297,0.299
0.11,0.256,0.299,0.299,0.257,0.297,0.025,0.297,0.299
0.076,0.256,0.299,0.297,0.257,0.297,0.025,0.297,0.297
0.042,0.256,0.299,0.297,0.257,0.297,0.025,0.297,0.297
0.038,0.255,0.299,0.296,0.255,0.296,0.025,0.297,0.296
0.038,0.255,0.299,0.296,0.255,0.296,0.025,0.297,0.296
0.038,0.255,0.299,0.295,0.255,0.295,0.025,0.297,0.295
0.038,0.254,0.299,0.295,0.255,0.294,0.025,0.297,0.295
0.025,0.254,0.298,0.293,0.252,0.294,0.025,0.297,0.293
0.025,0.254,0.296,0.292,0.25,0.294,0.025,0.297,0.292
0.025,0.254,0.296,0.29,0.249,0.294,0.025,0.297,0.29
0.025,0.252,0.296,0.288,0.249,0.294,0.025,0.297,0.288
0.025,0.25,0.296,0.286,0.249,0.294,0.025,0.297,0.286
0.025,0.25,0.296,0.286,0.249,0.292,0.025,0.297,0.286
0.001,0.25,0.296,0.286,0.114,0.292,0.025,0.297,0.286
0.001,0.25,0.295,0.286,0.114,0.291,0.025,0.297,0.286
0.001,0.248,0.295,0.286,0.114,0.29,0.025,0.297,0.286
0.001,0.248,0.295,0.286,0.114,0.29,0.025,0.297,0.286
0.001,0.247,0.293,0.286,0.114,0.289,0.025,0.297,0.286
0.001,0.247,0.293,0.286,0.114,0.288,0.025,0.297,0.286
