_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core
0.354,0.354,0.354,0.354,0.354,0.354,0.354,0.354,0.354
0.354,0.353,0.354,0.354,0.354,0.354,0.354,0.354,0.354
0.354,0.352,0.354,0.354,0.354,0.354,0.354,0.354,0.354
0.354,0.352,0.354,0.354,0.354,0.354,0.354,0.354,0.354
0.354,0.352,0.354,0.354,0.354,0.354,0.353,0.354,0.354
0.351,0.35,0.354,0.354,0.354,0.352,0.353,0.354,0.354
0.35,0.35,0.354,0.354,0.354,0.352,0.353,0.354,0.354
0.348,0.35,0.354,0.354,0.354,0.351,0.352,0.354,0.354
0.345,0.35,0.354,0.354,0.354,0.351,0.351,0.354,0.354
0.344,0.35,0.354,0.354,0.354,0.351,0.331,0.353,0.354
0.343,0.35,0.354,0.354,0.354,0.351,0.331,0.353,0.354
0.34,0.35,0.354,0.354,0.354,0.351,0.331,0.353,0.354
0.339,0.35,0.354,0.354,0.354,0.351,0.331,0.353,0.354
0.271,0.35,0.354,0.354,0.354,0.351,0.331,0.353,0.354
0.27,0.35,0.354,0.354,0.354,0.351,0.304,0.351,0.354
0.265,0.35,0.354,0.354,0.354,0.351,0.304,0.344,0.354
0.257,0.349,0.354,0.354,0.354,0.351,0.304,0.343,0.354
0.254,0.349,0.354,0.354,0.354,0.351,0.303,0.342,0.354
0.252,0.349,0.354,0.354,0.354,0.351,0.289,0.334,0.354
0.241,0.348,0.354,0.354,0.354,0.351,0.284,0.334,0.354
0.238,0.348,0.354,0.354,0.354,0.351,0.284,0.333,0.354
0.235,0.348,0.354,0.354,0.354,0.351,0.284,0.333,0.354
0.23,0.346,0.354,0.354,0.354,0.351,0.284,0.33,0.354
0.227,0.346,0.354,0.354,0.354,0.351,0.281,0.328,0.354
0.219,0.346,0.354,0.354,0.354,0.351,0.281,0.328,0.354
0.218,0.346,0.354,0.354,0.354,0.35,0.281,0.326,0.354
0.215,0.345,0.354,0.354,0.354,0.35,0.275,0.326,0.354
0.215,0.345,0.354,0.354,0.354,0.35,0.275,0.319,0.354
0.215,0.345,0.354,0.354,0.354,0.35,0.274,0.317,0.354
0.215,0.34,0.354,0.354,0.354,0.35,0.274,0.315,0.354
0.212,0.34,0.354,0.354,0.354,0.35,0.271,0.312,0.354
0.212,0.338,0.354,0.354,0.354,0.35,0.267,0.311,0.354
0.211,0.338,0.354,0.354,0.354,0.35,0.262,0.31,0.354
0.209,0.335,0.354,0.354,0.354,0.35,0.262,0.309,0.354
0.208,0.335,0.354,0.354,0.354,0.35,0.255,0.307,0.354
0.202,0.335,0.354,0.354,0.354,0.35,0.255,0.304,0.354
0.202,0.334,0.354,0.354,0.354,0.35,0.255,0.296,0.354
0.199,0.334,0.354,0.354,0.354,0.35,0.255,0.296,0.354
0.198,0.329,0.354,0.354,0.354,0.35,0.255,0.295,0.354
0.198,0.328,0.354,0.354,0.354,0.35,0.255,0.294,0.354
0.194,0.328,0.354,0.354,0.354,0.35,0.255,0.294,0.354
0.187,0.327,0.354,0.354,0.354,0.35,0.252,0.293,0.354
0.182,0.326,0.354,0.354,0.354,0.35,0.25,0.292,0.354
0.182,0.325,0.354,0.354,0.354,0.35,0.25,0.282,0.354
0.182,0.324,0.354,0.354,0.354,0.35,0.246,0.282,0.354
0.16,0.323,0.354,0.354,0.354,0.35,0.239,0.282,0.354
0.153,0.323,0.354,0.354,0.354,0.35,0.232,0.281,0.354
0.15,0.317,0.354,0.354,0.354,0.35,0.227,0.274,0.354
0.138,0.316,0.354,0.354,0.354,0.35,0.227,0.272,0.354
0.119,0.313,0.354,0.354,0.354,0.349,0.227,0.271,0.354
0.119,0.313,0.354,0.354,0.354,0.348,0.227,0.271,0.354
0.085,0.313,0.354,0.354,0.354,0.348,0.227,0.268,0.354
0.085,0.312,0.354,0.354,0.351,0.347,0.227,0.268,0.354
0.066,0.312,0.354,0.354,0.351,0.346,0.227,0.268,0.354
0.066,0.312,0.354,0.354,0.351,0.346,0.218,0.268,0.354
0.066,0.312,0.354,0.354,0.351,0.345,0.218,0.263,0.354
0.063,0.312,0.354,0.354,0.351,0.345,0.218,0.261,0.354
0.063,0.312,0.354,0.354,0.351,0.343,0.209,0.257,0.354
0.057,0.312,0.354,0.354,0.351,0.342,0.209,0.254,0.354
0.057,0.312,0.354,0.354,0.351,0.342,0.209,0.254,0.354
0.057,0.312,0.354,0.354,0.351,0.342,0.209,0.252,0.354
0.057,0.312,0.354,0.354,0.351,0.342,0.209,0.246,0.354
0.057,0.312,0.354,0.354,0.351,0.342,0.209,0.238,0.354
0.057,0.312,0.354,0.354,0.35,0.342,0.209,0.238,0.354
0.055,0.31,0.354,0.354,0.35,0.342,0.208,0.238,0.354
0.055,0.31,0.354,0.354,0.35,0.342,0.201,0.237,0.354
0.053,0.31,0.354,0.354,0.349,0.341,0.201,0.237,0.354
0.053,0.307,0.354,0.354,0.349,0.34,0.201,0.237,0.354
0.053,0.307,0.354,0.354,0.349,0.34,0.192,0.232,0.354
0.053,0.307,0.354,0.354,0.349,0.34,0.192,0.231,0.354
0.053,0.306,0.354,0.354,0.349,0.339,0.192,0.223,0.354
0.048,0.305,0.354,0.354,0.349,0.339,0.192,0.223,0.354
0.048,0.305,0.354,0.354,0.349,0.339,0.192,0.221,0.354
0.048,0.301,0.354,0.354,0.347,0.339,0.192,0.221,0.354
0.048,0.301,0.354,0.354,0.347,0.338,0.192,0.221,0.354
0.048,0.301,0.354,0.354,0.347,0.338,0.184,0.22,0.354
0.048,0.301,0.354,0.354,0.347,0.338,0.184,0.22,0.354
0.048,0.301,0.354,0.354,0.347,0.337,0.184,0.219,0.354
0.048,0.301,0.354,0.354,0.347,0.337,0.184,0.219,0.354
0.048,0.301,0.354,0.354,0.347,0.337,0.184,0.211,0.354
0.048,0.301,0.354,0.354,0.347,0.336,0.184,0.211,0.354
0.048,0.301,0.354,0.354,0.347,0.334,0.184,0.211,0.354
0.048,0.299,0.354,0.354,0.347,0.334,0.184,0.21,0.354
0.048,0.299,0.354,0.354,0.346,0.334,0.182,0.21,0.354
0.048,0.299,0.354,0.354,0.346,0.334,0.173,0.21,0.354
0.048,0.299,0.354,0.354,0.346,0.333,0.173,0.21,0.354
0.022,0.299,0.354,0.354,0.346,0.333,0.173,0.207,0.354
0.022,0.299,0.354,0.354,0.346,0.333,0.166,0.2,0.354
0.022,0.298,0.354,0.354,0.346,0.333,0.154,0.2,0.354
0.022,0.298,0.354,0.354,0.344,0.331,0.154,0.2,0.354
0.022,0.297,0.354,0.354,0.344,0.33,0.154,0.2,0.354
0.022,0.297,0.354,0.354,0.344,0.33,0.154,0.2,0.354
0.001,0.297,0.354,0.353,0.344,0.33,0.154,0.195,0.353
0.001,0.295,0.354,0.352,0.344,0.33,0.154,0.195,0.352
0.001,0.295,0.354,0.352,0.344,0.33,0.154,0.194,0.352
0.001,0.295,0.354,0.352,0.344,0.329,0.154,0.191,0.352
0.001,0.29,0.354,0.349,0.344,0.329,0.154,0.179,0.349
0.001,0.29,0.354,0.349,0.344,0.327,0.154,0.179,0.349
0.001,0.29,0.354,0.349,0.344,0.326,0.154,0.175,0.349
0.001,0.29,0.354,0.349,0.344,0.322,0.154,0.175,0.349
0.001,0.288,0.354,0.349,0.344,0.322,0.151,0.175,0.349
0.001,0.288,0.354,0.349,0.344,0.322,0.151,0.174,0.349
0.001,0.288,0.354,0.349,0.344,0.319,0.151,0.174,0.349
0.001,0.287,0.354,0.349,0.344,0.311,0.151,0.174,0.349
