_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core
0.926,0.926,0.926,0.926,0.926,0.926,0.926,0.926,0.926
0.926,0.925,0.911,0.911,0.925,0.925,0.925,0.925,0.911
0.911,0.924,0.91,0.91,0.924,0.924,0.924,0.924,0.91
0.91,0.923,0.909,0.909,0.923,0.923,0.923,0.92,0.909
0.909,0.922,0.908,0.908,0.922,0.92,0.922,0.918,0.908
0.908,0.921,0.907,0.907,0.921,0.919,0.921,0.917,0.907
0.907,0.921,0.907,0.907,0.92,0.918,0.92,0.915,0.907
0.906,0.92,0.907,0.907,0.919,0.916,0.919,0.914,0.907
0.905,0.919,0.907,0.906,0.918,0.915,0.918,0.913,0.906
0.904,0.918,0.906,0.905,0.917,0.914,0.917,0.911,0.905
0.903,0.916,0.905,0.905,0.916,0.91,0.916,0.909,0.905
0.902,0.915,0.904,0.904,0.915,0.91,0.914,0.909,0.904
0.901,0.914,0.903,0.903,0.914,0.909,0.911,0.908,0.903
0.9,0.913,0.903,0.902,0.913,0.907,0.908,0.907,0.902
0.899,0.912,0.903,0.901,0.898,0.906,0.905,0.906,0.901
0.898,0.911,0.903,0.9,0.897,0.904,0.905,0.905,0.9
0.897,0.91,0.902,0.9,0.896,0.904,0.902,0.904,0.9
0.896,0.909,0.901,0.899,0.895,0.904,0.9,0.903,0.899
0.895,0.908,0.9,0.899,0.894,0.903,0.899,0.902,0.899
0.894,0.907,0.899,0.898,0.893,0.902,0.895,0.901,0.898
0.893,0.906,0.899,0.897,0.892,0.901,0.894,0.9,0.897
0.892,0.905,0.899,0.896,0.891,0.9,0.893,0.899,0.896
0.891,0.905,0.898,0.896,0.89,0.899,0.886,0.898,0.896
0.89,0.904,0.897,0.895,0.889,0.898,0.885,0.897,0.895
0.889,0.903,0.897,0.894,0.888,0.897,0.884,0.896,0.894
0.888,0.902,0.896,0.893,0.888,0.896,0.883,0.895,0.893
0.887,0.901,0.895,0.892,0.887,0.895,0.882,0.894,0.892
0.886,0.9,0.894,0.891,0.886,0.894,0.881,0.893,0.891
0.885,0.899,0.893,0.89,0.886,0.893,0.88,0.892,0.89
0.884,0.898,0.892,0.89,0.885,0.885,0.878,0.891,0.89
0.883,0.897,0.892,0.889,0.885,0.884,0.876,0.89,0.889
0.882,0.896,0.892,0.889,0.884,0.883,0.873,0.889,0.889
0.881,0.895,0.891,0.888,0.883,0.882,0.869,0.888,0.888
0.88,0.894,0.891,0.887,0.882,0.881,0.869,0.887,0.887
0.879,0.893,0.891,0.886,0.881,0.88,0.869,0.886,0.886
0.879,0.892,0.89,0.885,0.88,0.876,0.869,0.885,0.885
0.878,0.891,0.889,0.884,0.879,0.875,0.863,0.884,0.884
0.877,0.89,0.888,0.883,0.878,0.874,0.861,0.883,0.883
0.876,0.889,0.887,0.882,0.877,0.873,0.86,0.882,0.882
0.873,0.888,0.886,0.881,0.876,0.872,0.86,0.881,0.881
0.872,0.887,0.886,0.88,0.875,0.871,0.858,0.88,0.88
0.871,0.886,0.885,0.879,0.874,0.87,0.855,0.879,0.879
0.87,0.885,0.885,0.878,0.873,0.869,0.855,0.876,0.878
0.869,0.884,0.884,0.877,0.872,0.868,0.854,0.874,0.877
0.868,0.883,0.884,0.877,0.872,0.867,0.854,0.873,0.877
0.867,0.882,0.884,0.876,0.871,0.866,0.854,0.873,0.876
0.866,0.881,0.884,0.875,0.87,0.865,0.851,0.872,0.875
0.865,0.879,0.884,0.874,0.869,0.864,0.85,0.871,0.874
0.864,0.878,0.884,0.873,0.868,0.863,0.849,0.87,0.873
0.863,0.877,0.884,0.873,0.867,0.862,0.849,0.869,0.873
0.862,0.876,0.883,0.872,0.866,0.861,0.848,0.868,0.872
0.861,0.876,0.883,0.871,0.865,0.86,0.847,0.865,0.871
0.86,0.875,0.883,0.87,0.864,0.859,0.846,0.864,0.87
0.859,0.874,0.883,0.869,0.863,0.858,0.845,0.863,0.869
0.858,0.873,0.882,0.868,0.862,0.857,0.844,0.862,0.868
0.857,0.872,0.881,0.867,0.861,0.856,0.843,0.857,0.867
0.853,0.871,0.881,0.866,0.86,0.85,0.842,0.857,0.866
0.852,0.87,0.881,0.865,0.86,0.849,0.841,0.855,0.865
0.851,0.869,0.88,0.864,0.859,0.848,0.84,0.854,0.864
0.85,0.868,0.879,0.863,0.858,0.847,0.84,0.854,0.863
0.849,0.867,0.878,0.862,0.857,0.846,0.836,0.853,0.862
0.848,0.866,0.877,0.861,0.856,0.845,0.835,0.852,0.861
0.847,0.866,0.876,0.86,0.855,0.845,0.831,0.852,0.86
0.846,0.865,0.875,0.859,0.854,0.844,0.831,0.851,0.859
0.845,0.865,0.874,0.858,0.853,0.843,0.831,0.85,0.858
0.844,0.865,0.873,0.857,0.852,0.842,0.83,0.849,0.857
0.843,0.864,0.873,0.856,0.851,0.841,0.828,0.848,0.856
0.842,0.863,0.873,0.856,0.85,0.84,0.828,0.847,0.856
0.841,0.862,0.872,0.855,0.849,0.839,0.825,0.846,0.855
0.84,0.861,0.872,0.853,0.848,0.838,0.82,0.845,0.853
0.835,0.86,0.871,0.852,0.847,0.834,0.817,0.844,0.852
0.834,0.859,0.871,0.851,0.846,0.833,0.816,0.843,0.851
0.833,0.858,0.87,0.85,0.845,0.832,0.81,0.842,0.85
0.832,0.858,0.869,0.849,0.844,0.831,0.81,0.841,0.849
0.831,0.857,0.868,0.848,0.843,0.83,0.807,0.84,0.848
0.83,0.857,0.868,0.847,0.842,0.829,0.806,0.838,0.847
0.829,0.856,0.868,0.846,0.841,0.828,0.799,0.837,0.846
0.828,0.855,0.868,0.845,0.84,0.822,0.799,0.836,0.845
0.827,0.854,0.867,0.844,0.839,0.82,0.796,0.835,0.844
0.826,0.854,0.866,0.844,0.838,0.819,0.792,0.834,0.844
0.825,0.854,0.865,0.843,0.837,0.816,0.792,0.833,0.843
0.824,0.853,0.864,0.841,0.836,0.815,0.791,0.832,0.841
0.823,0.852,0.864,0.84,0.835,0.814,0.791,0.831,0.84
0.822,0.851,0.863,0.84,0.834,0.787,0.791,0.83,0.84
0.821,0.85,0.862,0.839,0.833,0.786,0.791,0.829,0.839
0.814,0.849,0.861,0.838,0.832,0.785,0.79,0.828,0.838
0.813,0.849,0.861,0.837,0.831,0.784,0.785,0.827,0.837
0.812,0.848,0.861,0.836,0.83,0.783,0.785,0.826,0.836
0.811,0.847,0.861,0.835,0.829,0.782,0.784,0.825,0.835
0.81,0.846,0.86,0.834,0.828,0.781,0.782,0.824,0.834
0.809,0.845,0.86,0.833,0.827,0.781,0.78,0.823,0.833
0.804,0.844,0.86,0.832,0.826,0.781,0.779,0.822,0.832
0.803,0.843,0.86,0.831,0.825,0.78,0.777,0.821,0.831
0.802,0.842,0.86,0.83,0.824,0.779,0.776,0.82,0.83
0.8,0.841,0.86,0.829,0.823,0.778,0.773,0.819,0.829
0.799,0.84,0.86,0.828,0.822,0.773,0.771,0.818,0.828
0.798,0.839,0.859,0.827,0.821,0.771,0.771,0.817,0.827
0.797,0.838,0.859,0.826,0.82,0.77,0.77,0.816,0.826
0.796,0.837,0.858,0.825,0.819,0.769,0.768,0.815,0.825
0.795,0.836,0.857,0.824,0.818,0.768,0.765,0.814,0.824
0.794,0.835,0.857,0.822,0.817,0.764,0.764,0.813,0.822
0.793,0.834,0.857,0.821,0.816,0.76,0.763,0.811,0.821
0.792,0.833,0.857,0.82,0.815,0.759,0.76,0.81,0.82
0.791,0.832,0.856,0.819,0.814,0.758,0.757,0.809,0.819
0.79,0.831,0.855,0.818,0.813,0.757,0.755,0.808,0.818
0.789,0.831,0.855,0.817,0.812,0.756,0.753,0.807,0.817
0.788,0.83,0.854,0.816,0.811,0.755,0.751,0.806,0.816
0.788,0.829,0.853,0.816,0.81,0.75,0.748,0.805,0.816
0.787,0.828,0.852,0.815,0.809,0.729,0.747,0.804,0.815
0.784,0.827,0.849,0.814,0.808,0.726,0.747,0.803,0.814
0.783,0.826,0.849,0.812,0.807,0.726,0.745,0.802,0.812
0.782,0.825,0.848,0.811,0.806,0.725,0.745,0.801,0.811
0.76,0.824,0.848,0.81,0.805,0.724,0.742,0.8,0.81
0.759,0.823,0.847,0.809,0.804,0.723,0.738,0.799,0.809
0.758,0.822,0.847,0.808,0.803,0.722,0.738,0.798,0.808
0.757,0.821,0.845,0.807,0.802,0.721,0.738,0.797,0.807
0.756,0.82,0.844,0.806,0.801,0.715,0.735,0.793,0.806
0.75,0.819,0.843,0.806,0.8,0.714,0.733,0.792,0.806
0.744,0.817,0.842,0.805,0.798,0.714,0.73,0.791,0.805
0.744,0.816,0.842,0.804,0.797,0.707,0.728,0.79,0.804
0.743,0.815,0.842,0.803,0.796,0.706,0.728,0.789,0.803
0.742,0.814,0.841,0.802,0.795,0.701,0.728,0.788,0.802
0.741,0.813,0.84,0.801,0.793,0.7,0.727,0.787,0.801
0.74,0.812,0.839,0.8,0.792,0.7,0.727,0.786,0.8
0.739,0.811,0.838,0.799,0.789,0.691,0.72,0.785,0.799
0.738,0.81,0.838,0.798,0.788,0.69,0.72,0.784,0.798
0.737,0.809,0.837,0.797,0.787,0.689,0.72,0.783,0.797
0.736,0.809,0.836,0.796,0.786,0.688,0.716,0.782,0.796
0.734,0.809,0.835,0.795,0.785,0.687,0.716,0.781,0.795
0.733,0.808,0.834,0.794,0.783,0.687,0.711,0.78,0.794
0.732,0.807,0.834,0.793,0.783,0.686,0.711,0.779,0.793
0.731,0.806,0.833,0.792,0.782,0.685,0.711,0.777,0.792
0.731,0.805,0.832,0.791,0.781,0.684,0.711,0.776,0.791
0.728,0.804,0.831,0.79,0.78,0.683,0.711,0.775,0.79
0.724,0.803,0.83,0.787,0.78,0.682,0.709,0.774,0.787
0.723,0.802,0.83,0.786,0.779,0.681,0.704,0.773,0.786
