_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999
0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998
0.997,0.997,0.997,0.997,0.997,0.993,0.997,0.997,0.997
0.996,0.996,0.996,0.996,0.996,0.992,0.996,0.996,0.996
0.995,0.995,0.971,0.971,0.995,0.991,0.995,0.995,0.971
0.994,0.994,0.97,0.97,0.994,0.99,0.994,0.994,0.97
0.993,0.993,0.968,0.968,0.993,0.989,0.993,0.993,0.968
0.992,0.992,0.962,0.966,0.992,0.988,0.992,0.992,0.966
0.991,0.991,0.96,0.965,0.991,0.987,0.99,0.991,0.965
0.99,0.99,0.96,0.964,0.99,0.986,0.989,0.99,0.964
0.989,0.989,0.958,0.963,0.988,0.985,0.987,0.989,0.963
0.988,0.988,0.957,0.957,0.987,0.984,0.986,0.988,0.957
0.986,0.987,0.957,0.956,0.986,0.983,0.985,0.987,0.956
0.985,0.986,0.956,0.955,0.985,0.982,0.981,0.986,0.955
0.984,0.985,0.955,0.955,0.984,0.981,0.981,0.985,0.955
0.983,0.984,0.954,0.953,0.983,0.98,0.979,0.984,0.953
0.982,0.983,0.954,0.952,0.982,0.979,0.979,0.983,0.952
0.981,0.982,0.953,0.952,0.981,0.978,0.977,0.982,0.952
0.98,0.981,0.952,0.952,0.98,0.977,0.974,0.981,0.952
0.979,0.98,0.952,0.951,0.979,0.976,0.969,0.98,0.951
0.978,0.979,0.951,0.95,0.978,0.975,0.968,0.979,0.95
0.977,0.978,0.95,0.949,0.977,0.974,0.968,0.978,0.949
0.976,0.977,0.949,0.947,0.976,0.973,0.967,0.976,0.947
0.975,0.976,0.937,0.947,0.975,0.972,0.966,0.975,0.947
0.974,0.975,0.936,0.946,0.974,0.971,0.963,0.974,0.946
0.973,0.974,0.935,0.945,0.973,0.97,0.962,0.973,0.945
0.972,0.973,0.934,0.944,0.972,0.969,0.962,0.972,0.944
0.971,0.972,0.932,0.943,0.971,0.968,0.961,0.971,0.943
0.97,0.971,0.931,0.942,0.97,0.967,0.959,0.97,0.942
0.969,0.97,0.929,0.937,0.969,0.964,0.958,0.969,0.937
0.968,0.969,0.925,0.934,0.968,0.963,0.957,0.968,0.934
0.967,0.968,0.925,0.921,0.967,0.962,0.957,0.967,0.921
0.966,0.967,0.919,0.92,0.966,0.961,0.955,0.966,0.92
0.965,0.966,0.919,0.919,0.965,0.96,0.954,0.965,0.919
0.964,0.965,0.918,0.918,0.964,0.959,0.951,0.964,0.918
0.963,0.964,0.917,0.917,0.963,0.958,0.951,0.963,0.917
0.962,0.963,0.917,0.916,0.962,0.957,0.949,0.962,0.916
0.961,0.962,0.916,0.915,0.961,0.953,0.946,0.961,0.915
0.96,0.961,0.916,0.914,0.96,0.952,0.944,0.96,0.914
0.959,0.96,0.915,0.913,0.959,0.951,0.943,0.959,0.913
0.958,0.959,0.913,0.912,0.958,0.95,0.941,0.958,0.912
0.957,0.958,0.912,0.911,0.957,0.949,0.939,0.957,0.911
0.956,0.957,0.912,0.91,0.956,0.947,0.935,0.957,0.91
0.955,0.956,0.912,0.909,0.955,0.946,0.935,0.956,0.909
0.954,0.955,0.912,0.908,0.954,0.945,0.934,0.955,0.908
0.953,0.954,0.91,0.907,0.953,0.944,0.933,0.952,0.907
0.952,0.953,0.897,0.906,0.952,0.943,0.93,0.951,0.906
0.951,0.952,0.896,0.905,0.951,0.942,0.928,0.95,0.905
0.95,0.951,0.896,0.904,0.95,0.941,0.927,0.949,0.904
0.949,0.95,0.896,0.903,0.949,0.94,0.927,0.948,0.903
0.948,0.949,0.895,0.902,0.948,0.939,0.926,0.947,0.902
0.947,0.948,0.895,0.901,0.947,0.938,0.923,0.946,0.901
0.945,0.947,0.884,0.9,0.946,0.937,0.922,0.945,0.9
0.944,0.946,0.884,0.899,0.945,0.934,0.92,0.944,0.899
0.943,0.945,0.884,0.898,0.944,0.933,0.917,0.943,0.898
0.942,0.944,0.876,0.894,0.943,0.932,0.914,0.942,0.894
