_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999
0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998
0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997
0.996,0.996,0.995,0.995,0.996,0.996,0.996,0.996,0.995
0.994,0.994,0.994,0.994,0.995,0.995,0.995,0.995,0.994
0.986,0.993,0.993,0.993,0.994,0.994,0.994,0.994,0.993
0.985,0.992,0.992,0.992,0.993,0.993,0.993,0.993,0.992
0.984,0.991,0.984,0.991,0.992,0.992,0.992,0.992,0.991
0.983,0.99,0.977,0.984,0.991,0.991,0.991,0.991,0.984
0.982,0.989,0.976,0.983,0.99,0.99,0.99,0.99,0.983
0.98,0.988,0.975,0.975,0.989,0.989,0.989,0.989,0.975
0.979,0.987,0.974,0.974,0.988,0.988,0.988,0.988,0.974
0.978,0.986,0.973,0.973,0.987,0.987,0.987,0.987,0.973
0.977,0.985,0.961,0.972,0.986,0.986,0.986,0.986,0.972
0.976,0.984,0.959,0.97,0.985,0.985,0.985,0.985,0.97
0.957,0.983,0.958,0.956,0.984,0.984,0.983,0.984,0.956
0.956,0.982,0.957,0.955,0.983,0.983,0.981,0.983,0.955
0.955,0.981,0.956,0.955,0.982,0.982,0.98,0.982,0.955
0.954,0.98,0.955,0.954,0.981,0.981,0.979,0.981,0.954
0.953,0.979,0.954,0.953,0.98,0.98,0.977,0.98,0.953
0.952,0.978,0.953,0.952,0.979,0.979,0.974,0.979,0.952
0.951,0.977,0.951,0.951,0.978,0.977,0.971,0.977,0.951
0.95,0.976,0.95,0.95,0.977,0.976,0.967,0.976,0.95
0.949,0.975,0.949,0.949,0.976,0.975,0.967,0.975,0.949
0.948,0.974,0.949,0.947,0.975,0.974,0.966,0.974,0.947
0.947,0.973,0.947,0.946,0.974,0.973,0.962,0.973,0.946
0.946,0.972,0.946,0.945,0.973,0.972,0.962,0.972,0.945
0.944,0.971,0.946,0.943,0.972,0.971,0.96,0.971,0.943
0.943,0.97,0.945,0.942,0.971,0.97,0.958,0.97,0.942
0.942,0.969,0.945,0.941,0.97,0.969,0.955,0.969,0.941
0.936,0.968,0.943,0.94,0.969,0.944,0.955,0.968,0.94
0.935,0.967,0.942,0.939,0.968,0.943,0.951,0.967,0.939
0.934,0.966,0.941,0.938,0.967,0.942,0.948,0.966,0.938
0.933,0.965,0.939,0.937,0.966,0.941,0.947,0.965,0.937
0.93,0.964,0.933,0.936,0.965,0.94,0.946,0.964,0.936
0.929,0.963,0.932,0.934,0.964,0.939,0.945,0.963,0.934
0.927,0.962,0.932,0.933,0.963,0.938,0.943,0.962,0.933
0.926,0.961,0.931,0.933,0.962,0.936,0.942,0.961,0.933
0.924,0.96,0.93,0.932,0.961,0.935,0.941,0.96,0.932
0.923,0.959,0.925,0.931,0.96,0.934,0.941,0.959,0.931
0.922,0.958,0.925,0.928,0.959,0.933,0.938,0.958,0.928
0.921,0.957,0.924,0.927,0.958,0.932,0.938,0.957,0.927
0.92,0.956,0.923,0.926,0.957,0.931,0.937,0.956,0.926
0.919,0.955,0.923,0.925,0.956,0.93,0.936,0.955,0.925
0.917,0.954,0.917,0.924,0.955,0.929,0.935,0.954,0.924
0.916,0.953,0.916,0.923,0.954,0.928,0.93,0.953,0.923
0.915,0.952,0.913,0.922,0.953,0.927,0.93,0.952,0.922
0.914,0.951,0.913,0.922,0.952,0.926,0.928,0.951,0.922
0.913,0.95,0.913,0.921,0.951,0.925,0.927,0.95,0.921
0.912,0.949,0.912,0.92,0.95,0.924,0.923,0.949,0.92
0.911,0.948,0.911,0.919,0.949,0.923,0.923,0.948,0.919
0.91,0.947,0.91,0.918,0.948,0.922,0.923,0.947,0.918
0.909,0.946,0.91,0.917,0.947,0.919,0.921,0.946,0.917
0.908,0.945,0.908,0.916,0.946,0.918,0.919,0.945,0.916
0.907,0.944,0.908,0.915,0.945,0.916,0.917,0.944,0.915
0.906,0.943,0.907,0.914,0.944,0.915,0.916,0.941,0.914
