_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999
0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998
0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997
0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996
0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995
0.994,0.994,0.994,0.994,0.994,0.994,0.994,0.994,0.994
0.993,0.993,0.993,0.993,0.993,0.993,0.993,0.993,0.993
0.992,0.992,0.992,0.992,0.992,0.991,0.99,0.992,0.992
0.991,0.991,0.991,0.991,0.991,0.99,0.989,0.991,0.991
0.99,0.99,0.99,0.99,0.99,0.989,0.988,0.99,0.99
0.989,0.989,0.989,0.989,0.989,0.988,0.987,0.989,0.989
0.988,0.988,0.988,0.988,0.988,0.987,0.986,0.988,0.988
0.987,0.987,0.987,0.987,0.987,0.986,0.985,0.987,0.987
0.986,0.986,0.986,0.986,0.986,0.985,0.984,0.986,0.986
0.985,0.985,0.981,0.985,0.985,0.984,0.983,0.985,0.985
0.984,0.984,0.977,0.984,0.984,0.983,0.976,0.984,0.984
0.983,0.983,0.976,0.983,0.983,0.982,0.975,0.983,0.983
0.982,0.982,0.975,0.982,0.982,0.981,0.974,0.982,0.982
0.981,0.981,0.973,0.981,0.981,0.98,0.973,0.981,0.981
0.98,0.98,0.972,0.98,0.98,0.979,0.973,0.98,0.98
0.979,0.979,0.971,0.979,0.979,0.977,0.963,0.979,0.979
0.978,0.978,0.97,0.978,0.978,0.976,0.963,0.978,0.978
0.977,0.977,0.969,0.977,0.977,0.975,0.962,0.977,0.977
0.976,0.976,0.968,0.973,0.976,0.974,0.961,0.976,0.973
0.975,0.975,0.967,0.972,0.975,0.973,0.96,0.975,0.972
0.974,0.974,0.963,0.971,0.974,0.972,0.958,0.974,0.971
0.973,0.973,0.963,0.968,0.973,0.971,0.954,0.973,0.968
0.972,0.972,0.962,0.967,0.972,0.97,0.953,0.972,0.967
0.971,0.971,0.95,0.966,0.971,0.969,0.952,0.971,0.966
0.97,0.97,0.949,0.965,0.97,0.966,0.951,0.97,0.965
0.969,0.969,0.948,0.964,0.969,0.965,0.947,0.969,0.964
0.968,0.968,0.947,0.964,0.968,0.964,0.945,0.968,0.964
0.967,0.967,0.946,0.963,0.967,0.963,0.943,0.967,0.963
0.966,0.965,0.945,0.962,0.966,0.962,0.942,0.966,0.962
0.965,0.964,0.943,0.961,0.965,0.961,0.939,0.965,0.961
0.964,0.963,0.942,0.96,0.964,0.96,0.936,0.964,0.96
0.963,0.962,0.941,0.959,0.963,0.959,0.935,0.963,0.959
0.962,0.961,0.94,0.958,0.962,0.958,0.934,0.962,0.958
0.961,0.96,0.939,0.957,0.961,0.957,0.932,0.961,0.957
0.96,0.959,0.938,0.956,0.96,0.956,0.932,0.96,0.956
0.959,0.958,0.938,0.955,0.959,0.955,0.928,0.959,0.955
0.958,0.957,0.937,0.954,0.958,0.954,0.928,0.958,0.954
0.957,0.956,0.936,0.953,0.957,0.953,0.928,0.957,0.953
0.956,0.955,0.936,0.95,0.956,0.952,0.927,0.956,0.95
0.955,0.954,0.934,0.944,0.955,0.951,0.926,0.955,0.944
0.954,0.953,0.933,0.933,0.954,0.95,0.925,0.953,0.933
0.953,0.952,0.933,0.932,0.953,0.949,0.924,0.951,0.932
0.952,0.951,0.932,0.931,0.952,0.948,0.923,0.95,0.931
0.95,0.95,0.931,0.93,0.951,0.947,0.922,0.949,0.93
0.949,0.949,0.93,0.929,0.95,0.946,0.921,0.947,0.929
0.948,0.948,0.92,0.928,0.949,0.945,0.921,0.946,0.928
0.947,0.947,0.92,0.927,0.948,0.944,0.92,0.945,0.927
0.946,0.946,0.919,0.926,0.947,0.943,0.919,0.944,0.926
0.944,0.945,0.918,0.925,0.946,0.942,0.918,0.943,0.925
0.943,0.944,0.918,0.924,0.945,0.94,0.916,0.942,0.924
0.942,0.943,0.918,0.923,0.944,0.939,0.914,0.941,0.923
