_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999
0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998
0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997
0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996
0.995,0.995,0.995,0.995,0.995,0.994,0.995,0.995,0.995
0.994,0.994,0.994,0.994,0.994,0.993,0.994,0.994,0.994
0.993,0.993,0.993,0.993,0.993,0.992,0.993,0.993,0.993
0.992,0.992,0.992,0.992,0.992,0.991,0.992,0.992,0.992
0.99,0.991,0.991,0.991,0.991,0.99,0.991,0.991,0.991
0.989,0.99,0.99,0.99,0.99,0.989,0.988,0.99,0.99
0.988,0.989,0.988,0.989,0.989,0.988,0.987,0.989,0.989
0.968,0.988,0.985,0.987,0.988,0.987,0.987,0.988,0.987
0.967,0.987,0.984,0.986,0.987,0.986,0.985,0.987,0.986
0.966,0.986,0.983,0.985,0.986,0.985,0.985,0.986,0.985
0.965,0.985,0.982,0.982,0.985,0.984,0.984,0.985,0.982
0.964,0.984,0.977,0.981,0.984,0.983,0.981,0.984,0.981
0.963,0.983,0.976,0.98,0.983,0.982,0.98,0.983,0.98
0.962,0.982,0.963,0.962,0.982,0.981,0.976,0.982,0.962
0.961,0.981,0.963,0.961,0.981,0.98,0.973,0.981,0.961
0.959,0.98,0.963,0.96,0.98,0.979,0.972,0.98,0.96
0.958,0.979,0.963,0.96,0.979,0.978,0.97,0.979,0.96
0.957,0.978,0.962,0.959,0.978,0.977,0.969,0.978,0.959
0.956,0.977,0.961,0.958,0.977,0.976,0.966,0.977,0.958
0.955,0.976,0.961,0.957,0.976,0.975,0.964,0.976,0.957
0.953,0.975,0.961,0.956,0.975,0.974,0.964,0.975,0.956
0.952,0.974,0.961,0.955,0.974,0.968,0.963,0.974,0.955
0.951,0.973,0.954,0.954,0.973,0.967,0.963,0.973,0.954
0.95,0.972,0.954,0.953,0.972,0.966,0.961,0.972,0.953
0.949,0.971,0.954,0.952,0.971,0.965,0.961,0.971,0.952
0.948,0.97,0.953,0.951,0.97,0.964,0.96,0.97,0.951
0.947,0.969,0.952,0.95,0.969,0.963,0.957,0.969,0.95
0.946,0.968,0.952,0.95,0.968,0.962,0.956,0.968,0.95
0.945,0.967,0.951,0.949,0.967,0.961,0.953,0.967,0.949
0.944,0.966,0.951,0.941,0.966,0.96,0.953,0.966,0.941
0.942,0.965,0.95,0.941,0.965,0.959,0.95,0.965,0.941
0.941,0.964,0.95,0.94,0.964,0.958,0.95,0.964,0.94
0.94,0.963,0.949,0.939,0.963,0.957,0.949,0.963,0.939
0.939,0.962,0.948,0.938,0.962,0.956,0.947,0.962,0.938
0.938,0.961,0.948,0.937,0.961,0.955,0.943,0.961,0.937
0.935,0.96,0.947,0.936,0.96,0.954,0.942,0.96,0.936
0.934,0.959,0.946,0.935,0.959,0.953,0.94,0.959,0.935
0.933,0.956,0.945,0.934,0.958,0.952,0.939,0.958,0.934
0.932,0.955,0.944,0.933,0.957,0.951,0.938,0.957,0.933
0.931,0.954,0.942,0.932,0.956,0.95,0.937,0.956,0.932
0.93,0.953,0.941,0.931,0.955,0.949,0.934,0.955,0.931
0.929,0.952,0.94,0.93,0.954,0.948,0.933,0.954,0.93
0.928,0.951,0.939,0.929,0.953,0.947,0.932,0.953,0.929
0.927,0.95,0.939,0.929,0.952,0.938,0.931,0.951,0.929
0.926,0.949,0.932,0.927,0.951,0.936,0.93,0.95,0.927
0.925,0.948,0.931,0.926,0.95,0.934,0.929,0.949,0.926
0.924,0.947,0.93,0.925,0.949,0.931,0.925,0.948,0.925
0.923,0.946,0.926,0.924,0.948,0.93,0.923,0.947,0.924
0.921,0.945,0.926,0.923,0.947,0.929,0.919,0.946,0.923
0.92,0.944,0.926,0.922,0.946,0.928,0.919,0.945,0.922
0.919,0.943,0.925,0.921,0.945,0.927,0.916,0.944,0.921
0.918,0.942,0.925,0.92,0.944,0.926,0.916,0.943,0.92
