_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core
0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919
0.918,0.918,0.918,0.918,0.918,0.918,0.918,0.918,0.918
0.917,0.917,0.917,0.917,0.917,0.917,0.917,0.917,0.917
0.916,0.916,0.914,0.914,0.917,0.916,0.916,0.916,0.914
0.915,0.915,0.913,0.913,0.916,0.915,0.915,0.915,0.913
0.914,0.915,0.912,0.912,0.915,0.914,0.914,0.914,0.912
0.913,0.914,0.912,0.911,0.912,0.913,0.913,0.913,0.911
0.912,0.914,0.911,0.911,0.912,0.912,0.912,0.912,0.911
0.911,0.913,0.911,0.911,0.911,0.911,0.911,0.911,0.911
0.91,0.912,0.911,0.911,0.911,0.91,0.91,0.91,0.911
0.909,0.911,0.91,0.91,0.91,0.909,0.909,0.909,0.91
0.908,0.91,0.91,0.91,0.909,0.908,0.908,0.907,0.91
0.907,0.909,0.91,0.91,0.908,0.907,0.907,0.907,0.91
0.906,0.908,0.91,0.909,0.907,0.907,0.906,0.906,0.909
0.905,0.907,0.91,0.909,0.906,0.906,0.905,0.905,0.909
0.904,0.907,0.91,0.908,0.906,0.903,0.904,0.904,0.908
0.903,0.906,0.91,0.908,0.905,0.902,0.903,0.903,0.908
0.902,0.905,0.91,0.908,0.905,0.901,0.901,0.902,0.908
0.901,0.904,0.91,0.907,0.904,0.9,0.9,0.901,0.907
0.9,0.904,0.91,0.907,0.903,0.899,0.897,0.9,0.907
0.899,0.903,0.91,0.907,0.902,0.897,0.896,0.899,0.907
0.898,0.902,0.91,0.906,0.901,0.895,0.895,0.898,0.906
0.897,0.901,0.909,0.905,0.9,0.895,0.894,0.897,0.905
0.896,0.9,0.909,0.905,0.899,0.885,0.893,0.897,0.905
0.895,0.899,0.909,0.904,0.899,0.884,0.891,0.895,0.904
0.894,0.898,0.909,0.903,0.898,0.883,0.89,0.895,0.903
0.893,0.898,0.908,0.902,0.897,0.879,0.889,0.895,0.902
0.892,0.897,0.907,0.901,0.896,0.879,0.888,0.894,0.901
0.891,0.897,0.906,0.9,0.895,0.879,0.884,0.894,0.9
0.89,0.896,0.905,0.899,0.894,0.878,0.88,0.894,0.899
0.889,0.895,0.904,0.899,0.893,0.869,0.88,0.893,0.899
0.888,0.894,0.903,0.898,0.892,0.868,0.879,0.892,0.898
0.887,0.893,0.902,0.896,0.891,0.857,0.874,0.89,0.896
0.886,0.892,0.902,0.895,0.89,0.856,0.872,0.889,0.895
0.885,0.891,0.902,0.895,0.889,0.855,0.87,0.888,0.895
0.884,0.89,0.901,0.894,0.888,0.854,0.869,0.887,0.894
0.883,0.889,0.901,0.894,0.888,0.853,0.868,0.886,0.894
0.88,0.888,0.901,0.893,0.887,0.852,0.867,0.885,0.893
0.879,0.888,0.899,0.892,0.886,0.851,0.866,0.884,0.892
0.878,0.887,0.898,0.892,0.886,0.85,0.865,0.883,0.892
0.877,0.886,0.897,0.891,0.885,0.849,0.864,0.882,0.891
0.876,0.885,0.897,0.891,0.884,0.848,0.86,0.881,0.891
0.875,0.885,0.897,0.89,0.883,0.847,0.859,0.88,0.89
0.873,0.884,0.896,0.89,0.882,0.846,0.858,0.878,0.89
0.872,0.883,0.895,0.889,0.881,0.844,0.855,0.877,0.889
0.871,0.883,0.895,0.888,0.88,0.843,0.851,0.876,0.888
0.87,0.882,0.894,0.887,0.879,0.842,0.848,0.875,0.887
0.869,0.881,0.893,0.886,0.877,0.841,0.846,0.874,0.886
0.868,0.88,0.893,0.885,0.876,0.84,0.845,0.873,0.885
0.866,0.879,0.892,0.884,0.875,0.839,0.84,0.872,0.884
0.865,0.878,0.892,0.883,0.874,0.826,0.838,0.871,0.883
0.864,0.877,0.891,0.883,0.873,0.826,0.836,0.87,0.883
0.863,0.876,0.891,0.882,0.872,0.825,0.835,0.869,0.882
0.862,0.875,0.89,0.881,0.871,0.824,0.835,0.868,0.881
0.861,0.874,0.89,0.88,0.87,0.823,0.835,0.867,0.88
0.86,0.874,0.889,0.88,0.869,0.818,0.83,0.866,0.88
0.859,0.873,0.889,0.879,0.868,0.816,0.83,0.865,0.879
0.858,0.872,0.889,0.878,0.867,0.815,0.829,0.864,0.878
0.852,0.871,0.888,0.877,0.866,0.814,0.819,0.863,0.877
0.849,0.87,0.887,0.876,0.865,0.813,0.816,0.862,0.876
0.848,0.869,0.887,0.875,0.864,0.812,0.814,0.861,0.875
0.847,0.868,0.887,0.874,0.863,0.811,0.809,0.86,0.874
0.846,0.867,0.886,0.873,0.862,0.81,0.806,0.859,0.873
0.844,0.866,0.886,0.872,0.861,0.81,0.806,0.858,0.872
0.843,0.865,0.886,0.871,0.86,0.809,0.798,0.857,0.871
0.842,0.864,0.885,0.87,0.859,0.808,0.797,0.856,0.87
0.841,0.863,0.885,0.869,0.857,0.807,0.796,0.855,0.869
0.84,0.862,0.884,0.868,0.856,0.806,0.793,0.854,0.868
0.839,0.861,0.883,0.868,0.855,0.805,0.791,0.853,0.868
0.836,0.86,0.883,0.867,0.855,0.804,0.789,0.852,0.867
0.834,0.859,0.883,0.866,0.854,0.803,0.786,0.851,0.866
0.833,0.858,0.882,0.866,0.853,0.802,0.783,0.85,0.866
0.832,0.857,0.882,0.865,0.851,0.801,0.781,0.849,0.865
0.83,0.856,0.881,0.864,0.85,0.8,0.781,0.848,0.864
0.829,0.855,0.88,0.863,0.849,0.8,0.779,0.847,0.863
0.828,0.854,0.879,0.862,0.848,0.799,0.779,0.846,0.862
0.827,0.853,0.878,0.861,0.847,0.798,0.779,0.845,0.861
0.826,0.853,0.878,0.86,0.846,0.797,0.777,0.844,0.86
0.825,0.852,0.878,0.859,0.844,0.796,0.777,0.843,0.859
0.824,0.851,0.878,0.858,0.843,0.795,0.776,0.842,0.858
0.823,0.85,0.877,0.857,0.842,0.794,0.774,0.841,0.857
0.822,0.849,0.876,0.856,0.841,0.793,0.774,0.84,0.856
0.821,0.848,0.875,0.855,0.84,0.792,0.774,0.839,0.855
0.82,0.847,0.874,0.855,0.839,0.792,0.773,0.838,0.855
0.819,0.846,0.874,0.854,0.838,0.791,0.769,0.837,0.854
0.818,0.845,0.874,0.853,0.837,0.79,0.765,0.836,0.853
0.817,0.844,0.874,0.852,0.836,0.789,0.758,0.835,0.852
0.816,0.843,0.873,0.851,0.835,0.787,0.757,0.834,0.851
0.815,0.842,0.873,0.85,0.834,0.786,0.753,0.833,0.85
0.814,0.841,0.873,0.849,0.833,0.785,0.752,0.832,0.849
0.813,0.84,0.873,0.848,0.832,0.785,0.75,0.831,0.848
0.812,0.839,0.872,0.847,0.831,0.784,0.749,0.83,0.847
0.811,0.838,0.871,0.845,0.83,0.783,0.746,0.829,0.845
0.81,0.837,0.871,0.844,0.829,0.782,0.74,0.828,0.844
0.807,0.836,0.871,0.843,0.828,0.778,0.74,0.826,0.843
0.799,0.835,0.87,0.842,0.827,0.775,0.74,0.825,0.842
0.798,0.834,0.869,0.841,0.825,0.774,0.736,0.823,0.841
0.78,0.833,0.869,0.84,0.824,0.773,0.734,0.822,0.84
0.779,0.832,0.869,0.839,0.824,0.773,0.732,0.821,0.839
0.778,0.831,0.868,0.838,0.823,0.772,0.731,0.82,0.838
0.777,0.83,0.867,0.837,0.822,0.771,0.73,0.819,0.837
0.776,0.829,0.866,0.836,0.821,0.77,0.724,0.816,0.836
0.773,0.828,0.865,0.835,0.82,0.769,0.722,0.815,0.835
0.772,0.827,0.865,0.834,0.819,0.766,0.722,0.814,0.834
0.771,0.826,0.864,0.834,0.818,0.765,0.714,0.813,0.834
0.768,0.825,0.863,0.832,0.817,0.764,0.714,0.812,0.832
0.767,0.824,0.863,0.831,0.816,0.764,0.712,0.811,0.831
0.766,0.823,0.862,0.831,0.815,0.762,0.712,0.81,0.831
0.765,0.822,0.861,0.83,0.815,0.76,0.712,0.809,0.83
0.764,0.821,0.86,0.829,0.814,0.758,0.711,0.807,0.829
0.763,0.82,0.86,0.828,0.813,0.756,0.708,0.805,0.828
0.762,0.819,0.859,0.827,0.812,0.755,0.704,0.804,0.827
0.761,0.818,0.858,0.826,0.812,0.752,0.704,0.803,0.826
0.76,0.817,0.857,0.825,0.811,0.751,0.704,0.802,0.825
0.757,0.816,0.856,0.824,0.811,0.75,0.699,0.801,0.824
0.756,0.815,0.855,0.823,0.81,0.749,0.699,0.8,0.823
0.755,0.814,0.854,0.822,0.809,0.747,0.695,0.799,0.822
0.754,0.813,0.854,0.821,0.808,0.746,0.695,0.798,0.821
0.753,0.812,0.853,0.82,0.807,0.745,0.695,0.791,0.82
0.75,0.811,0.853,0.819,0.807,0.743,0.691,0.79,0.819
0.749,0.811,0.852,0.818,0.807,0.74,0.691,0.789,0.818
0.748,0.81,0.851,0.817,0.807,0.737,0.686,0.788,0.817
0.742,0.809,0.85,0.816,0.806,0.736,0.684,0.787,0.816
