_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999
0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998
0.989,0.997,0.989,0.989,0.997,0.997,0.997,0.997,0.989
0.988,0.996,0.987,0.987,0.996,0.996,0.996,0.996,0.987
0.986,0.995,0.986,0.986,0.995,0.995,0.995,0.995,0.986
0.985,0.994,0.985,0.985,0.994,0.994,0.994,0.994,0.985
0.984,0.993,0.984,0.984,0.993,0.993,0.993,0.993,0.984
0.983,0.992,0.983,0.983,0.992,0.992,0.992,0.992,0.983
0.982,0.991,0.973,0.973,0.991,0.991,0.991,0.991,0.973
0.981,0.99,0.972,0.972,0.99,0.99,0.99,0.99,0.972
0.98,0.989,0.971,0.97,0.989,0.989,0.989,0.989,0.97
0.979,0.988,0.969,0.969,0.988,0.988,0.988,0.988,0.969
0.978,0.987,0.968,0.968,0.987,0.987,0.987,0.987,0.968
0.977,0.986,0.967,0.967,0.986,0.986,0.986,0.986,0.967
0.976,0.985,0.966,0.966,0.985,0.985,0.984,0.985,0.966
0.975,0.984,0.965,0.962,0.984,0.984,0.984,0.984,0.962
0.974,0.983,0.961,0.961,0.983,0.983,0.983,0.983,0.961
0.973,0.982,0.951,0.96,0.982,0.982,0.981,0.982,0.96
0.972,0.981,0.951,0.935,0.981,0.981,0.979,0.981,0.935
0.971,0.98,0.944,0.934,0.98,0.98,0.977,0.98,0.934
0.97,0.979,0.937,0.933,0.979,0.979,0.975,0.979,0.933
0.969,0.978,0.936,0.929,0.978,0.978,0.975,0.978,0.929
0.967,0.977,0.936,0.928,0.977,0.977,0.972,0.977,0.928
0.966,0.976,0.932,0.927,0.976,0.976,0.971,0.976,0.927
0.965,0.975,0.923,0.926,0.975,0.975,0.97,0.975,0.926
0.964,0.974,0.922,0.926,0.974,0.974,0.966,0.974,0.926
0.963,0.973,0.921,0.924,0.915,0.973,0.965,0.973,0.924
0.929,0.972,0.917,0.923,0.914,0.972,0.964,0.972,0.923
0.928,0.971,0.916,0.922,0.913,0.971,0.963,0.971,0.922
0.927,0.97,0.908,0.921,0.912,0.97,0.954,0.97,0.921
0.926,0.969,0.908,0.921,0.911,0.969,0.954,0.969,0.921
0.925,0.968,0.906,0.92,0.91,0.968,0.954,0.967,0.92
0.924,0.967,0.905,0.919,0.909,0.967,0.952,0.966,0.919
0.923,0.966,0.905,0.918,0.908,0.966,0.951,0.965,0.918
0.922,0.965,0.905,0.918,0.907,0.965,0.95,0.964,0.918
0.921,0.964,0.904,0.917,0.906,0.964,0.946,0.963,0.917
0.92,0.963,0.901,0.916,0.905,0.963,0.946,0.962,0.916
0.919,0.962,0.9,0.915,0.904,0.961,0.944,0.961,0.915
0.918,0.961,0.9,0.914,0.903,0.96,0.944,0.96,0.914
0.917,0.96,0.898,0.913,0.902,0.959,0.943,0.959,0.913
0.916,0.959,0.898,0.904,0.901,0.958,0.942,0.958,0.904
0.915,0.958,0.896,0.903,0.9,0.957,0.941,0.957,0.903
0.914,0.957,0.895,0.902,0.899,0.948,0.939,0.956,0.902
0.913,0.956,0.894,0.901,0.898,0.947,0.934,0.955,0.901
0.912,0.955,0.892,0.9,0.897,0.946,0.934,0.954,0.9
0.91,0.954,0.891,0.899,0.896,0.945,0.933,0.953,0.899
0.909,0.953,0.891,0.898,0.895,0.944,0.93,0.952,0.898
0.908,0.952,0.891,0.898,0.894,0.943,0.927,0.951,0.898
0.907,0.951,0.891,0.897,0.893,0.942,0.925,0.95,0.897
0.906,0.95,0.891,0.896,0.892,0.941,0.923,0.949,0.896
0.905,0.949,0.89,0.896,0.891,0.94,0.923,0.948,0.896
0.901,0.948,0.89,0.895,0.89,0.939,0.921,0.947,0.895
0.9,0.947,0.889,0.894,0.889,0.938,0.919,0.946,0.894
0.899,0.946,0.889,0.893,0.888,0.936,0.918,0.945,0.893
0.898,0.945,0.888,0.892,0.887,0.934,0.917,0.944,0.892
0.897,0.944,0.887,0.891,0.886,0.933,0.916,0.943,0.891
