_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999
0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998
0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997
0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996
0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995
0.994,0.994,0.994,0.994,0.994,0.993,0.994,0.994,0.994
0.993,0.993,0.993,0.993,0.993,0.991,0.993,0.993,0.993
0.992,0.992,0.992,0.992,0.992,0.989,0.992,0.992,0.992
0.991,0.991,0.991,0.991,0.991,0.988,0.991,0.991,0.991
0.99,0.99,0.99,0.99,0.99,0.986,0.99,0.99,0.99
0.989,0.989,0.989,0.989,0.989,0.985,0.988,0.989,0.989
0.988,0.988,0.987,0.988,0.988,0.984,0.985,0.988,0.988
0.987,0.987,0.986,0.986,0.987,0.983,0.983,0.987,0.986
0.986,0.986,0.985,0.985,0.986,0.982,0.982,0.986,0.985
0.985,0.985,0.984,0.984,0.985,0.981,0.981,0.985,0.984
0.984,0.984,0.978,0.983,0.984,0.98,0.98,0.984,0.983
0.983,0.983,0.977,0.982,0.983,0.979,0.979,0.983,0.982
0.982,0.982,0.972,0.976,0.982,0.978,0.978,0.982,0.976
0.981,0.981,0.966,0.975,0.981,0.977,0.977,0.981,0.975
0.98,0.98,0.966,0.974,0.98,0.976,0.976,0.98,0.974
0.979,0.979,0.965,0.973,0.979,0.975,0.973,0.979,0.973
0.978,0.978,0.944,0.972,0.978,0.966,0.971,0.978,0.972
0.977,0.977,0.944,0.971,0.977,0.965,0.971,0.977,0.971
0.976,0.976,0.943,0.97,0.976,0.964,0.97,0.976,0.97
0.975,0.975,0.942,0.969,0.975,0.963,0.969,0.975,0.969
0.974,0.974,0.942,0.968,0.974,0.962,0.969,0.974,0.968
0.973,0.973,0.941,0.924,0.973,0.961,0.967,0.973,0.924
0.972,0.972,0.941,0.923,0.972,0.955,0.966,0.972,0.923
0.971,0.971,0.941,0.923,0.971,0.954,0.965,0.971,0.923
0.97,0.97,0.94,0.922,0.97,0.953,0.964,0.97,0.922
0.969,0.969,0.938,0.921,0.969,0.952,0.963,0.969,0.921
0.968,0.968,0.937,0.92,0.968,0.951,0.961,0.968,0.92
0.967,0.967,0.936,0.92,0.967,0.947,0.96,0.967,0.92
0.966,0.966,0.935,0.92,0.966,0.946,0.957,0.966,0.92
0.965,0.965,0.923,0.919,0.965,0.945,0.953,0.965,0.919
0.964,0.964,0.922,0.918,0.964,0.941,0.951,0.964,0.918
0.963,0.963,0.921,0.917,0.963,0.94,0.95,0.963,0.917
0.962,0.962,0.921,0.916,0.962,0.939,0.949,0.962,0.916
0.961,0.961,0.921,0.915,0.961,0.938,0.947,0.961,0.915
0.96,0.96,0.92,0.915,0.96,0.937,0.945,0.96,0.915
0.959,0.959,0.918,0.913,0.959,0.936,0.944,0.959,0.913
0.958,0.958,0.917,0.912,0.958,0.935,0.943,0.958,0.912
0.957,0.957,0.917,0.91,0.957,0.934,0.942,0.957,0.91
0.956,0.956,0.916,0.909,0.956,0.933,0.941,0.956,0.909
0.955,0.955,0.916,0.908,0.955,0.932,0.94,0.955,0.908
0.954,0.954,0.916,0.902,0.954,0.931,0.939,0.954,0.902
0.953,0.953,0.914,0.893,0.953,0.93,0.937,0.953,0.893
0.952,0.952,0.914,0.892,0.952,0.929,0.934,0.952,0.892
0.951,0.951,0.913,0.892,0.951,0.928,0.934,0.951,0.892
0.95,0.95,0.912,0.891,0.95,0.927,0.934,0.95,0.891
0.949,0.949,0.911,0.89,0.949,0.926,0.93,0.949,0.89
0.948,0.948,0.911,0.889,0.948,0.925,0.93,0.948,0.889
0.947,0.947,0.91,0.888,0.947,0.924,0.929,0.947,0.888
0.946,0.946,0.91,0.887,0.946,0.923,0.928,0.945,0.887
0.945,0.945,0.91,0.887,0.945,0.922,0.927,0.944,0.887
0.944,0.944,0.91,0.886,0.944,0.921,0.925,0.943,0.886
