_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999
0.809,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998
0.809,0.997,0.788,0.788,0.997,0.997,0.997,0.997,0.788
0.788,0.996,0.788,0.788,0.788,0.995,0.996,0.996,0.788
0.787,0.995,0.788,0.788,0.788,0.994,0.995,0.995,0.788
0.786,0.994,0.788,0.787,0.787,0.993,0.994,0.994,0.787
0.785,0.993,0.787,0.787,0.786,0.992,0.993,0.993,0.787
0.784,0.992,0.786,0.786,0.785,0.991,0.992,0.992,0.786
0.783,0.991,0.786,0.786,0.784,0.99,0.991,0.991,0.786
0.782,0.99,0.786,0.786,0.783,0.989,0.99,0.99,0.786
0.781,0.989,0.786,0.785,0.781,0.988,0.989,0.989,0.785
0.78,0.988,0.786,0.784,0.78,0.987,0.988,0.988,0.784
0.779,0.987,0.786,0.783,0.779,0.986,0.987,0.987,0.783
0.778,0.986,0.785,0.783,0.779,0.985,0.984,0.986,0.783
0.777,0.985,0.784,0.782,0.778,0.984,0.983,0.985,0.782
0.776,0.984,0.784,0.782,0.777,0.983,0.981,0.984,0.782
0.775,0.983,0.783,0.782,0.776,0.982,0.977,0.983,0.782
0.774,0.982,0.783,0.782,0.775,0.981,0.975,0.982,0.782
0.773,0.981,0.783,0.778,0.774,0.98,0.974,0.981,0.778
0.773,0.98,0.782,0.776,0.774,0.979,0.973,0.98,0.776
0.772,0.979,0.782,0.776,0.774,0.978,0.972,0.979,0.776
0.771,0.978,0.782,0.775,0.774,0.977,0.971,0.978,0.775
0.77,0.977,0.782,0.775,0.773,0.976,0.964,0.977,0.775
0.769,0.976,0.78,0.774,0.772,0.975,0.962,0.976,0.774
0.768,0.975,0.776,0.773,0.768,0.974,0.957,0.975,0.773
0.767,0.974,0.776,0.772,0.767,0.973,0.947,0.974,0.772
0.766,0.973,0.776,0.771,0.767,0.972,0.946,0.973,0.771
0.765,0.972,0.776,0.77,0.766,0.971,0.946,0.972,0.77
0.764,0.971,0.776,0.77,0.765,0.97,0.945,0.971,0.77
0.763,0.97,0.775,0.77,0.764,0.969,0.944,0.97,0.77
0.762,0.969,0.775,0.769,0.762,0.968,0.94,0.969,0.769
0.761,0.968,0.774,0.768,0.761,0.967,0.939,0.968,0.768
0.76,0.967,0.773,0.767,0.76,0.966,0.936,0.967,0.767
0.759,0.966,0.772,0.766,0.759,0.964,0.932,0.966,0.766
0.758,0.965,0.772,0.765,0.758,0.961,0.932,0.964,0.765
0.757,0.964,0.771,0.765,0.757,0.956,0.932,0.963,0.765
0.756,0.963,0.77,0.765,0.756,0.954,0.932,0.962,0.765
0.755,0.962,0.77,0.764,0.755,0.953,0.931,0.961,0.764
0.754,0.961,0.77,0.764,0.754,0.952,0.922,0.96,0.764
0.753,0.96,0.769,0.763,0.753,0.95,0.922,0.771,0.763
0.749,0.959,0.769,0.762,0.751,0.949,0.922,0.771,0.762
0.748,0.958,0.769,0.761,0.75,0.947,0.917,0.771,0.761
0.747,0.957,0.769,0.76,0.749,0.946,0.917,0.771,0.76
0.746,0.956,0.769,0.759,0.748,0.945,0.917,0.77,0.759
0.745,0.955,0.768,0.758,0.747,0.943,0.916,0.77,0.758
0.744,0.954,0.768,0.757,0.746,0.942,0.915,0.77,0.757
0.743,0.953,0.767,0.756,0.745,0.94,0.913,0.769,0.756
0.742,0.952,0.766,0.755,0.744,0.936,0.912,0.768,0.755
0.741,0.951,0.765,0.754,0.743,0.931,0.911,0.768,0.754
0.737,0.95,0.765,0.753,0.742,0.93,0.91,0.767,0.753
0.736,0.949,0.764,0.752,0.741,0.929,0.909,0.766,0.752
0.735,0.948,0.764,0.751,0.74,0.928,0.904,0.765,0.751
0.734,0.947,0.764,0.75,0.74,0.927,0.904,0.764,0.75
0.728,0.946,0.763,0.75,0.74,0.926,0.903,0.763,0.75
0.727,0.945,0.763,0.749,0.739,0.925,0.901,0.761,0.749
0.726,0.944,0.762,0.748,0.738,0.924,0.893,0.76,0.748
