_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core
0.731,0.731,0.731,0.731,0.731,0.731,0.731,0.731,0.731
0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73
0.729,0.729,0.73,0.73,0.729,0.73,0.729,0.729,0.73
0.729,0.729,0.729,0.729,0.728,0.73,0.728,0.728,0.729
0.728,0.728,0.729,0.729,0.728,0.729,0.727,0.727,0.729
0.727,0.727,0.729,0.729,0.727,0.729,0.726,0.727,0.729
0.726,0.727,0.729,0.729,0.726,0.728,0.724,0.727,0.729
0.726,0.727,0.729,0.729,0.725,0.728,0.723,0.726,0.729
0.725,0.726,0.728,0.728,0.724,0.727,0.721,0.725,0.728
0.724,0.725,0.728,0.728,0.722,0.71,0.72,0.724,0.728
0.723,0.724,0.728,0.728,0.722,0.709,0.719,0.723,0.728
0.721,0.723,0.728,0.728,0.721,0.708,0.715,0.723,0.728
0.72,0.723,0.728,0.728,0.721,0.708,0.713,0.723,0.728
0.719,0.721,0.728,0.726,0.72,0.708,0.708,0.723,0.726
0.717,0.719,0.728,0.726,0.72,0.708,0.707,0.723,0.726
0.715,0.718,0.726,0.726,0.719,0.706,0.704,0.722,0.726
0.714,0.718,0.726,0.726,0.717,0.706,0.701,0.722,0.726
0.714,0.717,0.726,0.725,0.717,0.706,0.701,0.722,0.725
0.713,0.717,0.726,0.725,0.717,0.705,0.7,0.722,0.725
0.712,0.716,0.726,0.725,0.716,0.705,0.698,0.721,0.725
0.711,0.716,0.725,0.724,0.715,0.705,0.697,0.72,0.724
0.71,0.715,0.725,0.723,0.714,0.704,0.696,0.72,0.723
0.709,0.715,0.725,0.723,0.714,0.702,0.693,0.719,0.723
0.708,0.714,0.725,0.723,0.713,0.701,0.693,0.719,0.723
0.708,0.714,0.725,0.722,0.712,0.701,0.693,0.719,0.722
0.707,0.713,0.725,0.721,0.711,0.701,0.693,0.719,0.721
0.706,0.712,0.725,0.721,0.711,0.701,0.685,0.719,0.721
0.705,0.711,0.724,0.721,0.71,0.701,0.678,0.718,0.721
0.704,0.71,0.724,0.721,0.709,0.701,0.677,0.717,0.721
0.703,0.709,0.724,0.72,0.709,0.701,0.676,0.715,0.72
0.702,0.709,0.724,0.72,0.708,0.701,0.674,0.711,0.72
0.701,0.709,0.724,0.72,0.708,0.701,0.666,0.71,0.72
0.7,0.709,0.724,0.719,0.707,0.7,0.666,0.709,0.719
0.699,0.709,0.724,0.719,0.707,0.7,0.665,0.708,0.719
0.698,0.708,0.724,0.717,0.706,0.698,0.665,0.707,0.717
0.697,0.708,0.724,0.717,0.705,0.697,0.665,0.706,0.717
0.696,0.707,0.724,0.716,0.704,0.697,0.665,0.705,0.716
0.695,0.707,0.723,0.715,0.704,0.697,0.665,0.704,0.715
0.694,0.707,0.723,0.715,0.703,0.696,0.663,0.703,0.715
0.693,0.706,0.723,0.714,0.702,0.694,0.662,0.701,0.714
0.692,0.706,0.722,0.713,0.702,0.694,0.661,0.7,0.713
0.691,0.705,0.722,0.712,0.702,0.694,0.661,0.699,0.712
0.689,0.704,0.722,0.712,0.702,0.694,0.653,0.697,0.712
0.688,0.703,0.722,0.711,0.701,0.693,0.649,0.696,0.711
0.687,0.702,0.721,0.71,0.701,0.693,0.648,0.695,0.71
0.685,0.701,0.721,0.709,0.7,0.692,0.648,0.694,0.709
0.679,0.701,0.721,0.708,0.699,0.692,0.647,0.693,0.708
0.675,0.7,0.721,0.707,0.698,0.691,0.646,0.692,0.707
0.674,0.699,0.72,0.707,0.697,0.691,0.645,0.691,0.707
0.673,0.699,0.72,0.707,0.697,0.691,0.634,0.691,0.707
0.671,0.698,0.72,0.706,0.696,0.69,0.633,0.69,0.706
0.67,0.697,0.719,0.705,0.696,0.689,0.632,0.689,0.705
0.669,0.696,0.719,0.705,0.695,0.689,0.626,0.687,0.705
0.668,0.696,0.717,0.704,0.693,0.689,0.624,0.686,0.704
0.667,0.695,0.716,0.703,0.692,0.688,0.62,0.685,0.703
0.666,0.694,0.716,0.703,0.691,0.688,0.618,0.682,0.703
0.665,0.693,0.715,0.703,0.69,0.688,0.618,0.68,0.703
0.66,0.693,0.715,0.702,0.689,0.684,0.618,0.678,0.702
0.659,0.692,0.715,0.701,0.688,0.683,0.617,0.676,0.701
0.659,0.684,0.715,0.7,0.688,0.682,0.616,0.674,0.7
0.654,0.683,0.715,0.7,0.687,0.682,0.605,0.673,0.7
0.653,0.682,0.715,0.7,0.686,0.681,0.605,0.672,0.7
0.653,0.681,0.714,0.699,0.685,0.681,0.605,0.671,0.699
0.652,0.68,0.714,0.698,0.684,0.68,0.605,0.669,0.698
0.651,0.679,0.713,0.697,0.683,0.679,0.602,0.666,0.697
0.648,0.678,0.713,0.696,0.682,0.679,0.602,0.665,0.696
0.647,0.677,0.713,0.695,0.68,0.679,0.599,0.664,0.695
0.647,0.675,0.713,0.694,0.68,0.678,0.599,0.663,0.694
0.644,0.674,0.712,0.694,0.679,0.677,0.599,0.661,0.694
0.643,0.673,0.711,0.693,0.678,0.67,0.596,0.659,0.693
0.623,0.672,0.711,0.692,0.678,0.669,0.594,0.658,0.692
0.622,0.672,0.71,0.692,0.677,0.668,0.592,0.657,0.692
0.621,0.672,0.71,0.692,0.676,0.66,0.585,0.656,0.692
0.62,0.671,0.709,0.69,0.675,0.652,0.585,0.648,0.69
0.619,0.67,0.708,0.689,0.674,0.651,0.585,0.645,0.689
0.618,0.67,0.707,0.688,0.673,0.651,0.579,0.645,0.688
0.617,0.67,0.707,0.688,0.673,0.65,0.579,0.644,0.688
0.611,0.669,0.707,0.687,0.672,0.649,0.577,0.64,0.687
