_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core
0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295,0.295
0.285,0.293,0.295,0.295,0.295,0.295,0.295,0.295,0.295
0.283,0.293,0.295,0.295,0.295,0.295,0.295,0.294,0.295
0.282,0.293,0.295,0.295,0.295,0.295,0.295,0.294,0.295
0.27,0.292,0.295,0.295,0.295,0.295,0.293,0.293,0.295
0.224,0.291,0.295,0.295,0.295,0.293,0.293,0.293,0.295
0.222,0.291,0.295,0.295,0.295,0.293,0.289,0.293,0.295
0.219,0.29,0.295,0.295,0.295,0.293,0.289,0.293,0.295
0.207,0.29,0.295,0.295,0.295,0.293,0.289,0.293,0.295
0.202,0.29,0.295,0.295,0.295,0.293,0.289,0.293,0.295
0.191,0.289,0.295,0.295,0.295,0.293,0.288,0.293,0.295
0.191,0.289,0.295,0.295,0.295,0.293,0.28,0.293,0.295
0.189,0.289,0.295,0.295,0.295,0.293,0.28,0.293,0.295
0.187,0.289,0.295,0.295,0.295,0.292,0.28,0.293,0.295
0.183,0.288,0.295,0.295,0.295,0.292,0.27,0.293,0.295
0.183,0.288,0.295,0.295,0.295,0.292,0.27,0.293,0.295
0.158,0.288,0.295,0.295,0.295,0.292,0.27,0.293,0.295
0.158,0.288,0.295,0.295,0.295,0.292,0.27,0.293,0.295
0.156,0.288,0.295,0.295,0.295,0.291,0.27,0.293,0.295
0.156,0.288,0.295,0.295,0.295,0.291,0.259,0.293,0.295
0.153,0.288,0.295,0.295,0.295,0.291,0.259,0.293,0.295
0.152,0.288,0.295,0.295,0.295,0.29,0.259,0.293,0.295
0.152,0.287,0.295,0.295,0.295,0.29,0.256,0.293,0.295
0.152,0.286,0.295,0.295,0.295,0.29,0.256,0.293,0.295
0.141,0.286,0.295,0.295,0.295,0.29,0.248,0.293,0.295
0.14,0.285,0.295,0.295,0.295,0.29,0.236,0.293,0.295
0.14,0.285,0.295,0.295,0.295,0.288,0.197,0.293,0.295
0.136,0.285,0.295,0.295,0.295,0.288,0.175,0.293,0.295
0.136,0.285,0.295,0.295,0.295,0.288,0.175,0.293,0.295
0.108,0.285,0.295,0.295,0.295,0.288,0.175,0.293,0.295
0.106,0.283,0.295,0.295,0.295,0.288,0.175,0.293,0.295
0.103,0.283,0.295,0.295,0.295,0.288,0.165,0.293,0.295
0.103,0.283,0.295,0.295,0.295,0.286,0.165,0.293,0.295
0.087,0.283,0.295,0.295,0.295,0.285,0.165,0.293,0.295
0.087,0.282,0.295,0.295,0.295,0.28,0.165,0.293,0.295
0.085,0.278,0.295,0.295,0.295,0.28,0.165,0.293,0.295
0.085,0.278,0.295,0.295,0.295,0.28,0.165,0.293,0.295
0.085,0.278,0.295,0.295,0.295,0.28,0.156,0.293,0.295
0.085,0.278,0.295,0.295,0.295,0.28,0.156,0.293,0.295
0.085,0.278,0.295,0.295,0.295,0.28,0.156,0.293,0.295
0.074,0.278,0.295,0.295,0.295,0.28,0.141,0.293,0.295
0.074,0.278,0.295,0.295,0.295,0.28,0.141,0.293,0.295
0.074,0.278,0.295,0.295,0.295,0.28,0.141,0.293,0.295
0.074,0.278,0.295,0.295,0.295,0.28,0.128,0.293,0.295
0.072,0.278,0.295,0.295,0.295,0.28,0.128,0.293,0.295
0.072,0.278,0.295,0.295,0.295,0.28,0.128,0.293,0.295
0.069,0.277,0.295,0.295,0.295,0.28,0.124,0.293,0.295
0.069,0.277,0.295,0.295,0.295,0.279,0.105,0.293,0.295
0.067,0.277,0.295,0.295,0.295,0.279,0.105,0.293,0.295
0.067,0.277,0.295,0.295,0.295,0.279,0.105,0.293,0.295
0.067,0.273,0.295,0.295,0.295,0.277,0.066,0.293,0.295
0.025,0.273,0.295,0.295,0.295,0.277,0.066,0.293,0.295
0.025,0.273,0.295,0.295,0.295,0.277,0.066,0.293,0.295
0.025,0.273,0.295,0.295,0.295,0.275,0.066,0.293,0.295
0.025,0.273,0.295,0.295,0.295,0.273,0.066,0.293,0.295
0.025,0.273,0.295,0.295,0.295,0.273,0.066,0.293,0.295
0.025,0.273,0.295,0.295,0.295,0.273,0.066,0.293,0.295
0.025,0.273,0.295,0.295,0.295,0.269,0.066,0.293,0.295
0.025,0.273,0.295,0.295,0.295,0.269,0.034,0.293,0.295
0.025,0.271,0.295,0.295,0.295,0.269,0.034,0.293,0.295
0.025,0.271,0.295,0.295,0.295,0.267,0.034,0.293,0.295
0.025,0.271,0.295,0.295,0.295,0.265,0.034,0.293,0.295
