_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core
0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989
0.988,0.988,0.988,0.988,0.988,0.989,0.988,0.988,0.988
0.975,0.987,0.987,0.987,0.987,0.988,0.988,0.987,0.987
0.974,0.986,0.986,0.986,0.986,0.988,0.987,0.986,0.986
0.973,0.985,0.985,0.985,0.985,0.987,0.986,0.985,0.985
0.972,0.984,0.984,0.984,0.984,0.986,0.983,0.983,0.984
0.971,0.983,0.983,0.983,0.984,0.985,0.982,0.983,0.983
0.97,0.982,0.97,0.982,0.983,0.984,0.982,0.982,0.982
0.969,0.981,0.969,0.969,0.982,0.983,0.981,0.981,0.969
0.968,0.98,0.968,0.968,0.981,0.982,0.98,0.98,0.968
0.967,0.979,0.964,0.967,0.981,0.981,0.978,0.979,0.967
0.966,0.978,0.954,0.966,0.98,0.98,0.977,0.978,0.966
0.965,0.977,0.953,0.957,0.979,0.979,0.973,0.977,0.957
0.964,0.976,0.952,0.952,0.978,0.978,0.97,0.976,0.952
0.963,0.975,0.941,0.951,0.977,0.977,0.963,0.975,0.951
0.962,0.974,0.94,0.95,0.976,0.976,0.962,0.974,0.95
0.961,0.973,0.843,0.939,0.975,0.975,0.961,0.973,0.939
0.96,0.972,0.818,0.842,0.974,0.974,0.96,0.972,0.842
0.959,0.971,0.818,0.842,0.973,0.973,0.96,0.971,0.842
0.958,0.97,0.818,0.817,0.972,0.972,0.96,0.97,0.817
0.957,0.969,0.817,0.817,0.971,0.971,0.96,0.969,0.817
0.956,0.968,0.817,0.817,0.97,0.97,0.957,0.968,0.817
0.952,0.967,0.817,0.817,0.969,0.969,0.954,0.967,0.817
0.951,0.966,0.817,0.817,0.968,0.968,0.953,0.966,0.817
0.95,0.965,0.813,0.816,0.967,0.967,0.952,0.965,0.816
0.949,0.964,0.813,0.816,0.966,0.965,0.948,0.963,0.816
0.948,0.963,0.809,0.815,0.965,0.964,0.947,0.962,0.815
0.947,0.962,0.809,0.814,0.964,0.963,0.947,0.961,0.814
0.946,0.961,0.808,0.813,0.963,0.962,0.943,0.96,0.813
0.944,0.96,0.808,0.812,0.962,0.961,0.943,0.96,0.812
0.943,0.959,0.808,0.811,0.961,0.96,0.943,0.959,0.811
0.942,0.958,0.808,0.81,0.953,0.959,0.935,0.958,0.81
0.941,0.957,0.808,0.809,0.952,0.958,0.932,0.957,0.809
0.94,0.956,0.808,0.808,0.95,0.957,0.931,0.956,0.808
0.939,0.955,0.807,0.807,0.949,0.956,0.929,0.955,0.807
0.938,0.954,0.807,0.806,0.948,0.954,0.927,0.954,0.806
0.937,0.953,0.807,0.805,0.78,0.952,0.921,0.953,0.805
0.936,0.952,0.806,0.804,0.779,0.951,0.917,0.952,0.804
0.935,0.951,0.806,0.8,0.778,0.949,0.916,0.951,0.8
0.934,0.95,0.805,0.799,0.777,0.948,0.912,0.95,0.799
0.933,0.949,0.805,0.798,0.776,0.947,0.909,0.949,0.798
0.932,0.948,0.805,0.797,0.775,0.946,0.906,0.948,0.797
0.93,0.947,0.804,0.796,0.774,0.945,0.903,0.947,0.796
0.929,0.946,0.797,0.792,0.773,0.944,0.901,0.946,0.792
0.928,0.945,0.796,0.791,0.772,0.943,0.895,0.945,0.791
0.927,0.944,0.795,0.79,0.771,0.942,0.894,0.944,0.79
0.917,0.943,0.794,0.788,0.77,0.94,0.89,0.943,0.788
0.916,0.942,0.794,0.787,0.769,0.939,0.879,0.942,0.787
0.915,0.941,0.786,0.786,0.768,0.938,0.867,0.941,0.786
0.914,0.94,0.786,0.785,0.767,0.937,0.867,0.94,0.785
0.913,0.939,0.786,0.785,0.766,0.936,0.867,0.939,0.785
0.912,0.938,0.785,0.784,0.765,0.935,0.867,0.938,0.784
0.806,0.937,0.778,0.783,0.764,0.934,0.867,0.937,0.783
0.805,0.936,0.778,0.782,0.763,0.932,0.867,0.934,0.782
0.804,0.935,0.778,0.78,0.762,0.931,0.867,0.933,0.78
0.803,0.934,0.778,0.78,0.761,0.93,0.867,0.932,0.78
0.8,0.933,0.778,0.779,0.76,0.929,0.867,0.931,0.779
0.799,0.932,0.778,0.779,0.757,0.928,0.867,0.93,0.779
0.799,0.931,0.778,0.765,0.756,0.927,0.867,0.929,0.765
0.798,0.93,0.777,0.764,0.754,0.926,0.864,0.928,0.764
0.797,0.93,0.777,0.764,0.753,0.925,0.863,0.927,0.764
0.794,0.929,0.777,0.764,0.752,0.924,0.86,0.926,0.764
0.793,0.928,0.776,0.763,0.752,0.923,0.857,0.925,0.763
0.788,0.927,0.775,0.762,0.751,0.922,0.856,0.924,0.762
0.787,0.926,0.774,0.761,0.75,0.921,0.853,0.923,0.761
0.786,0.925,0.774,0.76,0.736,0.92,0.846,0.92,0.76
0.785,0.924,0.773,0.759,0.735,0.919,0.843,0.917,0.759
0.785,0.923,0.772,0.758,0.735,0.918,0.839,0.916,0.758
0.784,0.922,0.771,0.757,0.734,0.917,0.835,0.912,0.757
0.783,0.921,0.77,0.756,0.733,0.916,0.835,0.911,0.756
0.782,0.92,0.77,0.755,0.732,0.915,0.834,0.911,0.755
0.781,0.919,0.77,0.754,0.731,0.914,0.832,0.91,0.754
0.776,0.918,0.769,0.754,0.73,0.913,0.829,0.909,0.754
0.775,0.917,0.769,0.753,0.729,0.911,0.829,0.904,0.753
0.774,0.916,0.769,0.753,0.726,0.905,0.825,0.898,0.753
0.774,0.915,0.769,0.752,0.725,0.904,0.821,0.897,0.752
0.771,0.914,0.769,0.752,0.724,0.903,0.816,0.896,0.752
0.769,0.913,0.769,0.752,0.723,0.902,0.816,0.895,0.752
0.766,0.912,0.768,0.751,0.721,0.9,0.816,0.894,0.751
0.765,0.911,0.761,0.751,0.711,0.899,0.815,0.891,0.751
0.764,0.91,0.761,0.749,0.706,0.898,0.801,0.886,0.749
0.764,0.909,0.761,0.748,0.705,0.896,0.799,0.885,0.748
0.758,0.908,0.761,0.748,0.704,0.895,0.793,0.884,0.748
0.757,0.907,0.761,0.748,0.703,0.894,0.791,0.883,0.748
0.753,0.906,0.759,0.746,0.702,0.893,0.768,0.882,0.746
0.752,0.905,0.758,0.745,0.701,0.889,0.768,0.879,0.745
0.751,0.904,0.758,0.744,0.7,0.888,0.768,0.878,0.744
0.741,0.903,0.757,0.743,0.699,0.887,0.766,0.877,0.743
0.74,0.902,0.757,0.742,0.699,0.886,0.762,0.876,0.742
0.734,0.901,0.757,0.741,0.697,0.88,0.762,0.875,0.741
0.731,0.9,0.756,0.74,0.696,0.879,0.762,0.874,0.74
0.73,0.899,0.756,0.739,0.695,0.878,0.762,0.873,0.739
0.729,0.898,0.756,0.737,0.694,0.877,0.754,0.872,0.737
0.728,0.897,0.755,0.736,0.693,0.875,0.754,0.871,0.736
0.727,0.896,0.754,0.733,0.692,0.874,0.752,0.87,0.733
0.724,0.895,0.753,0.73,0.692,0.873,0.752,0.866,0.73
