_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999
0.905,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998
0.905,0.997,0.997,0.997,0.997,0.997,0.997,0.996,0.997
0.904,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996
0.903,0.995,0.994,0.994,0.995,0.995,0.995,0.995,0.994
0.902,0.994,0.962,0.962,0.994,0.994,0.994,0.994,0.962
0.901,0.993,0.961,0.961,0.993,0.993,0.993,0.993,0.961
0.9,0.992,0.96,0.96,0.992,0.992,0.992,0.992,0.96
0.899,0.991,0.856,0.959,0.991,0.991,0.991,0.991,0.959
0.679,0.99,0.855,0.855,0.99,0.99,0.99,0.99,0.855
0.678,0.989,0.855,0.854,0.989,0.988,0.988,0.989,0.854
0.677,0.988,0.854,0.853,0.988,0.987,0.987,0.988,0.853
0.676,0.987,0.854,0.852,0.987,0.985,0.985,0.987,0.852
0.675,0.986,0.853,0.852,0.986,0.984,0.984,0.986,0.852
0.674,0.985,0.852,0.852,0.985,0.983,0.983,0.985,0.852
0.673,0.984,0.831,0.851,0.984,0.981,0.982,0.984,0.851
0.671,0.983,0.83,0.85,0.983,0.98,0.981,0.983,0.85
0.67,0.982,0.83,0.829,0.982,0.979,0.979,0.982,0.829
0.669,0.981,0.829,0.828,0.981,0.977,0.977,0.981,0.828
0.668,0.98,0.829,0.828,0.98,0.976,0.976,0.98,0.828
0.667,0.979,0.829,0.827,0.979,0.975,0.975,0.979,0.827
0.666,0.978,0.828,0.827,0.978,0.973,0.972,0.978,0.827
0.664,0.977,0.828,0.826,0.977,0.972,0.971,0.977,0.826
0.663,0.976,0.828,0.825,0.976,0.971,0.963,0.976,0.825
0.662,0.975,0.827,0.824,0.975,0.97,0.962,0.975,0.824
0.661,0.974,0.827,0.823,0.974,0.969,0.962,0.974,0.823
0.66,0.973,0.826,0.822,0.973,0.968,0.961,0.973,0.822
0.659,0.972,0.826,0.821,0.972,0.967,0.96,0.972,0.821
0.658,0.971,0.825,0.82,0.971,0.965,0.953,0.971,0.82
0.656,0.97,0.824,0.819,0.97,0.964,0.952,0.97,0.819
0.655,0.969,0.798,0.817,0.969,0.962,0.937,0.969,0.817
0.654,0.968,0.798,0.816,0.968,0.961,0.934,0.964,0.816
0.653,0.967,0.798,0.816,0.967,0.96,0.933,0.963,0.816
0.652,0.966,0.798,0.79,0.966,0.958,0.92,0.962,0.79
0.645,0.965,0.798,0.787,0.965,0.957,0.92,0.961,0.787
0.645,0.964,0.798,0.786,0.964,0.956,0.92,0.96,0.786
0.645,0.963,0.797,0.786,0.963,0.955,0.912,0.959,0.786
0.644,0.962,0.796,0.785,0.962,0.954,0.904,0.958,0.785
0.643,0.961,0.796,0.783,0.961,0.953,0.9,0.957,0.783
0.643,0.96,0.795,0.783,0.96,0.951,0.896,0.956,0.783
0.642,0.959,0.792,0.782,0.959,0.949,0.895,0.955,0.782
0.638,0.958,0.79,0.781,0.958,0.948,0.894,0.954,0.781
0.636,0.957,0.79,0.779,0.957,0.947,0.893,0.953,0.779
0.634,0.956,0.789,0.778,0.956,0.946,0.886,0.952,0.778
0.633,0.955,0.672,0.777,0.955,0.945,0.885,0.951,0.777
0.632,0.954,0.672,0.777,0.954,0.944,0.884,0.949,0.777
0.629,0.953,0.672,0.776,0.953,0.943,0.883,0.948,0.776
0.628,0.952,0.672,0.776,0.952,0.942,0.878,0.947,0.776
0.627,0.951,0.672,0.775,0.951,0.941,0.875,0.946,0.775
0.626,0.95,0.672,0.773,0.95,0.939,0.87,0.945,0.773
0.623,0.949,0.671,0.772,0.949,0.938,0.87,0.939,0.772
0.617,0.948,0.671,0.764,0.948,0.937,0.866,0.936,0.764
0.616,0.947,0.67,0.763,0.947,0.936,0.865,0.935,0.763
0.615,0.946,0.67,0.763,0.946,0.935,0.862,0.934,0.763
0.615,0.945,0.67,0.762,0.945,0.934,0.861,0.933,0.762
0.614,0.944,0.67,0.761,0.944,0.933,0.838,0.932,0.761
