_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999
0.909,0.998,0.908,0.908,0.998,0.998,0.998,0.998,0.908
0.909,0.997,0.907,0.907,0.997,0.997,0.997,0.997,0.907
0.908,0.996,0.906,0.906,0.996,0.994,0.996,0.996,0.906
0.908,0.995,0.906,0.906,0.905,0.993,0.995,0.995,0.906
0.907,0.994,0.906,0.906,0.904,0.992,0.994,0.994,0.906
0.906,0.993,0.906,0.905,0.903,0.991,0.993,0.993,0.905
0.905,0.992,0.905,0.905,0.902,0.99,0.992,0.992,0.905
0.904,0.991,0.905,0.905,0.901,0.989,0.991,0.991,0.905
0.903,0.99,0.905,0.904,0.9,0.988,0.99,0.99,0.904
0.902,0.989,0.905,0.904,0.899,0.987,0.989,0.989,0.904
0.901,0.988,0.904,0.904,0.898,0.986,0.988,0.988,0.904
0.9,0.987,0.904,0.903,0.896,0.985,0.985,0.905,0.903
0.899,0.986,0.903,0.903,0.896,0.984,0.985,0.905,0.903
0.898,0.985,0.903,0.902,0.895,0.983,0.984,0.904,0.902
0.897,0.984,0.903,0.902,0.894,0.982,0.983,0.903,0.902
0.896,0.983,0.903,0.901,0.894,0.981,0.979,0.902,0.901
0.895,0.982,0.901,0.899,0.893,0.977,0.978,0.901,0.899
0.894,0.981,0.9,0.899,0.892,0.97,0.977,0.9,0.899
0.893,0.98,0.9,0.898,0.892,0.968,0.975,0.899,0.898
0.892,0.979,0.9,0.897,0.892,0.967,0.972,0.898,0.897
0.891,0.978,0.9,0.896,0.891,0.961,0.971,0.897,0.896
0.89,0.977,0.9,0.895,0.89,0.96,0.97,0.896,0.895
0.889,0.976,0.9,0.895,0.889,0.959,0.965,0.895,0.895
0.888,0.975,0.899,0.894,0.888,0.958,0.965,0.894,0.894
0.887,0.974,0.898,0.893,0.887,0.957,0.958,0.893,0.893
0.886,0.973,0.897,0.893,0.886,0.956,0.958,0.892,0.893
0.881,0.972,0.897,0.892,0.885,0.955,0.957,0.891,0.892
0.88,0.971,0.897,0.892,0.884,0.95,0.953,0.89,0.892
0.879,0.97,0.896,0.892,0.883,0.949,0.947,0.889,0.892
0.878,0.969,0.895,0.891,0.882,0.948,0.947,0.888,0.891
0.877,0.968,0.895,0.89,0.881,0.947,0.947,0.887,0.89
0.876,0.967,0.894,0.889,0.88,0.946,0.946,0.886,0.889
0.875,0.966,0.893,0.888,0.879,0.945,0.945,0.884,0.888
0.874,0.965,0.892,0.887,0.878,0.944,0.941,0.883,0.887
0.87,0.964,0.892,0.886,0.877,0.943,0.938,0.883,0.886
0.869,0.963,0.892,0.885,0.876,0.942,0.935,0.882,0.885
0.868,0.962,0.891,0.884,0.875,0.941,0.935,0.881,0.884
0.866,0.961,0.891,0.883,0.874,0.94,0.935,0.88,0.883
0.865,0.96,0.891,0.882,0.873,0.939,0.93,0.879,0.882
0.864,0.959,0.891,0.881,0.872,0.938,0.93,0.878,0.881
0.863,0.958,0.89,0.88,0.871,0.937,0.926,0.877,0.88
0.862,0.957,0.89,0.879,0.87,0.936,0.926,0.875,0.879
0.861,0.956,0.89,0.879,0.869,0.935,0.926,0.874,0.879
0.86,0.955,0.889,0.879,0.868,0.934,0.922,0.873,0.879
0.859,0.954,0.888,0.878,0.867,0.933,0.92,0.872,0.878
0.858,0.953,0.887,0.877,0.866,0.932,0.914,0.871,0.877
0.857,0.952,0.886,0.876,0.865,0.931,0.912,0.87,0.876
0.856,0.951,0.885,0.875,0.864,0.925,0.91,0.869,0.875
0.855,0.95,0.885,0.874,0.863,0.924,0.91,0.868,0.874
0.854,0.949,0.885,0.873,0.861,0.922,0.91,0.867,0.873
0.853,0.948,0.884,0.872,0.86,0.921,0.908,0.865,0.872
0.853,0.947,0.883,0.871,0.859,0.92,0.908,0.864,0.871
0.852,0.946,0.882,0.869,0.858,0.919,0.908,0.863,0.869
0.851,0.945,0.881,0.869,0.857,0.918,0.903,0.862,0.869
0.85,0.944,0.88,0.868,0.856,0.917,0.899,0.861,0.868
