_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999
0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998
0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997
0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996
0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995
0.994,0.994,0.994,0.994,0.994,0.994,0.994,0.994,0.994
0.993,0.993,0.993,0.993,0.993,0.993,0.993,0.993,0.993
0.992,0.992,0.991,0.992,0.992,0.992,0.992,0.992,0.992
0.991,0.991,0.99,0.991,0.991,0.991,0.991,0.991,0.991
0.99,0.99,0.988,0.99,0.99,0.989,0.986,0.99,0.99
0.989,0.989,0.987,0.988,0.989,0.988,0.983,0.989,0.988
0.988,0.988,0.977,0.987,0.988,0.987,0.982,0.988,0.987
0.987,0.987,0.976,0.986,0.987,0.986,0.981,0.987,0.986
0.986,0.986,0.975,0.984,0.986,0.985,0.978,0.986,0.984
0.985,0.985,0.974,0.983,0.985,0.983,0.977,0.985,0.983
0.984,0.984,0.97,0.982,0.984,0.982,0.974,0.984,0.982
0.983,0.983,0.969,0.972,0.983,0.981,0.971,0.983,0.972
0.982,0.982,0.965,0.971,0.982,0.98,0.971,0.982,0.971
0.981,0.981,0.964,0.97,0.981,0.979,0.971,0.981,0.97
0.98,0.98,0.963,0.969,0.98,0.972,0.969,0.98,0.969
0.979,0.979,0.963,0.968,0.979,0.971,0.967,0.979,0.968
0.978,0.978,0.954,0.967,0.978,0.97,0.966,0.978,0.967
0.977,0.977,0.954,0.966,0.977,0.969,0.965,0.977,0.966
0.976,0.976,0.953,0.959,0.976,0.968,0.963,0.976,0.959
0.975,0.975,0.953,0.958,0.975,0.967,0.963,0.975,0.958
0.974,0.974,0.943,0.957,0.974,0.966,0.963,0.974,0.957
0.973,0.973,0.943,0.956,0.973,0.965,0.961,0.973,0.956
0.972,0.972,0.942,0.955,0.972,0.964,0.959,0.972,0.955
0.969,0.971,0.941,0.954,0.971,0.963,0.958,0.971,0.954
0.968,0.97,0.94,0.95,0.97,0.962,0.957,0.97,0.95
0.967,0.969,0.939,0.949,0.969,0.961,0.956,0.969,0.949
0.966,0.968,0.939,0.948,0.968,0.96,0.954,0.968,0.948
0.965,0.967,0.938,0.947,0.967,0.959,0.954,0.967,0.947
0.964,0.966,0.937,0.945,0.966,0.958,0.951,0.966,0.945
0.963,0.965,0.936,0.944,0.965,0.957,0.949,0.965,0.944
0.962,0.964,0.935,0.943,0.964,0.956,0.947,0.964,0.943
0.961,0.963,0.935,0.942,0.963,0.955,0.947,0.963,0.942
0.958,0.962,0.934,0.941,0.962,0.954,0.946,0.96,0.941
0.957,0.961,0.927,0.925,0.961,0.953,0.943,0.959,0.925
0.956,0.96,0.926,0.924,0.96,0.952,0.943,0.958,0.924
0.955,0.959,0.926,0.923,0.959,0.948,0.941,0.957,0.923
0.954,0.958,0.907,0.922,0.958,0.947,0.941,0.956,0.922
0.953,0.957,0.906,0.921,0.957,0.946,0.941,0.955,0.921
0.952,0.956,0.905,0.919,0.956,0.945,0.937,0.954,0.919
0.951,0.955,0.904,0.918,0.955,0.944,0.935,0.953,0.918
0.95,0.954,0.903,0.917,0.954,0.943,0.935,0.952,0.917
0.949,0.953,0.9,0.916,0.953,0.942,0.932,0.951,0.916
0.948,0.952,0.9,0.915,0.952,0.941,0.931,0.95,0.915
0.947,0.951,0.9,0.914,0.951,0.94,0.929,0.949,0.914
0.946,0.95,0.9,0.913,0.95,0.939,0.928,0.948,0.913
0.945,0.949,0.9,0.912,0.949,0.938,0.924,0.947,0.912
0.944,0.948,0.899,0.911,0.948,0.937,0.923,0.946,0.911
0.943,0.947,0.899,0.911,0.947,0.936,0.922,0.945,0.911
0.938,0.946,0.899,0.911,0.946,0.935,0.92,0.944,0.911
0.937,0.945,0.899,0.91,0.945,0.934,0.917,0.943,0.91
0.936,0.944,0.899,0.909,0.944,0.933,0.917,0.942,0.909
