_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core,_control
0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51
0.509,0.51,0.509,0.509,0.51,0.51,0.509,0.51,0.509,0.51
0.508,0.51,0.509,0.509,0.51,0.51,0.508,0.51,0.509,0.51
0.499,0.508,0.508,0.508,0.509,0.509,0.507,0.51,0.508,0.51
0.499,0.508,0.508,0.508,0.507,0.509,0.505,0.51,0.508,0.51
0.497,0.508,0.508,0.508,0.504,0.509,0.503,0.51,0.508,0.51
0.494,0.507,0.508,0.508,0.503,0.509,0.502,0.51,0.508,0.51
0.485,0.506,0.507,0.507,0.501,0.509,0.5,0.51,0.507,0.51
0.484,0.504,0.507,0.507,0.499,0.509,0.5,0.51,0.507,0.51
0.481,0.502,0.507,0.507,0.497,0.509,0.499,0.51,0.507,0.51
0.48,0.502,0.507,0.507,0.496,0.509,0.496,0.51,0.507,0.51
0.478,0.502,0.507,0.507,0.495,0.509,0.487,0.51,0.507,0.51
0.474,0.502,0.507,0.507,0.495,0.508,0.485,0.509,0.507,0.51
0.471,0.502,0.507,0.507,0.494,0.507,0.485,0.509,0.507,0.51
0.469,0.502,0.507,0.507,0.493,0.507,0.482,0.509,0.507,0.51
0.46,0.502,0.507,0.507,0.493,0.506,0.471,0.508,0.507,0.51
0.46,0.501,0.507,0.507,0.491,0.506,0.471,0.508,0.507,0.504
0.459,0.501,0.507,0.507,0.489,0.506,0.471,0.508,0.507,0.504
0.451,0.501,0.507,0.507,0.487,0.506,0.47,0.508,0.507,0.504
0.45,0.501,0.507,0.507,0.486,0.506,0.464,0.508,0.507,0.504
0.446,0.501,0.507,0.506,0.48,0.506,0.461,0.506,0.506,0.504
0.445,0.501,0.506,0.506,0.477,0.506,0.451,0.506,0.506,0.504
0.443,0.501,0.506,0.504,0.476,0.506,0.451,0.506,0.504,0.504
0.442,0.5,0.506,0.504,0.475,0.506,0.45,0.506,0.504,0.504
0.441,0.498,0.506,0.504,0.471,0.505,0.447,0.505,0.504,0.504
0.435,0.497,0.504,0.503,0.47,0.505,0.447,0.505,0.503,0.504
0.434,0.496,0.504,0.503,0.468,0.505,0.444,0.504,0.503,0.504
0.433,0.496,0.504,0.501,0.467,0.505,0.444,0.503,0.501,0.504
0.432,0.496,0.503,0.5,0.467,0.504,0.443,0.501,0.5,0.504
0.373,0.496,0.501,0.5,0.467,0.504,0.443,0.5,0.5,0.504
0.372,0.495,0.501,0.498,0.459,0.504,0.443,0.499,0.498,0.504
0.371,0.495,0.501,0.497,0.454,0.504,0.439,0.498,0.497,0.504
0.37,0.495,0.501,0.497,0.454,0.503,0.439,0.494,0.497,0.504
0.367,0.493,0.501,0.497,0.453,0.498,0.427,0.493,0.497,0.504
0.365,0.493,0.501,0.497,0.451,0.498,0.427,0.492,0.497,0.504
0.365,0.493,0.501,0.497,0.451,0.497,0.417,0.488,0.497,0.504
0.365,0.493,0.499,0.497,0.45,0.497,0.409,0.488,0.497,0.504
