_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core,_control
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.861,0.861,0.861,0.861,0.861,0.862,0.861,0.862,0.861,0.862
0.86,0.86,0.861,0.861,0.859,0.862,0.86,0.861,0.861,0.862
0.859,0.859,0.86,0.86,0.858,0.862,0.859,0.861,0.86,0.862
0.858,0.857,0.859,0.859,0.856,0.86,0.857,0.86,0.859,0.862
0.854,0.853,0.858,0.858,0.855,0.86,0.856,0.859,0.858,0.862
0.853,0.852,0.858,0.858,0.853,0.859,0.855,0.858,0.858,0.862
0.852,0.85,0.857,0.857,0.852,0.858,0.854,0.857,0.857,0.862
0.851,0.847,0.857,0.857,0.85,0.858,0.853,0.856,0.857,0.862
0.85,0.846,0.857,0.857,0.849,0.858,0.852,0.856,0.857,0.861
0.847,0.845,0.857,0.857,0.847,0.858,0.85,0.855,0.857,0.861
0.846,0.845,0.857,0.856,0.844,0.857,0.848,0.854,0.856,0.86
0.844,0.844,0.856,0.855,0.842,0.856,0.847,0.853,0.855,0.859
0.843,0.843,0.855,0.854,0.835,0.856,0.845,0.852,0.854,0.854
0.842,0.842,0.854,0.854,0.832,0.855,0.842,0.851,0.854,0.854
0.841,0.842,0.854,0.854,0.831,0.854,0.842,0.85,0.854,0.854
0.839,0.841,0.854,0.854,0.83,0.853,0.842,0.849,0.854,0.854
0.838,0.84,0.854,0.853,0.826,0.851,0.84,0.848,0.853,0.849
0.837,0.84,0.854,0.852,0.825,0.85,0.838,0.847,0.852,0.849
0.836,0.839,0.854,0.851,0.824,0.849,0.834,0.846,0.851,0.849
0.835,0.838,0.854,0.851,0.823,0.844,0.833,0.845,0.851,0.849
0.834,0.836,0.853,0.85,0.822,0.844,0.832,0.844,0.85,0.849
0.833,0.836,0.852,0.849,0.821,0.843,0.816,0.843,0.849,0.849
0.832,0.835,0.851,0.848,0.82,0.842,0.816,0.841,0.848,0.849
0.831,0.833,0.851,0.848,0.819,0.841,0.816,0.84,0.848,0.849
0.829,0.832,0.85,0.846,0.818,0.84,0.815,0.839,0.846,0.849
0.826,0.831,0.85,0.846,0.814,0.838,0.808,0.837,0.846,0.849
0.825,0.829,0.849,0.845,0.805,0.837,0.808,0.836,0.845,0.849
0.824,0.828,0.848,0.844,0.803,0.835,0.806,0.834,0.844,0.849
0.818,0.827,0.847,0.844,0.801,0.834,0.804,0.833,0.844,0.848
0.814,0.826,0.847,0.843,0.8,0.833,0.801,0.832,0.843,0.848
0.812,0.825,0.846,0.842,0.799,0.832,0.798,0.829,0.842,0.848
0.811,0.824,0.845,0.841,0.798,0.831,0.798,0.827,0.841,0.848
0.809,0.824,0.845,0.841,0.797,0.83,0.795,0.826,0.841,0.847
0.808,0.823,0.843,0.84,0.796,0.83,0.793,0.822,0.84,0.837
0.807,0.822,0.843,0.839,0.795,0.826,0.783,0.821,0.839,0.837
0.806,0.822,0.842,0.838,0.789,0.825,0.783,0.82,0.838,0.837
0.805,0.822,0.842,0.837,0.786,0.823,0.783,0.819,0.837,0.837
0.804,0.821,0.842,0.836,0.785,0.822,0.777,0.818,0.836,0.837
0.803,0.82,0.842,0.835,0.782,0.822,0.777,0.817,0.835,0.837
0.801,0.819,0.842,0.834,0.78,0.821,0.777,0.816,0.834,0.837
0.799,0.818,0.841,0.833,0.779,0.818,0.777,0.815,0.833,0.837
0.796,0.818,0.841,0.833,0.777,0.817,0.777,0.814,0.833,0.837
0.795,0.816,0.841,0.831,0.776,0.816,0.775,0.813,0.831,0.837
0.792,0.815,0.84,0.83,0.775,0.815,0.763,0.812,0.83,0.811
0.791,0.815,0.84,0.83,0.774,0.809,0.763,0.811,0.83,0.811
