_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core,_control
0.893,0.893,0.893,0.893,0.893,0.893,0.893,0.893,0.893,0.893
0.892,0.892,0.893,0.893,0.892,0.892,0.892,0.892,0.893,0.893
0.891,0.891,0.892,0.892,0.89,0.891,0.891,0.892,0.892,0.893
0.89,0.89,0.892,0.892,0.889,0.89,0.89,0.891,0.892,0.893
0.889,0.889,0.891,0.891,0.888,0.889,0.889,0.89,0.891,0.893
0.888,0.888,0.891,0.891,0.885,0.888,0.888,0.889,0.891,0.893
0.887,0.887,0.891,0.891,0.884,0.879,0.887,0.887,0.891,0.893
0.886,0.886,0.89,0.89,0.881,0.878,0.886,0.886,0.89,0.893
0.885,0.886,0.89,0.889,0.88,0.877,0.884,0.885,0.889,0.893
0.884,0.885,0.889,0.889,0.879,0.877,0.882,0.884,0.889,0.892
0.879,0.884,0.889,0.889,0.876,0.876,0.88,0.883,0.889,0.892
0.878,0.883,0.889,0.888,0.875,0.875,0.879,0.881,0.888,0.892
0.875,0.878,0.889,0.888,0.872,0.872,0.877,0.881,0.888,0.892
0.874,0.877,0.889,0.888,0.871,0.87,0.876,0.88,0.888,0.888
0.873,0.875,0.889,0.887,0.868,0.869,0.874,0.879,0.887,0.888
0.872,0.874,0.888,0.886,0.867,0.863,0.874,0.877,0.886,0.888
0.867,0.874,0.888,0.886,0.866,0.862,0.871,0.876,0.886,0.888
0.866,0.873,0.887,0.885,0.864,0.86,0.869,0.875,0.885,0.888
0.865,0.872,0.886,0.885,0.863,0.845,0.869,0.874,0.885,0.888
0.859,0.871,0.886,0.884,0.862,0.845,0.867,0.873,0.884,0.883
0.859,0.87,0.885,0.883,0.861,0.844,0.867,0.872,0.883,0.883
0.858,0.869,0.884,0.881,0.86,0.843,0.867,0.872,0.881,0.883
0.848,0.868,0.884,0.88,0.859,0.841,0.857,0.871,0.88,0.883
0.847,0.867,0.884,0.878,0.856,0.84,0.857,0.87,0.878,0.883
0.845,0.866,0.884,0.876,0.855,0.839,0.848,0.869,0.876,0.883
0.844,0.865,0.883,0.875,0.854,0.838,0.848,0.868,0.875,0.883
0.842,0.864,0.883,0.874,0.853,0.837,0.848,0.867,0.874,0.883
0.84,0.863,0.883,0.873,0.851,0.834,0.848,0.866,0.873,0.876
0.84,0.862,0.883,0.871,0.848,0.833,0.846,0.865,0.871,0.876
0.833,0.861,0.883,0.871,0.847,0.831,0.845,0.864,0.871,0.876
0.832,0.86,0.883,0.87,0.844,0.827,0.844,0.863,0.87,0.876
0.83,0.858,0.883,0.87,0.843,0.826,0.841,0.862,0.87,0.876
0.827,0.857,0.883,0.869,0.841,0.825,0.839,0.861,0.869,0.876
0.825,0.856,0.882,0.868,0.838,0.823,0.838,0.86,0.868,0.876
