_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core,_control
0.542,0.542,0.542,0.542,0.542,0.542,0.542,0.542,0.542,0.542
0.542,0.54,0.542,0.542,0.54,0.541,0.541,0.542,0.542,0.542
0.541,0.538,0.542,0.542,0.536,0.54,0.539,0.542,0.542,0.542
0.54,0.538,0.542,0.542,0.535,0.539,0.537,0.542,0.542,0.542
0.539,0.536,0.542,0.542,0.533,0.539,0.537,0.542,0.542,0.542
0.538,0.536,0.542,0.542,0.532,0.538,0.536,0.542,0.542,0.542
0.537,0.536,0.538,0.538,0.53,0.537,0.523,0.541,0.538,0.542
0.536,0.533,0.536,0.536,0.528,0.536,0.497,0.541,0.536,0.542
0.532,0.533,0.536,0.536,0.525,0.532,0.497,0.54,0.536,0.542
0.53,0.531,0.536,0.536,0.524,0.532,0.497,0.539,0.536,0.542
0.517,0.531,0.536,0.536,0.523,0.532,0.468,0.537,0.536,0.542
0.513,0.531,0.536,0.536,0.52,0.531,0.468,0.535,0.536,0.542
0.509,0.531,0.536,0.536,0.52,0.529,0.468,0.534,0.536,0.542
0.502,0.53,0.536,0.536,0.52,0.527,0.465,0.533,0.536,0.542
0.5,0.529,0.536,0.534,0.519,0.527,0.465,0.532,0.534,0.542
0.499,0.528,0.534,0.534,0.519,0.525,0.444,0.531,0.534,0.542
0.498,0.528,0.534,0.534,0.517,0.525,0.444,0.531,0.534,0.542
0.497,0.528,0.534,0.532,0.517,0.525,0.444,0.53,0.532,0.542
0.489,0.527,0.532,0.531,0.516,0.524,0.444,0.526,0.531,0.542
0.489,0.526,0.532,0.531,0.516,0.524,0.444,0.518,0.531,0.542
0.486,0.526,0.531,0.531,0.515,0.524,0.444,0.517,0.531,0.542
0.479,0.526,0.531,0.525,0.515,0.524,0.444,0.516,0.525,0.542
0.477,0.524,0.531,0.524,0.513,0.524,0.444,0.515,0.524,0.542
0.465,0.524,0.525,0.524,0.51,0.522,0.444,0.514,0.524,0.542
0.464,0.524,0.524,0.523,0.51,0.522,0.437,0.513,0.523,0.542
0.462,0.524,0.524,0.522,0.5,0.52,0.411,0.512,0.522,0.542
0.461,0.522,0.524,0.522,0.497,0.52,0.398,0.504,0.522,0.542
0.456,0.521,0.524,0.522,0.494,0.519,0.387,0.503,0.522,0.542
0.455,0.52,0.524,0.522,0.494,0.518,0.387,0.503,0.522,0.542
0.454,0.52,0.524,0.522,0.492,0.517,0.387,0.501,0.522,0.542
0.454,0.519,0.524,0.522,0.483,0.517,0.387,0.499,0.522,0.542
0.451,0.519,0.524,0.521,0.482,0.516,0.387,0.488,0.521,0.542
0.449,0.518,0.523,0.52,0.481,0.514,0.384,0.486,0.52,0.542
0.444,0.518,0.522,0.519,0.481,0.513,0.384,0.484,0.519,0.542
0.442,0.517,0.522,0.519,0.479,0.513,0.384,0.483,0.519,0.542
0.437,0.515,0.522,0.519,0.477,0.509,0.384,0.483,0.519,0.542
0.437,0.515,0.522,0.519,0.475,0.509,0.384,0.483,0.519,0.542
0.437,0.515,0.522,0.518,0.473,0.509,0.384,0.48,0.518,0.542
0.428,0.514,0.522,0.517,0.47,0.505,0.384,0.479,0.517,0.542
0.412,0.514,0.522,0.517,0.469,0.505,0.384,0.478,0.517,0.542
0.411,0.514,0.522,0.516,0.469,0.504,0.384,0.477,0.516,0.542
0.41,0.514,0.522,0.515,0.469,0.503,0.359,0.476,0.515,0.542
0.41,0.513,0.521,0.515,0.468,0.503,0.357,0.475,0.515,0.542
0.391,0.513,0.52,0.514,0.465,0.503,0.355,0.472,0.514,0.542
