_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core,_control
0.945,0.945,0.945,0.945,0.945,0.945,0.945,0.945,0.945,0.945
0.945,0.944,0.944,0.944,0.945,0.944,0.944,0.945,0.944,0.945
0.943,0.943,0.944,0.944,0.944,0.943,0.943,0.944,0.944,0.945
0.942,0.942,0.944,0.944,0.943,0.942,0.942,0.944,0.944,0.945
0.941,0.941,0.944,0.944,0.942,0.941,0.94,0.943,0.944,0.944
0.94,0.94,0.943,0.943,0.941,0.932,0.939,0.942,0.943,0.94
0.939,0.939,0.942,0.942,0.939,0.931,0.936,0.941,0.942,0.94
0.935,0.938,0.941,0.941,0.937,0.93,0.934,0.94,0.941,0.94
0.934,0.937,0.94,0.94,0.936,0.93,0.932,0.939,0.94,0.939
0.933,0.936,0.94,0.939,0.934,0.929,0.931,0.937,0.939,0.939
0.932,0.935,0.939,0.938,0.932,0.928,0.929,0.936,0.938,0.935
0.931,0.934,0.939,0.937,0.929,0.927,0.928,0.935,0.937,0.935
0.93,0.933,0.938,0.936,0.927,0.927,0.927,0.933,0.936,0.935
0.929,0.932,0.937,0.935,0.926,0.927,0.925,0.931,0.935,0.935
0.929,0.931,0.937,0.934,0.925,0.925,0.925,0.93,0.934,0.934
0.928,0.93,0.936,0.933,0.924,0.924,0.924,0.929,0.933,0.934
0.927,0.93,0.936,0.932,0.923,0.921,0.92,0.928,0.932,0.933
0.926,0.929,0.936,0.932,0.92,0.92,0.916,0.927,0.932,0.933
0.925,0.928,0.936,0.931,0.919,0.916,0.916,0.926,0.931,0.933
0.923,0.928,0.935,0.93,0.918,0.915,0.911,0.925,0.93,0.929
0.921,0.927,0.935,0.929,0.916,0.905,0.911,0.924,0.929,0.929
0.92,0.926,0.934,0.929,0.915,0.904,0.91,0.923,0.929,0.929
0.919,0.925,0.934,0.929,0.914,0.899,0.91,0.922,0.929,0.929
0.918,0.924,0.933,0.929,0.913,0.898,0.906,0.921,0.929,0.928
0.917,0.923,0.932,0.928,0.912,0.897,0.903,0.918,0.928,0.928
0.914,0.922,0.932,0.927,0.911,0.896,0.903,0.917,0.927,0.927
0.913,0.921,0.932,0.926,0.909,0.895,0.903,0.916,0.926,0.925
0.912,0.92,0.931,0.925,0.908,0.893,0.902,0.915,0.925,0.925
0.909,0.919,0.931,0.924,0.907,0.892,0.902,0.914,0.924,0.92
0.908,0.918,0.931,0.923,0.905,0.891,0.899,0.913,0.923,0.92
0.907,0.917,0.931,0.922,0.904,0.89,0.899,0.912,0.922,0.92
0.906,0.916,0.93,0.921,0.902,0.889,0.894,0.911,0.921,0.92
0.905,0.912,0.93,0.92,0.9,0.889,0.892,0.91,0.92,0.92
0.904,0.911,0.929,0.919,0.899,0.888,0.89,0.909,0.919,0.92
0.902,0.91,0.929,0.918,0.898,0.886,0.888,0.908,0.918,0.92
0.898,0.909,0.929,0.917,0.897,0.885,0.886,0.903,0.917,0.92
0.897,0.908,0.929,0.917,0.896,0.884,0.879,0.902,0.917,0.919
0.896,0.905,0.929,0.917,0.893,0.883,0.879,0.901,0.917,0.917
0.895,0.904,0.929,0.917,0.892,0.882,0.879,0.9,0.917,0.911
0.894,0.903,0.929,0.916,0.891,0.881,0.879,0.899,0.916,0.911
0.893,0.902,0.929,0.915,0.889,0.88,0.879,0.897,0.915,0.911
0.892,0.901,0.928,0.914,0.888,0.877,0.879,0.894,0.914,0.896
0.891,0.899,0.928,0.913,0.887,0.876,0.876,0.893,0.913,0.896
0.887,0.898,0.927,0.912,0.886,0.875,0.874,0.889,0.912,0.896
0.878,0.897,0.927,0.912,0.885,0.874,0.869,0.888,0.912,0.896
0.877,0.896,0.926,0.911,0.884,0.873,0.869,0.887,0.911,0.896
0.876,0.895,0.926,0.909,0.883,0.872,0.869,0.886,0.909,0.896
0.871,0.894,0.926,0.907,0.882,0.872,0.868,0.885,0.907,0.896
0.864,0.893,0.926,0.906,0.881,0.871,0.864,0.883,0.906,0.896
