_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core,_control
0.947,0.947,0.947,0.947,0.947,0.947,0.947,0.947,0.947,0.947
0.946,0.946,0.947,0.947,0.946,0.946,0.943,0.947,0.947,0.946
0.945,0.945,0.945,0.945,0.943,0.945,0.942,0.946,0.945,0.945
0.944,0.944,0.945,0.945,0.942,0.944,0.935,0.945,0.945,0.944
0.943,0.941,0.944,0.944,0.94,0.943,0.929,0.944,0.944,0.942
0.942,0.937,0.944,0.943,0.939,0.942,0.923,0.943,0.943,0.941
0.929,0.936,0.944,0.943,0.938,0.941,0.921,0.943,0.943,0.936
0.928,0.935,0.944,0.942,0.936,0.94,0.914,0.942,0.942,0.936
0.926,0.934,0.944,0.941,0.934,0.939,0.909,0.941,0.941,0.935
0.924,0.933,0.943,0.941,0.932,0.938,0.898,0.94,0.941,0.934
0.922,0.932,0.943,0.94,0.931,0.937,0.898,0.939,0.94,0.93
0.921,0.931,0.943,0.939,0.93,0.936,0.898,0.938,0.939,0.93
0.92,0.93,0.943,0.939,0.925,0.935,0.898,0.936,0.939,0.93
0.919,0.929,0.943,0.938,0.923,0.934,0.897,0.935,0.938,0.93
0.918,0.928,0.942,0.937,0.922,0.933,0.89,0.933,0.937,0.93
0.917,0.927,0.942,0.935,0.921,0.932,0.89,0.932,0.935,0.924
0.916,0.926,0.942,0.934,0.918,0.931,0.89,0.93,0.934,0.924
0.915,0.925,0.941,0.934,0.917,0.93,0.888,0.929,0.934,0.924
0.912,0.924,0.94,0.934,0.915,0.93,0.882,0.928,0.934,0.924
0.909,0.923,0.939,0.934,0.915,0.929,0.882,0.927,0.934,0.924
0.908,0.92,0.939,0.934,0.913,0.927,0.873,0.926,0.934,0.924
0.907,0.919,0.939,0.933,0.911,0.926,0.873,0.924,0.933,0.924
0.906,0.918,0.939,0.932,0.91,0.925,0.863,0.923,0.932,0.924
0.905,0.917,0.938,0.931,0.909,0.924,0.863,0.922,0.931,0.92
0.904,0.916,0.938,0.931,0.907,0.922,0.863,0.921,0.931,0.92
0.903,0.915,0.938,0.931,0.907,0.921,0.862,0.919,0.931,0.92
0.902,0.915,0.937,0.931,0.906,0.92,0.856,0.918,0.931,0.92
0.901,0.914,0.937,0.931,0.905,0.916,0.855,0.916,0.931,0.92
0.9,0.913,0.936,0.931,0.904,0.915,0.85,0.915,0.931,0.92
0.899,0.912,0.935,0.93,0.903,0.914,0.844,0.914,0.93,0.92
0.895,0.911,0.933,0.929,0.902,0.909,0.844,0.913,0.929,0.92
0.894,0.91,0.932,0.928,0.901,0.906,0.844,0.912,0.928,0.92
0.892,0.909,0.932,0.928,0.899,0.904,0.844,0.911,0.928,0.92
0.88,0.907,0.932,0.927,0.896,0.903,0.842,0.91,0.927,0.92
0.878,0.905,0.932,0.927,0.895,0.902,0.842,0.909,0.927,0.92
0.874,0.904,0.932,0.926,0.889,0.901,0.836,0.908,0.926,0.919
0.87,0.903,0.932,0.923,0.888,0.9,0.835,0.904,0.923,0.919
0.869,0.902,0.931,0.922,0.887,0.899,0.831,0.903,0.922,0.918
0.868,0.901,0.931,0.921,0.886,0.898,0.831,0.902,0.921,0.918
0.867,0.9,0.93,0.92,0.885,0.897,0.831,0.901,0.92,0.918
0.866,0.899,0.929,0.918,0.884,0.896,0.831,0.9,0.918,0.918
0.864,0.898,0.929,0.917,0.883,0.895,0.831,0.899,0.917,0.918
0.863,0.894,0.928,0.915,0.881,0.894,0.83,0.898,0.915,0.918
0.862,0.893,0.927,0.914,0.88,0.893,0.828,0.895,0.914,0.918
0.86,0.892,0.926,0.913,0.879,0.892,0.823,0.889,0.913,0.918
0.859,0.891,0.926,0.912,0.878,0.891,0.823,0.888,0.912,0.918
0.858,0.89,0.925,0.911,0.877,0.89,0.823,0.886,0.911,0.917
0.852,0.888,0.925,0.91,0.876,0.887,0.822,0.879,0.91,0.916
0.851,0.887,0.925,0.909,0.875,0.886,0.821,0.878,0.909,0.912
0.85,0.886,0.925,0.907,0.874,0.885,0.819,0.877,0.907,0.908
0.842,0.885,0.924,0.904,0.873,0.884,0.816,0.876,0.904,0.908
0.839,0.882,0.924,0.904,0.872,0.881,0.813,0.874,0.904,0.908
0.836,0.881,0.924,0.903,0.868,0.878,0.813,0.873,0.903,0.908
0.835,0.88,0.924,0.902,0.86,0.877,0.808,0.872,0.902,0.908
0.834,0.879,0.924,0.898,0.859,0.876,0.807,0.871,0.898,0.908
0.832,0.876,0.924,0.897,0.858,0.875,0.804,0.87,0.897,0.908
0.829,0.875,0.924,0.896,0.857,0.874,0.804,0.868,0.896,0.908
0.825,0.874,0.923,0.895,0.853,0.873,0.799,0.867,0.895,0.908
0.824,0.873,0.922,0.895,0.852,0.872,0.799,0.866,0.895,0.908
0.823,0.872,0.921,0.888,0.851,0.87,0.797,0.865,0.888,0.908
0.822,0.87,0.921,0.886,0.85,0.869,0.797,0.863,0.886,0.908
0.815,0.869,0.921,0.886,0.843,0.868,0.797,0.862,0.886,0.905
0.811,0.866,0.921,0.886,0.839,0.867,0.792,0.861,0.886,0.904
0.81,0.865,0.921,0.885,0.838,0.866,0.792,0.86,0.885,0.899
0.809,0.864,0.921,0.884,0.837,0.865,0.784,0.859,0.884,0.899
0.808,0.863,0.921,0.884,0.836,0.864,0.782,0.858,0.884,0.894
0.805,0.862,0.92,0.882,0.835,0.863,0.78,0.857,0.882,0.893
0.8,0.859,0.919,0.881,0.834,0.862,0.778,0.856,0.881,0.889
0.799,0.858,0.918,0.88,0.833,0.859,0.777,0.855,0.88,0.889
0.797,0.857,0.918,0.879,0.826,0.856,0.77,0.854,0.879,0.889
0.779,0.856,0.917,0.879,0.825,0.855,0.77,0.853,0.879,0.889
0.778,0.855,0.917,0.877,0.823,0.854,0.764,0.852,0.877,0.889
0.774,0.854,0.917,0.875,0.822,0.853,0.763,0.85,0.876,0.889
0.773,0.853,0.917,0.874,0.821,0.852,0.755,0.848,0.875,0.887
0.77,0.852,0.916,0.873,0.82,0.848,0.755,0.845,0.874,0.887
0.77,0.851,0.916,0.872,0.819,0.847,0.752,0.844,0.873,0.887
0.769,0.849,0.915,0.871,0.816,0.843,0.748,0.843,0.872,0.887
0.768,0.848,0.915,0.87,0.815,0.84,0.748,0.841,0.869,0.883
0.759,0.842,0.915,0.867,0.811,0.839,0.745,0.84,0.868,0.883
0.758,0.841,0.914,0.866,0.81,0.838,0.745,0.839,0.867,0.882
0.757,0.84,0.914,0.865,0.809,0.837,0.742,0.838,0.867,0.88
0.757,0.84,0.913,0.865,0.805,0.836,0.741,0.834,0.866,0.88
0.757,0.838,0.913,0.864,0.803,0.834,0.738,0.832,0.864,0.88
0.754,0.837,0.912,0.862,0.802,0.834,0.734,0.831,0.862,0.88
0.751,0.835,0.911,0.86,0.8,0.83,0.734,0.83,0.86,0.88
0.749,0.834,0.911,0.858,0.799,0.827,0.731,0.829,0.859,0.878
0.749,0.834,0.91,0.857,0.798,0.826,0.731,0.828,0.857,0.878
0.748,0.833,0.909,0.855,0.797,0.825,0.731,0.827,0.856,0.874
0.743,0.831,0.907,0.854,0.791,0.819,0.731,0.827,0.855,0.874
0.742,0.83,0.906,0.853,0.79,0.818,0.728,0.826,0.854,0.874
0.737,0.829,0.905,0.852,0.789,0.815,0.724,0.824,0.853,0.87
0.736,0.826,0.904,0.851,0.788,0.815,0.713,0.823,0.852,0.868
0.734,0.823,0.903,0.85,0.787,0.815,0.708,0.822,0.851,0.866
0.731,0.823,0.902,0.849,0.786,0.808,0.705,0.821,0.849,0.866
0.729,0.822,0.901,0.847,0.783,0.804,0.699,0.82,0.846,0.866
0.712,0.821,0.9,0.844,0.782,0.796,0.692,0.819,0.846,0.866
0.71,0.82,0.899,0.844,0.781,0.796,0.692,0.818,0.843,0.866
0.705,0.819,0.898,0.841,0.78,0.795,0.687,0.812,0.841,0.865
0.705,0.818,0.897,0.839,0.779,0.795,0.678,0.812,0.84,0.859
0.705,0.817,0.896,0.838,0.778,0.792,0.678,0.807,0.838,0.859
0.705,0.816,0.895,0.836,0.778,0.79,0.678,0.806,0.835,0.859
0.705,0.816,0.893,0.833,0.776,0.785,0.678,0.803,0.834,0.857
0.705,0.815,0.892,0.832,0.775,0.779,0.674,0.802,0.832,0.855
0.695,0.814,0.892,0.83,0.774,0.776,0.652,0.801,0.827,0.853
0.694,0.814,0.891,0.825,0.77,0.767,0.652,0.795,0.825,0.849
0.693,0.813,0.89,0.823,0.769,0.766,0.651,0.793,0.824,0.848
0.676,0.812,0.889,0.822,0.767,0.761,0.65,0.791,0.816,0.848
0.675,0.811,0.888,0.814,0.766,0.752,0.644,0.79,0.813,0.847
0.669,0.81,0.887,0.811,0.765,0.748,0.644,0.789,0.811,0.846
0.667,0.809,0.886,0.809,0.763,0.742,0.638,0.785,0.81,0.846
0.667,0.807,0.885,0.808,0.76,0.742,0.636,0.783,0.808,0.846
0.667,0.807,0.884,0.806,0.759,0.742,0.632,0.782,0.806,0.846
0.666,0.803,0.883,0.804,0.758,0.74,0.629,0.782,0.804,0.843
0.665,0.802,0.882,0.802,0.757,0.738,0.625,0.78,0.802,0.842
0.649,0.8,0.881,0.8,0.754,0.734,0.625,0.779,0.801,0.842
0.649,0.798,0.88,0.799,0.753,0.733,0.625,0.777,0.799,0.837
0.625,0.797,0.879,0.797,0.749,0.721,0.625,0.769,0.798,0.834
0.623,0.791,0.878,0.796,0.748,0.718,0.625,0.767,0.796,0.83
0.621,0.79,0.877,0.794,0.748,0.713,0.625,0.765,0.793,0.828
0.613,0.789,0.875,0.791,0.747,0.713,0.622,0.764,0.79,0.828
0.6,0.784,0.872,0.788,0.746,0.711,0.622,0.759,0.789,0.825
0.596,0.784,0.871,0.787,0.745,0.709,0.622,0.757,0.788,0.824
0.593,0.782,0.87,0.786,0.744,0.707,0.618,0.757,0.786,0.819
0.576,0.78,0.869,0.784,0.74,0.704,0.616,0.756,0.786,0.819
0.575,0.779,0.868,0.784,0.739,0.704,0.61,0.755,0.784,0.819
0.573,0.777,0.867,0.782,0.738,0.702,0.596,0.755,0.781,0.813
0.568,0.774,0.865,0.779,0.738,0.7,0.596,0.754,0.78,0.813
0.541,0.771,0.863,0.778,0.737,0.686,0.591,0.749,0.778,0.813
0.394,0.77,0.862,0.777,0.736,0.685,0.591,0.743,0.777,0.807
0.388,0.766,0.861,0.773,0.733,0.684,0.584,0.743,0.773,0.806
0.387,0.765,0.86,0.764,0.732,0.684,0.58,0.736,0.764,0.806
0.387,0.764,0.859,0.755,0.726,0.683,0.58,0.735,0.755,0.803
0.387,0.763,0.858,0.754,0.725,0.683,0.578,0.735,0.754,0.801
0.374,0.761,0.856,0.753,0.72,0.68,0.578,0.733,0.753,0.801
0.374,0.758,0.854,0.752,0.719,0.674,0.564,0.726,0.752,0.794
0.371,0.754,0.85,0.75,0.718,0.666,0.563,0.725,0.75,0.79
0.371,0.753,0.849,0.749,0.717,0.66,0.553,0.723,0.749,0.79
0.371,0.75,0.848,0.748,0.714,0.66,0.553,0.721,0.748,0.789
0.371,0.75,0.847,0.747,0.713,0.66,0.553,0.719,0.747,0.785
0.351,0.749,0.846,0.746,0.706,0.654,0.55,0.717,0.746,0.785
0.351,0.748,0.844,0.746,0.702,0.653,0.542,0.7,0.746,0.782
0.351,0.747,0.842,0.746,0.699,0.652,0.534,0.699,0.746,0.782
0.296,0.747,0.841,0.746,0.698,0.649,0.534,0.696,0.746,0.782
0.296,0.746,0.84,0.741,0.695,0.649,0.532,0.695,0.741,0.782
0.291,0.745,0.839,0.74,0.694,0.645,0.532,0.689,0.74,0.782
0.291,0.743,0.838,0.739,0.692,0.641,0.532,0.688,0.739,0.782
0.291,0.742,0.837,0.738,0.691,0.641,0.523,0.685,0.738,0.779
0.29,0.741,0.836,0.737,0.69,0.639,0.523,0.68,0.737,0.779
0.29,0.738,0.835,0.734,0.689,0.639,0.506,0.68,0.734,0.779
0.23,0.737,0.834,0.73,0.687,0.639,0.505,0.68,0.73,0.779
