_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core,_control
0.861,0.861,0.861,0.861,0.861,0.861,0.861,0.861,0.861,0.861
0.86,0.86,0.861,0.861,0.86,0.86,0.86,0.861,0.861,0.861
0.857,0.859,0.861,0.861,0.856,0.859,0.857,0.861,0.861,0.861
0.856,0.858,0.86,0.86,0.851,0.859,0.853,0.86,0.86,0.861
0.852,0.857,0.86,0.86,0.85,0.858,0.848,0.859,0.86,0.861
0.851,0.856,0.859,0.859,0.849,0.857,0.847,0.859,0.859,0.861
0.85,0.856,0.859,0.859,0.846,0.856,0.839,0.858,0.859,0.861
0.848,0.855,0.859,0.859,0.845,0.855,0.838,0.857,0.859,0.861
0.845,0.854,0.858,0.858,0.843,0.854,0.831,0.856,0.858,0.861
0.844,0.853,0.858,0.858,0.841,0.853,0.819,0.855,0.858,0.852
0.843,0.852,0.858,0.857,0.839,0.852,0.818,0.854,0.857,0.852
0.84,0.851,0.857,0.857,0.835,0.85,0.81,0.852,0.857,0.852
0.839,0.849,0.857,0.856,0.829,0.849,0.805,0.851,0.856,0.852
0.831,0.849,0.857,0.855,0.822,0.848,0.805,0.85,0.855,0.852
0.831,0.848,0.857,0.855,0.819,0.847,0.804,0.849,0.855,0.852
0.823,0.847,0.856,0.855,0.818,0.845,0.803,0.848,0.855,0.849
0.822,0.846,0.855,0.855,0.816,0.844,0.795,0.846,0.855,0.849
0.817,0.846,0.855,0.855,0.811,0.843,0.79,0.845,0.855,0.848
0.816,0.845,0.855,0.854,0.807,0.842,0.788,0.844,0.854,0.848
0.801,0.844,0.855,0.854,0.804,0.841,0.77,0.843,0.854,0.847
0.8,0.843,0.855,0.854,0.803,0.839,0.77,0.842,0.854,0.834
0.799,0.842,0.855,0.853,0.801,0.838,0.764,0.841,0.853,0.834
0.797,0.841,0.855,0.853,0.8,0.837,0.755,0.837,0.853,0.834
0.797,0.84,0.855,0.853,0.799,0.835,0.745,0.835,0.853,0.834
0.796,0.839,0.855,0.852,0.796,0.834,0.744,0.834,0.852,0.834
0.793,0.838,0.855,0.852,0.79,0.833,0.729,0.833,0.852,0.834
0.793,0.837,0.855,0.851,0.789,0.832,0.729,0.832,0.851,0.834
0.791,0.836,0.855,0.85,0.788,0.831,0.725,0.83,0.85,0.834
0.79,0.835,0.855,0.849,0.787,0.83,0.723,0.828,0.849,0.834
0.783,0.833,0.854,0.848,0.786,0.829,0.722,0.827,0.848,0.834
0.782,0.832,0.853,0.848,0.785,0.828,0.721,0.826,0.848,0.827
0.759,0.831,0.853,0.846,0.78,0.827,0.714,0.825,0.846,0.827
0.758,0.83,0.852,0.846,0.779,0.826,0.714,0.824,0.846,0.827
0.757,0.829,0.852,0.845,0.776,0.825,0.713,0.823,0.845,0.826
0.756,0.828,0.852,0.845,0.775,0.824,0.712,0.821,0.845,0.826
0.755,0.827,0.851,0.845,0.774,0.823,0.705,0.82,0.845,0.821
0.754,0.826,0.85,0.844,0.773,0.822,0.705,0.819,0.844,0.821
0.752,0.825,0.85,0.843,0.772,0.82,0.702,0.817,0.843,0.821
0.75,0.824,0.849,0.842,0.771,0.819,0.694,0.816,0.842,0.817
0.748,0.823,0.849,0.841,0.77,0.819,0.692,0.815,0.841,0.817
0.747,0.82,0.849,0.841,0.766,0.818,0.671,0.813,0.841,0.817
0.746,0.817,0.849,0.84,0.764,0.817,0.671,0.811,0.84,0.817
0.742,0.816,0.848,0.839,0.763,0.816,0.666,0.809,0.839,0.817
0.741,0.815,0.847,0.839,0.752,0.815,0.666,0.807,0.839,0.817
0.739,0.814,0.847,0.838,0.751,0.814,0.66,0.805,0.838,0.817
0.739,0.814,0.846,0.837,0.748,0.813,0.66,0.804,0.837,0.817
0.738,0.812,0.845,0.837,0.745,0.812,0.655,0.803,0.837,0.817
0.737,0.811,0.845,0.836,0.744,0.811,0.655,0.801,0.836,0.817
0.736,0.809,0.845,0.834,0.743,0.81,0.655,0.8,0.834,0.817
0.735,0.808,0.844,0.833,0.74,0.81,0.655,0.795,0.833,0.817
0.722,0.805,0.844,0.833,0.736,0.809,0.655,0.794,0.833,0.817
0.718,0.803,0.844,0.832,0.735,0.807,0.654,0.793,0.832,0.817
0.66,0.801,0.844,0.832,0.733,0.807,0.654,0.779,0.832,0.817
0.66,0.8,0.844,0.832,0.731,0.799,0.654,0.776,0.832,0.817
0.659,0.799,0.844,0.831,0.73,0.795,0.649,0.775,0.831,0.817
0.658,0.797,0.844,0.83,0.727,0.795,0.642,0.774,0.83,0.817
0.653,0.794,0.844,0.83,0.726,0.793,0.636,0.773,0.83,0.817
0.653,0.791,0.844,0.83,0.724,0.787,0.636,0.772,0.83,0.817
