_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core,_control
0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897
0.896,0.896,0.892,0.892,0.896,0.896,0.896,0.895,0.892,0.897
0.895,0.896,0.887,0.887,0.895,0.896,0.894,0.895,0.887,0.897
0.895,0.894,0.887,0.887,0.893,0.895,0.893,0.895,0.887,0.897
0.894,0.885,0.886,0.886,0.892,0.894,0.892,0.895,0.886,0.897
0.893,0.884,0.886,0.886,0.891,0.893,0.891,0.894,0.886,0.897
0.892,0.884,0.886,0.885,0.89,0.893,0.89,0.894,0.885,0.897
0.891,0.883,0.885,0.885,0.889,0.892,0.889,0.893,0.885,0.897
0.89,0.882,0.884,0.883,0.888,0.892,0.887,0.891,0.883,0.897
0.889,0.881,0.882,0.882,0.886,0.891,0.886,0.891,0.882,0.897
0.888,0.88,0.882,0.881,0.885,0.89,0.884,0.891,0.881,0.897
0.887,0.879,0.881,0.88,0.884,0.889,0.883,0.891,0.88,0.897
0.886,0.878,0.88,0.879,0.88,0.888,0.882,0.891,0.879,0.897
0.885,0.877,0.879,0.878,0.879,0.887,0.88,0.891,0.878,0.897
0.881,0.877,0.878,0.878,0.878,0.886,0.877,0.891,0.878,0.897
0.88,0.876,0.878,0.877,0.877,0.885,0.877,0.89,0.877,0.896
0.879,0.875,0.877,0.876,0.875,0.884,0.876,0.889,0.876,0.896
0.878,0.874,0.876,0.875,0.869,0.883,0.873,0.888,0.875,0.893
0.876,0.873,0.876,0.874,0.868,0.882,0.871,0.887,0.874,0.886
0.875,0.872,0.876,0.874,0.865,0.878,0.871,0.886,0.874,0.886
0.874,0.871,0.876,0.873,0.864,0.877,0.868,0.885,0.873,0.886
0.873,0.871,0.876,0.872,0.862,0.876,0.866,0.879,0.872,0.886
0.872,0.87,0.876,0.87,0.859,0.875,0.864,0.878,0.87,0.886
0.871,0.869,0.875,0.869,0.858,0.872,0.863,0.878,0.869,0.885
0.87,0.868,0.875,0.868,0.857,0.87,0.861,0.877,0.868,0.884
0.866,0.867,0.875,0.868,0.856,0.87,0.858,0.876,0.868,0.876
0.865,0.866,0.874,0.867,0.852,0.869,0.855,0.875,0.867,0.876
0.864,0.865,0.874,0.867,0.85,0.869,0.853,0.873,0.867,0.876
0.862,0.864,0.873,0.866,0.848,0.868,0.849,0.871,0.866,0.876
0.86,0.863,0.873,0.865,0.847,0.866,0.84,0.87,0.865,0.876
0.859,0.862,0.873,0.864,0.846,0.865,0.84,0.869,0.864,0.873
0.858,0.862,0.872,0.862,0.845,0.864,0.839,0.868,0.862,0.873
0.857,0.861,0.871,0.86,0.841,0.857,0.835,0.867,0.86,0.873
0.855,0.86,0.871,0.858,0.84,0.857,0.834,0.866,0.858,0.873
0.854,0.858,0.871,0.856,0.839,0.852,0.832,0.865,0.856,0.87
0.849,0.857,0.87,0.856,0.837,0.843,0.832,0.864,0.856,0.87
0.848,0.856,0.87,0.855,0.835,0.843,0.83,0.861,0.855,0.87
0.845,0.855,0.87,0.854,0.834,0.843,0.829,0.86,0.854,0.87
0.844,0.854,0.87,0.853,0.833,0.842,0.829,0.859,0.853,0.869
0.843,0.853,0.868,0.853,0.832,0.841,0.826,0.858,0.853,0.865
0.842,0.85,0.867,0.852,0.83,0.836,0.819,0.857,0.852,0.865
0.839,0.849,0.867,0.852,0.825,0.835,0.819,0.855,0.852,0.862
0.838,0.848,0.867,0.851,0.822,0.835,0.819,0.853,0.851,0.862
0.837,0.847,0.867,0.85,0.82,0.834,0.816,0.852,0.85,0.862
0.836,0.846,0.867,0.849,0.816,0.833,0.813,0.851,0.849,0.862
0.822,0.842,0.867,0.848,0.815,0.832,0.811,0.85,0.848,0.862
0.821,0.84,0.867,0.847,0.814,0.831,0.807,0.849,0.847,0.858
0.82,0.838,0.867,0.847,0.813,0.83,0.807,0.846,0.847,0.858
0.819,0.837,0.867,0.847,0.81,0.83,0.806,0.845,0.847,0.858
0.818,0.836,0.866,0.846,0.809,0.829,0.806,0.844,0.846,0.858
0.816,0.835,0.864,0.846,0.807,0.829,0.803,0.843,0.846,0.858
0.81,0.833,0.864,0.845,0.806,0.828,0.798,0.842,0.845,0.858
0.808,0.832,0.863,0.844,0.804,0.827,0.797,0.841,0.844,0.857
0.807,0.831,0.862,0.843,0.803,0.825,0.797,0.84,0.843,0.857
0.806,0.83,0.861,0.842,0.802,0.821,0.797,0.839,0.842,0.857
0.805,0.827,0.86,0.841,0.801,0.818,0.79,0.838,0.841,0.856
0.802,0.826,0.859,0.841,0.798,0.817,0.788,0.837,0.841,0.855
0.799,0.825,0.857,0.84,0.796,0.816,0.788,0.836,0.84,0.855
0.798,0.824,0.855,0.839,0.793,0.815,0.787,0.835,0.839,0.855
0.792,0.823,0.855,0.837,0.792,0.814,0.787,0.834,0.837,0.855
0.791,0.822,0.854,0.837,0.791,0.813,0.784,0.833,0.837,0.854
0.79,0.821,0.854,0.836,0.79,0.812,0.784,0.832,0.836,0.848
0.789,0.82,0.853,0.835,0.789,0.811,0.784,0.831,0.835,0.847
0.788,0.819,0.852,0.834,0.786,0.81,0.784,0.829,0.834,0.846
0.787,0.816,0.851,0.833,0.785,0.808,0.779,0.828,0.833,0.843
0.779,0.815,0.851,0.832,0.784,0.806,0.779,0.827,0.832,0.843
0.777,0.814,0.85,0.832,0.777,0.805,0.777,0.826,0.832,0.843
0.776,0.813,0.849,0.832,0.776,0.805,0.775,0.825,0.832,0.843
0.775,0.808,0.848,0.83,0.776,0.804,0.775,0.824,0.83,0.843
0.774,0.807,0.848,0.828,0.775,0.803,0.769,0.823,0.828,0.843
0.769,0.806,0.846,0.825,0.774,0.802,0.768,0.822,0.825,0.843
0.768,0.805,0.846,0.825,0.773,0.801,0.756,0.82,0.825,0.842
0.767,0.804,0.846,0.825,0.772,0.8,0.75,0.819,0.825,0.842
0.766,0.804,0.845,0.824,0.769,0.794,0.74,0.818,0.824,0.842
0.765,0.803,0.844,0.823,0.768,0.792,0.74,0.817,0.823,0.842
0.732,0.802,0.844,0.822,0.767,0.792,0.737,0.816,0.822,0.842
0.723,0.8,0.844,0.821,0.766,0.791,0.734,0.815,0.821,0.842
0.722,0.8,0.843,0.82,0.764,0.79,0.732,0.814,0.82,0.842
0.721,0.799,0.842,0.817,0.761,0.789,0.732,0.813,0.817,0.842
0.72,0.798,0.841,0.816,0.759,0.786,0.73,0.812,0.816,0.842
0.708,0.797,0.841,0.815,0.758,0.785,0.728,0.81,0.815,0.842
0.687,0.795,0.841,0.813,0.758,0.784,0.727,0.809,0.813,0.842
0.685,0.794,0.841,0.812,0.758,0.783,0.725,0.808,0.812,0.84
0.678,0.793,0.84,0.811,0.756,0.782,0.725,0.805,0.811,0.838
0.673,0.792,0.839,0.81,0.755,0.781,0.725,0.803,0.81,0.837
0.669,0.79,0.839,0.807,0.752,0.778,0.725,0.796,0.807,0.836
0.666,0.789,0.839,0.806,0.751,0.772,0.721,0.795,0.806,0.831
0.662,0.788,0.839,0.805,0.749,0.772,0.719,0.786,0.805,0.83
0.662,0.787,0.839,0.805,0.748,0.771,0.715,0.782,0.805,0.829
0.661,0.786,0.839,0.804,0.748,0.768,0.715,0.781,0.804,0.829
0.657,0.784,0.839,0.804,0.745,0.766,0.711,0.78,0.804,0.829
0.651,0.782,0.839,0.801,0.744,0.765,0.711,0.779,0.801,0.829
0.65,0.78,0.838,0.8,0.739,0.764,0.711,0.778,0.8,0.825
0.647,0.779,0.838,0.799,0.739,0.763,0.711,0.776,0.799,0.825
0.644,0.778,0.838,0.798,0.738,0.759,0.708,0.775,0.798,0.825
0.643,0.777,0.837,0.798,0.737,0.758,0.705,0.774,0.798,0.825
0.642,0.776,0.837,0.796,0.736,0.757,0.705,0.773,0.796,0.825
0.64,0.775,0.837,0.792,0.735,0.755,0.703,0.772,0.792,0.825
0.639,0.773,0.837,0.791,0.734,0.753,0.702,0.77,0.791,0.825
0.639,0.771,0.837,0.79,0.733,0.752,0.698,0.768,0.79,0.822
0.638,0.77,0.836,0.789,0.731,0.751,0.698,0.765,0.789,0.818
0.637,0.766,0.836,0.788,0.73,0.75,0.697,0.764,0.788,0.818
0.636,0.765,0.836,0.786,0.73,0.749,0.695,0.763,0.786,0.818
0.635,0.765,0.835,0.784,0.729,0.743,0.693,0.762,0.784,0.814
0.634,0.764,0.835,0.783,0.727,0.743,0.693,0.76,0.783,0.799
0.633,0.762,0.835,0.782,0.726,0.741,0.692,0.757,0.782,0.799
0.632,0.761,0.835,0.78,0.725,0.739,0.684,0.755,0.78,0.796
0.629,0.76,0.835,0.779,0.723,0.734,0.684,0.752,0.779,0.795
0.628,0.759,0.834,0.778,0.722,0.728,0.678,0.748,0.778,0.794
0.621,0.758,0.834,0.776,0.722,0.726,0.678,0.746,0.776,0.794
0.62,0.757,0.833,0.775,0.722,0.725,0.676,0.745,0.775,0.793
0.615,0.756,0.833,0.774,0.721,0.723,0.672,0.744,0.774,0.792
0.614,0.754,0.832,0.773,0.72,0.722,0.66,0.743,0.773,0.792
0.597,0.754,0.831,0.772,0.718,0.722,0.66,0.742,0.772,0.792
0.587,0.754,0.83,0.772,0.713,0.72,0.657,0.736,0.772,0.792
0.584,0.753,0.829,0.769,0.709,0.718,0.655,0.735,0.769,0.792
0.579,0.752,0.828,0.767,0.708,0.717,0.652,0.733,0.767,0.792
0.578,0.752,0.828,0.767,0.706,0.716,0.652,0.732,0.767,0.792
0.576,0.752,0.827,0.766,0.701,0.715,0.652,0.726,0.766,0.79
0.568,0.751,0.827,0.765,0.699,0.712,0.652,0.722,0.765,0.788
0.566,0.749,0.827,0.764,0.699,0.711,0.652,0.721,0.764,0.788
0.539,0.748,0.826,0.76,0.698,0.71,0.652,0.72,0.76,0.788
0.539,0.748,0.825,0.758,0.697,0.705,0.65,0.719,0.758,0.788
0.538,0.747,0.825,0.757,0.695,0.704,0.646,0.716,0.757,0.786
0.537,0.739,0.825,0.756,0.694,0.702,0.646,0.716,0.756,0.784
0.536,0.738,0.825,0.755,0.693,0.701,0.644,0.715,0.755,0.784
0.534,0.738,0.825,0.754,0.692,0.7,0.639,0.714,0.754,0.784
0.518,0.737,0.823,0.753,0.692,0.699,0.639,0.714,0.753,0.782
0.516,0.736,0.823,0.752,0.692,0.698,0.634,0.712,0.752,0.779
0.515,0.735,0.823,0.749,0.692,0.692,0.634,0.711,0.749,0.778
0.515,0.731,0.821,0.748,0.692,0.691,0.631,0.708,0.748,0.772
0.515,0.728,0.821,0.747,0.692,0.69,0.629,0.705,0.747,0.771
0.507,0.728,0.818,0.745,0.685,0.689,0.629,0.704,0.745,0.771
0.507,0.726,0.817,0.744,0.684,0.688,0.621,0.702,0.744,0.767
0.506,0.725,0.814,0.742,0.681,0.687,0.616,0.701,0.742,0.767
0.505,0.716,0.814,0.74,0.677,0.685,0.612,0.701,0.74,0.767
0.485,0.714,0.814,0.738,0.676,0.68,0.612,0.7,0.738,0.767
0.484,0.713,0.813,0.737,0.675,0.678,0.609,0.697,0.737,0.767
0.484,0.712,0.813,0.736,0.672,0.678,0.604,0.696,0.736,0.767
0.482,0.711,0.813,0.735,0.671,0.677,0.597,0.693,0.735,0.766
0.479,0.703,0.813,0.734,0.671,0.676,0.589,0.69,0.734,0.762
0.474,0.703,0.812,0.734,0.67,0.675,0.588,0.688,0.734,0.762
0.472,0.702,0.811,0.732,0.669,0.674,0.588,0.687,0.732,0.762
0.472,0.698,0.81,0.727,0.668,0.673,0.588,0.686,0.727,0.762
0.463,0.697,0.81,0.725,0.667,0.672,0.588,0.684,0.725,0.762
0.457,0.697,0.809,0.724,0.666,0.668,0.588,0.681,0.724,0.762
0.457,0.696,0.809,0.72,0.665,0.667,0.588,0.679,0.72,0.761
0.457,0.696,0.809,0.716,0.663,0.666,0.582,0.678,0.716,0.759
0.454,0.696,0.808,0.712,0.662,0.661,0.582,0.676,0.712,0.758
0.448,0.695,0.807,0.711,0.659,0.66,0.571,0.675,0.711,0.758
0.448,0.694,0.806,0.709,0.654,0.659,0.571,0.674,0.709,0.758
0.447,0.692,0.805,0.705,0.653,0.658,0.571,0.674,0.705,0.758
0.447,0.692,0.805,0.704,0.646,0.658,0.566,0.673,0.704,0.758
0.442,0.692,0.805,0.703,0.645,0.657,0.565,0.669,0.703,0.758
