_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core,_control
0.711,0.711,0.711,0.711,0.711,0.711,0.711,0.711,0.711,0.711
0.71,0.711,0.711,0.711,0.709,0.711,0.71,0.711,0.711,0.711
0.703,0.708,0.71,0.71,0.698,0.711,0.698,0.711,0.71,0.711
0.702,0.708,0.71,0.71,0.697,0.711,0.683,0.711,0.71,0.711
0.701,0.707,0.71,0.71,0.691,0.71,0.659,0.711,0.71,0.711
0.7,0.698,0.71,0.71,0.687,0.709,0.659,0.711,0.71,0.711
0.691,0.697,0.71,0.71,0.685,0.708,0.659,0.711,0.71,0.711
0.687,0.697,0.709,0.709,0.681,0.707,0.647,0.711,0.709,0.711
0.685,0.694,0.709,0.709,0.681,0.706,0.647,0.711,0.709,0.711
0.682,0.691,0.709,0.709,0.68,0.705,0.644,0.711,0.709,0.711
0.681,0.69,0.709,0.709,0.679,0.704,0.627,0.711,0.709,0.711
0.68,0.69,0.709,0.709,0.678,0.703,0.627,0.709,0.709,0.711
0.679,0.69,0.709,0.709,0.674,0.702,0.617,0.707,0.709,0.711
0.675,0.689,0.709,0.709,0.674,0.7,0.617,0.707,0.709,0.711
0.651,0.688,0.709,0.709,0.663,0.699,0.589,0.704,0.709,0.711
0.64,0.686,0.709,0.709,0.662,0.698,0.588,0.7,0.709,0.711
0.64,0.685,0.709,0.709,0.659,0.697,0.568,0.699,0.709,0.711
0.631,0.684,0.709,0.708,0.658,0.696,0.568,0.698,0.708,0.711
0.617,0.683,0.709,0.708,0.653,0.696,0.568,0.697,0.708,0.711
0.616,0.682,0.709,0.708,0.653,0.694,0.568,0.692,0.708,0.711
0.603,0.68,0.709,0.707,0.652,0.693,0.541,0.691,0.707,0.711
0.601,0.665,0.708,0.707,0.64,0.692,0.541,0.683,0.707,0.711
0.599,0.663,0.708,0.705,0.64,0.691,0.541,0.682,0.705,0.711
0.595,0.663,0.708,0.705,0.638,0.691,0.541,0.679,0.705,0.711
0.236,0.661,0.708,0.705,0.637,0.691,0.541,0.674,0.705,0.711
0.233,0.658,0.708,0.705,0.637,0.69,0.489,0.667,0.705,0.711
