_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core,_control
0.377,0.377,0.377,0.377,0.377,0.377,0.377,0.377,0.377,0.377
0.373,0.377,0.373,0.373,0.375,0.376,0.373,0.377,0.373,0.377
0.371,0.377,0.373,0.373,0.373,0.376,0.363,0.377,0.373,0.377
0.361,0.376,0.373,0.373,0.373,0.375,0.356,0.377,0.373,0.377
0.359,0.376,0.373,0.373,0.373,0.375,0.354,0.377,0.373,0.377
0.357,0.374,0.373,0.373,0.373,0.374,0.354,0.377,0.373,0.377
0.343,0.374,0.373,0.373,0.371,0.374,0.332,0.377,0.373,0.377
0.339,0.374,0.373,0.373,0.371,0.373,0.312,0.368,0.373,0.377
0.337,0.373,0.373,0.371,0.371,0.371,0.309,0.368,0.371,0.377
0.333,0.371,0.371,0.371,0.37,0.369,0.309,0.364,0.371,0.377
0.317,0.366,0.371,0.371,0.363,0.368,0.293,0.364,0.371,0.377
0.288,0.364,0.371,0.369,0.363,0.367,0.293,0.364,0.369,0.377
0.28,0.364,0.369,0.369,0.353,0.364,0.254,0.364,0.369,0.377
0.27,0.364,0.369,0.369,0.352,0.362,0.239,0.363,0.369,0.377
0.268,0.363,0.369,0.369,0.349,0.361,0.239,0.362,0.369,0.377
0.268,0.363,0.369,0.369,0.349,0.361,0.239,0.362,0.369,0.377
0.262,0.363,0.369,0.369,0.347,0.361,0.239,0.361,0.369,0.377
0.228,0.363,0.369,0.369,0.346,0.361,0.239,0.356,0.369,0.377
0.222,0.363,0.369,0.369,0.34,0.361,0.239,0.356,0.369,0.377
0.201,0.361,0.369,0.369,0.338,0.361,0.215,0.356,0.369,0.377
0.201,0.361,0.369,0.369,0.333,0.358,0.169,0.356,0.369,0.377
0.169,0.361,0.369,0.369,0.33,0.358,0.169,0.355,0.369,0.377
0.169,0.361,0.369,0.369,0.33,0.358,0.169,0.352,0.369,0.377
0.066,0.36,0.369,0.369,0.327,0.358,0.156,0.352,0.369,0.377
0.023,0.358,0.369,0.369,0.327,0.358,0.156,0.352,0.369,0.377
0.023,0.358,0.369,0.369,0.324,0.353,0.156,0.351,0.369,0.377
0.023,0.357,0.369,0.369,0.323,0.353,0.154,0.351,0.369,0.377
0.023,0.356,0.369,0.369,0.317,0.351,0.068,0.351,0.369,0.377
0.023,0.356,0.369,0.369,0.307,0.349,0.068,0.348,0.369,0.377
0.023,0.354,0.369,0.369,0.294,0.349,0.068,0.346,0.369,0.377
0.023,0.354,0.369,0.369,0.291,0.342,0.068,0.344,0.369,0.377
0.023,0.354,0.369,0.369,0.286,0.34,0.068,0.333,0.369,0.377
0.016,0.348,0.369,0.369,0.285,0.34,0.068,0.33,0.369,0.377
0.016,0.344,0.369,0.369,0.279,0.34,0.068,0.33,0.369,0.377
0.016,0.344,0.369,0.369,0.279,0.34,0.068,0.329,0.369,0.377
0.016,0.339,0.369,0.369,0.279,0.339,0.068,0.329,0.369,0.377
0.016,0.339,0.369,0.369,0.279,0.329,0.068,0.327,0.369,0.377
0.016,0.339,0.369,0.369,0.279,0.329,0.068,0.327,0.369,0.377
0.016,0.334,0.369,0.369,0.279,0.329,0.068,0.327,0.369,0.377
0.016,0.333,0.369,0.369,0.279,0.323,0.068,0.319,0.369,0.377
0.016,0.332,0.369,0.369,0.277,0.322,0.068,0.319,0.369,0.377
0.016,0.332,0.369,0.367,0.277,0.322,0.068,0.316,0.367,0.377
0.016,0.332,0.369,0.367,0.272,0.322,0.068,0.31,0.367,0.377
0.016,0.332,0.369,0.367,0.271,0.322,0.068,0.309,0.367,0.377
0.016,0.332,0.369,0.366,0.265,0.315,0.068,0.308,0.366,0.377
0.016,0.332,0.369,0.364,0.264,0.315,0.068,0.308,0.364,0.377
0.016,0.332,0.369,0.363,0.251,0.313,0.068,0.303,0.363,0.377
0.016,0.332,0.369,0.363,0.251,0.313,0.068,0.302,0.363,0.377
0.016,0.33,0.369,0.363,0.244,0.31,0.068,0.3,0.363,0.377
0.016,0.33,0.369,0.349,0.238,0.298,0.068,0.241,0.349,0.377
0.016,0.33,0.369,0.349,0.238,0.295,0.062,0.241,0.349,0.377
0.005,0.33,0.369,0.348,0.152,0.295,0.027,0.232,0.348,0.377
0.005,0.33,0.369,0.348,0.152,0.295,0.027,0.228,0.348,0.377
0.005,0.33,0.369,0.347,0.151,0.295,0.027,0.214,0.347,0.377
0.005,0.33,0.369,0.347,0.124,0.295,0.027,0.214,0.347,0.377
0.005,0.326,0.369,0.347,0.123,0.295,0.027,0.191,0.347,0.377
0.005,0.326,0.369,0.347,0.119,0.295,0.027,0.191,0.347,0.377
0.005,0.326,0.369,0.347,0.104,0.295,0.027,0.191,0.347,0.377
0.005,0.326,0.369,0.346,0.104,0.29,0.027,0.187,0.346,0.377
0.005,0.326,0.369,0.346,0.104,0.29,0.027,0.186,0.346,0.377
0.005,0.325,0.369,0.346,0.104,0.29,0.027,0.186,0.346,0.377
0.005,0.325,0.369,0.346,0.099,0.29,0.027,0.177,0.346,0.377
0.005,0.325,0.369,0.346,0.099,0.29,0.027,0.175,0.346,0.377
0.005,0.325,0.369,0.345,0.099,0.29,0.027,0.175,0.345,0.377
0.005,0.325,0.369,0.344,0.099,0.29,0.027,0.174,0.344,0.377
0.005,0.325,0.369,0.344,0.099,0.29,0.027,0.17,0.344,0.377
0.005,0.325,0.369,0.342,0.099,0.29,0.027,0.169,0.342,0.377
0.005,0.323,0.369,0.342,0.099,0.289,0.027,0.162,0.342,0.377
0.005,0.323,0.369,0.342,0.099,0.289,0.027,0.162,0.342,0.377
0.005,0.323,0.369,0.342,0.099,0.289,0.027,0.161,0.342,0.377
0.005,0.323,0.369,0.342,0.099,0.289,0.027,0.161,0.342,0.377
0.005,0.323,0.369,0.342,0.099,0.287,0.027,0.161,0.342,0.377
0.005,0.316,0.369,0.342,0.099,0.287,0.027,0.161,0.342,0.377
0.005,0.316,0.369,0.342,0.099,0.285,0.027,0.161,0.342,0.377
0.005,0.309,0.369,0.342,0.099,0.283,0.027,0.161,0.342,0.377
0.005,0.308,0.369,0.342,0.097,0.283,0.027,0.161,0.342,0.377
0.005,0.307,0.368,0.341,0.092,0.283,0.027,0.161,0.341,0.377
0.005,0.307,0.367,0.339,0.092,0.281,0.027,0.16,0.339,0.377
0.005,0.307,0.367,0.339,0.092,0.281,0.027,0.16,0.339,0.377
0.005,0.307,0.367,0.339,0.089,0.281,0.027,0.132,0.339,0.377
0.005,0.307,0.367,0.339,0.088,0.279,0.027,0.132,0.339,0.377
0.005,0.307,0.367,0.339,0.084,0.275,0.027,0.132,0.339,0.377
0.005,0.307,0.367,0.339,0.072,0.272,0.027,0.132,0.339,0.377
0.005,0.307,0.367,0.339,0.043,0.272,0.027,0.132,0.339,0.377
0.005,0.307,0.367,0.338,0.043,0.272,0.027,0.132,0.338,0.377
0.005,0.306,0.367,0.338,0.035,0.272,0.027,0.126,0.338,0.377
0.005,0.305,0.365,0.338,0.035,0.271,0.027,0.123,0.338,0.377
0.005,0.305,0.363,0.338,0.035,0.256,0.027,0.123,0.338,0.377
0.005,0.305,0.362,0.338,0.035,0.255,0.027,0.123,0.338,0.377
0.005,0.305,0.362,0.338,0.035,0.249,0.027,0.123,0.338,0.377
0.005,0.305,0.362,0.338,0.035,0.209,0.027,0.103,0.338,0.377
0.005,0.305,0.362,0.338,0.035,0.207,0.027,0.103,0.338,0.377
0.005,0.305,0.362,0.338,0.035,0.164,0.027,0.092,0.338,0.377
0.005,0.304,0.362,0.338,0.035,0.164,0.027,0.087,0.338,0.377
