_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core,_control
0.799,0.799,0.799,0.799,0.799,0.799,0.799,0.799,0.799,0.799
0.798,0.798,0.798,0.798,0.798,0.798,0.798,0.799,0.798,0.799
0.797,0.798,0.798,0.798,0.796,0.797,0.797,0.799,0.798,0.799
0.796,0.797,0.797,0.797,0.795,0.796,0.795,0.799,0.797,0.799
0.795,0.796,0.797,0.797,0.79,0.792,0.794,0.799,0.797,0.799
0.792,0.795,0.797,0.797,0.789,0.792,0.793,0.799,0.797,0.799
0.79,0.795,0.797,0.797,0.788,0.791,0.792,0.799,0.797,0.799
0.782,0.794,0.797,0.797,0.787,0.79,0.791,0.798,0.797,0.799
0.781,0.793,0.797,0.797,0.784,0.79,0.79,0.795,0.797,0.799
0.78,0.792,0.797,0.797,0.782,0.789,0.789,0.794,0.797,0.799
0.779,0.791,0.797,0.796,0.781,0.788,0.788,0.793,0.796,0.799
0.778,0.789,0.796,0.796,0.78,0.788,0.785,0.792,0.796,0.798
0.777,0.787,0.795,0.795,0.779,0.788,0.784,0.791,0.795,0.798
0.776,0.786,0.795,0.794,0.776,0.787,0.783,0.79,0.794,0.797
0.767,0.785,0.795,0.793,0.775,0.786,0.78,0.789,0.793,0.797
0.767,0.781,0.795,0.793,0.774,0.785,0.777,0.788,0.793,0.797
0.765,0.78,0.795,0.793,0.773,0.78,0.775,0.787,0.793,0.797
0.764,0.78,0.794,0.793,0.772,0.78,0.771,0.786,0.793,0.797
0.763,0.779,0.794,0.793,0.771,0.779,0.771,0.785,0.793,0.797
0.761,0.778,0.793,0.792,0.77,0.778,0.77,0.784,0.792,0.796
0.76,0.777,0.793,0.792,0.768,0.777,0.769,0.783,0.792,0.793
0.759,0.777,0.793,0.792,0.767,0.776,0.766,0.782,0.792,0.786
0.758,0.776,0.792,0.791,0.765,0.775,0.765,0.781,0.791,0.786
0.757,0.776,0.792,0.79,0.764,0.775,0.764,0.78,0.79,0.786
0.756,0.775,0.791,0.789,0.76,0.774,0.762,0.778,0.789,0.786
0.745,0.774,0.791,0.788,0.759,0.771,0.756,0.777,0.788,0.786
0.744,0.772,0.791,0.787,0.758,0.77,0.756,0.777,0.787,0.786
0.744,0.771,0.791,0.785,0.757,0.769,0.753,0.776,0.785,0.786
0.74,0.77,0.791,0.785,0.756,0.769,0.751,0.775,0.785,0.786
0.739,0.768,0.79,0.785,0.754,0.768,0.751,0.774,0.785,0.786
0.736,0.767,0.789,0.784,0.752,0.768,0.749,0.773,0.784,0.786
0.735,0.766,0.788,0.783,0.751,0.767,0.748,0.771,0.783,0.786
0.73,0.765,0.788,0.783,0.749,0.766,0.739,0.77,0.783,0.786
0.729,0.763,0.788,0.782,0.747,0.765,0.737,0.77,0.782,0.786
0.725,0.762,0.788,0.782,0.742,0.764,0.733,0.768,0.782,0.786
0.723,0.761,0.788,0.781,0.741,0.761,0.732,0.764,0.781,0.786
0.722,0.76,0.788,0.78,0.74,0.76,0.732,0.763,0.78,0.786
0.72,0.759,0.788,0.779,0.739,0.751,0.732,0.762,0.779,0.786
0.719,0.758,0.787,0.778,0.737,0.75,0.731,0.757,0.778,0.786
0.718,0.756,0.787,0.777,0.736,0.748,0.73,0.756,0.777,0.786
0.716,0.756,0.786,0.776,0.735,0.748,0.73,0.755,0.776,0.786
0.715,0.755,0.784,0.776,0.734,0.748,0.73,0.754,0.776,0.786
0.714,0.751,0.783,0.775,0.732,0.743,0.724,0.753,0.775,0.786
0.713,0.75,0.782,0.774,0.731,0.742,0.724,0.752,0.774,0.786
0.709,0.749,0.781,0.772,0.728,0.741,0.718,0.751,0.772,0.786
0.706,0.749,0.781,0.772,0.726,0.741,0.718,0.75,0.772,0.786
0.705,0.748,0.781,0.772,0.724,0.741,0.718,0.749,0.772,0.784
0.704,0.747,0.78,0.771,0.723,0.741,0.712,0.748,0.771,0.783
0.703,0.746,0.78,0.77,0.72,0.74,0.71,0.746,0.77,0.783
0.698,0.745,0.78,0.77,0.719,0.739,0.707,0.744,0.77,0.783
0.696,0.744,0.779,0.77,0.717,0.738,0.705,0.743,0.77,0.783
0.691,0.743,0.778,0.769,0.716,0.738,0.705,0.741,0.769,0.783
0.691,0.743,0.778,0.768,0.714,0.738,0.705,0.739,0.768,0.783
0.69,0.743,0.778,0.768,0.713,0.736,0.704,0.738,0.768,0.783
0.689,0.741,0.778,0.768,0.709,0.722,0.702,0.737,0.768,0.782
0.681,0.74,0.778,0.768,0.706,0.721,0.701,0.736,0.768,0.781
0.678,0.739,0.778,0.767,0.705,0.721,0.699,0.734,0.767,0.781
0.676,0.739,0.777,0.766,0.704,0.72,0.699,0.733,0.766,0.781
0.67,0.739,0.777,0.765,0.699,0.716,0.695,0.732,0.765,0.781
0.67,0.738,0.776,0.764,0.698,0.715,0.695,0.731,0.764,0.779
0.669,0.736,0.775,0.763,0.697,0.695,0.693,0.73,0.763,0.779
0.668,0.735,0.773,0.762,0.691,0.694,0.69,0.728,0.762,0.779
0.667,0.734,0.773,0.761,0.69,0.682,0.688,0.727,0.761,0.778
0.666,0.733,0.773,0.76,0.689,0.681,0.688,0.726,0.76,0.778
0.665,0.732,0.773,0.76,0.688,0.676,0.686,0.724,0.76,0.778
0.664,0.731,0.772,0.759,0.685,0.675,0.684,0.722,0.759,0.778
0.659,0.73,0.772,0.758,0.684,0.674,0.682,0.721,0.758,0.777
0.658,0.729,0.772,0.757,0.681,0.672,0.681,0.72,0.757,0.773
0.647,0.728,0.772,0.757,0.68,0.668,0.678,0.719,0.757,0.773
0.643,0.727,0.772,0.755,0.678,0.663,0.678,0.718,0.755,0.769
0.643,0.726,0.772,0.754,0.675,0.662,0.676,0.717,0.754,0.769
0.637,0.724,0.771,0.753,0.675,0.661,0.676,0.716,0.753,0.769
0.635,0.724,0.771,0.752,0.674,0.66,0.674,0.714,0.752,0.769
0.634,0.723,0.771,0.751,0.673,0.66,0.671,0.713,0.751,0.768
0.633,0.722,0.771,0.749,0.671,0.659,0.671,0.711,0.749,0.765
0.631,0.72,0.771,0.749,0.669,0.658,0.669,0.71,0.749,0.765
0.631,0.718,0.771,0.747,0.668,0.657,0.669,0.709,0.747,0.763
0.63,0.718,0.771,0.745,0.663,0.657,0.669,0.707,0.745,0.763
0.629,0.717,0.771,0.744,0.659,0.657,0.664,0.706,0.744,0.763
0.617,0.716,0.771,0.743,0.658,0.656,0.664,0.704,0.743,0.756
0.616,0.715,0.771,0.743,0.657,0.656,0.664,0.704,0.743,0.756
