_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core,_control
0.733,0.733,0.733,0.733,0.733,0.733,0.733,0.733,0.733,0.733
0.731,0.732,0.733,0.733,0.731,0.731,0.732,0.733,0.733,0.733
0.73,0.73,0.733,0.733,0.729,0.73,0.726,0.733,0.733,0.733
0.728,0.729,0.733,0.732,0.727,0.728,0.726,0.733,0.732,0.733
0.727,0.726,0.733,0.732,0.725,0.727,0.72,0.732,0.732,0.733
0.722,0.725,0.732,0.732,0.723,0.726,0.715,0.731,0.732,0.733
0.719,0.72,0.732,0.732,0.72,0.722,0.715,0.731,0.732,0.733
0.717,0.72,0.732,0.731,0.711,0.721,0.708,0.73,0.731,0.733
0.716,0.719,0.731,0.73,0.71,0.72,0.7,0.729,0.73,0.733
0.715,0.719,0.731,0.73,0.706,0.719,0.7,0.725,0.73,0.733
0.714,0.718,0.73,0.73,0.705,0.718,0.694,0.725,0.73,0.733
0.707,0.716,0.73,0.73,0.704,0.716,0.693,0.725,0.73,0.733
0.706,0.715,0.73,0.73,0.701,0.713,0.687,0.725,0.73,0.733
0.705,0.714,0.73,0.729,0.7,0.711,0.666,0.724,0.729,0.733
0.704,0.713,0.73,0.729,0.692,0.711,0.666,0.722,0.729,0.733
0.699,0.712,0.73,0.728,0.69,0.71,0.666,0.721,0.728,0.733
0.698,0.712,0.73,0.726,0.683,0.709,0.666,0.718,0.726,0.733
0.697,0.711,0.73,0.725,0.663,0.709,0.666,0.717,0.725,0.733
0.695,0.71,0.729,0.725,0.66,0.708,0.666,0.715,0.725,0.733
0.692,0.705,0.728,0.725,0.659,0.705,0.663,0.714,0.725,0.733
0.692,0.702,0.727,0.719,0.658,0.705,0.654,0.713,0.719,0.733
0.691,0.699,0.727,0.719,0.658,0.704,0.649,0.711,0.719,0.733
0.69,0.698,0.727,0.719,0.656,0.702,0.645,0.71,0.719,0.733
0.687,0.697,0.725,0.718,0.655,0.701,0.645,0.709,0.718,0.733
0.684,0.696,0.725,0.717,0.653,0.7,0.633,0.702,0.717,0.733
