_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core,_control
0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.281
0.276,0.28,0.281,0.281,0.278,0.281,0.276,0.281,0.281,0.281
0.275,0.252,0.281,0.281,0.276,0.281,0.235,0.281,0.281,0.281
0.2,0.252,0.276,0.276,0.276,0.279,0.182,0.281,0.276,0.281
0.174,0.25,0.275,0.275,0.271,0.279,0.182,0.281,0.275,0.281
0.172,0.25,0.275,0.275,0.268,0.279,0.182,0.281,0.275,0.281
0.172,0.25,0.275,0.275,0.264,0.277,0.182,0.281,0.275,0.281
0.12,0.25,0.275,0.275,0.264,0.273,0.182,0.278,0.275,0.281
0.113,0.244,0.275,0.275,0.264,0.273,0.168,0.277,0.275,0.281
0.11,0.244,0.275,0.275,0.264,0.273,0.168,0.277,0.275,0.281
0.109,0.218,0.275,0.275,0.264,0.273,0.168,0.276,0.275,0.281
0.106,0.217,0.275,0.275,0.262,0.27,0.168,0.276,0.275,0.281
0.106,0.217,0.275,0.275,0.259,0.261,0.163,0.276,0.275,0.281
0.106,0.213,0.275,0.275,0.259,0.261,0.112,0.271,0.275,0.281
0.045,0.213,0.275,0.275,0.259,0.261,0.112,0.271,0.275,0.281
0.018,0.213,0.275,0.275,0.258,0.261,0.112,0.117,0.275,0.281
0.013,0.213,0.275,0.275,0.234,0.261,0.112,0.117,0.275,0.281
0.013,0.209,0.275,0.275,0.233,0.261,0.112,0.117,0.275,0.281
0.005,0.184,0.275,0.275,0.231,0.261,0.112,0.117,0.275,0.281
0.005,0.166,0.275,0.275,0.23,0.261,0.112,0.117,0.275,0.281
0.005,0.166,0.275,0.273,0.23,0.261,0.112,0.117,0.273,0.281
0.005,0.166,0.275,0.271,0.207,0.26,0.102,0.117,0.271,0.281
0.005,0.166,0.273,0.27,0.207,0.259,0.102,0.114,0.27,0.281
0.005,0.166,0.273,0.27,0.205,0.259,0.102,0.114,0.27,0.281
0.005,0.165,0.273,0.27,0.205,0.259,0.102,0.044,0.27,0.281
0.005,0.165,0.273,0.27,0.205,0.259,0.102,0.044,0.27,0.281
0.002,0.165,0.273,0.27,0.203,0.259,0.102,0.044,0.27,0.281
0.002,0.165,0.273,0.27,0.203,0.258,0.102,0.044,0.27,0.281
0.002,0.165,0.273,0.27,0.203,0.257,0.102,0.044,0.27,0.281
0.002,0.165,0.273,0.268,0.199,0.257,0.089,0.044,0.268,0.281
0.002,0.161,0.273,0.268,0.199,0.256,0.064,0.044,0.268,0.281
0.002,0.161,0.272,0.268,0.199,0.251,0.064,0.044,0.268,0.281
0.002,0.161,0.272,0.268,0.199,0.251,0.048,0.044,0.268,0.281
0.002,0.161,0.27,0.268,0.197,0.199,0.048,0.044,0.268,0.281
0.002,0.161,0.27,0.268,0.197,0.197,0.048,0.022,0.268,0.281
0.002,0.161,0.27,0.268,0.177,0.197,0.048,0.022,0.268,0.281
0.002,0.156,0.27,0.268,0.145,0.197,0.031,0.022,0.268,0.281
0.002,0.156,0.27,0.268,0.145,0.197,0.031,0.022,0.268,0.281
0.002,0.155,0.27,0.268,0.144,0.195,0.031,0.022,0.268,0.281
0.002,0.15,0.27,0.268,0.142,0.191,0.031,0.022,0.268,0.281
0.002,0.15,0.27,0.268,0.142,0.191,0.031,0.022,0.268,0.281
0.002,0.15,0.27,0.268,0.142,0.191,0.031,0.022,0.268,0.281
0.002,0.15,0.27,0.268,0.142,0.191,0.031,0.022,0.268,0.281
0.002,0.15,0.27,0.268,0.142,0.191,0.031,0.022,0.268,0.281
0.002,0.15,0.27,0.268,0.142,0.191,0.031,0.022,0.268,0.281
0.002,0.15,0.27,0.267,0.142,0.191,0.031,0.022,0.267,0.281
0.002,0.145,0.27,0.267,0.14,0.191,0.031,0.022,0.267,0.281
0.002,0.145,0.27,0.266,0.14,0.191,0.031,0.022,0.266,0.281
0.002,0.145,0.27,0.264,0.14,0.191,0.031,0.022,0.264,0.281
0.002,0.145,0.27,0.264,0.14,0.191,0.031,0.022,0.264,0.281
0.002,0.145,0.27,0.264,0.137,0.189,0.031,0.022,0.264,0.281
0.002,0.135,0.27,0.261,0.137,0.189,0.031,0.022,0.261,0.281
0.002,0.135,0.27,0.261,0.137,0.189,0.031,0.022,0.261,0.281
0.002,0.135,0.27,0.261,0.137,0.11,0.031,0.022,0.261,0.281
0.002,0.135,0.27,0.261,0.137,0.11,0.031,0.022,0.261,0.281
0.002,0.135,0.268,0.261,0.137,0.105,0.031,0.022,0.261,0.281
0.002,0.126,0.268,0.259,0.137,0.105,0.031,0.022,0.259,0.281
0.002,0.126,0.268,0.259,0.135,0.105,0.031,0.022,0.259,0.281
0.002,0.126,0.268,0.259,0.135,0.105,0.031,0.022,0.259,0.281
0.001,0.126,0.268,0.259,0.135,0.105,0.029,0.022,0.259,0.281
0.001,0.126,0.268,0.259,0.135,0.101,0.029,0.022,0.259,0.281
0.001,0.126,0.268,0.259,0.135,0.101,0.029,0.022,0.259,0.281
0.001,0.126,0.268,0.259,0.132,0.101,0.029,0.022,0.259,0.281
0.001,0.126,0.268,0.259,0.13,0.101,0.029,0.022,0.259,0.281
0.001,0.126,0.268,0.259,0.127,0.101,0.029,0.022,0.259,0.281
0.001,0.126,0.268,0.259,0.127,0.101,0.029,0.022,0.259,0.281
0.001,0.126,0.268,0.259,0.127,0.101,0.029,0.022,0.259,0.281
0.001,0.126,0.268,0.259,0.127,0.101,0.029,0.022,0.259,0.281
0.001,0.126,0.268,0.257,0.102,0.101,0.029,0.022,0.257,0.281
0.001,0.126,0.268,0.257,0.102,0.101,0.029,0.022,0.257,0.281
0.001,0.126,0.268,0.257,0.089,0.101,0.029,0.022,0.257,0.281
0.001,0.126,0.268,0.257,0.089,0.101,0.029,0.022,0.257,0.281
0.001,0.126,0.268,0.257,0.089,0.101,0.029,0.022,0.257,0.281
0.001,0.124,0.268,0.257,0.089,0.101,0.029,0.022,0.257,0.281
0.001,0.122,0.268,0.257,0.078,0.101,0.029,0.022,0.257,0.281
0.001,0.122,0.268,0.257,0.078,0.101,0.029,0.022,0.257,0.281
0.001,0.122,0.268,0.257,0.078,0.101,0.029,0.022,0.257,0.281
0.001,0.11,0.268,0.257,0.078,0.101,0.029,0.022,0.257,0.281
0.001,0.109,0.268,0.257,0.078,0.101,0.029,0.022,0.257,0.281
0.001,0.109,0.268,0.256,0.078,0.101,0.029,0.022,0.256,0.281
0.001,0.105,0.268,0.256,0.078,0.101,0.029,0.022,0.256,0.281
0.001,0.105,0.268,0.256,0.078,0.101,0.029,0.022,0.256,0.281
