_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core,_control
0.741,0.741,0.741,0.741,0.741,0.741,0.741,0.741,0.741,0.741
0.737,0.74,0.741,0.741,0.74,0.74,0.726,0.741,0.741,0.741
0.736,0.74,0.741,0.741,0.737,0.739,0.72,0.741,0.741,0.741
0.735,0.739,0.741,0.739,0.735,0.737,0.717,0.741,0.739,0.741
0.734,0.739,0.741,0.739,0.734,0.736,0.717,0.741,0.739,0.741
0.733,0.738,0.741,0.739,0.733,0.735,0.716,0.74,0.739,0.741
0.732,0.737,0.739,0.739,0.731,0.734,0.712,0.739,0.739,0.741
0.731,0.737,0.739,0.739,0.725,0.733,0.703,0.738,0.739,0.741
0.73,0.737,0.739,0.739,0.724,0.732,0.691,0.736,0.739,0.741
0.729,0.736,0.739,0.738,0.722,0.732,0.691,0.735,0.738,0.741
0.722,0.735,0.739,0.738,0.718,0.731,0.691,0.734,0.738,0.741
0.721,0.735,0.739,0.738,0.717,0.73,0.69,0.73,0.738,0.741
0.719,0.735,0.738,0.738,0.714,0.729,0.664,0.726,0.738,0.741
0.717,0.733,0.738,0.737,0.713,0.726,0.664,0.722,0.737,0.741
0.716,0.733,0.737,0.737,0.71,0.724,0.66,0.721,0.737,0.741
0.711,0.732,0.737,0.737,0.705,0.723,0.642,0.72,0.737,0.741
0.71,0.731,0.736,0.736,0.701,0.719,0.642,0.718,0.736,0.741
0.695,0.73,0.735,0.735,0.7,0.718,0.641,0.713,0.735,0.741
0.694,0.73,0.735,0.735,0.699,0.717,0.629,0.711,0.735,0.74
0.679,0.73,0.735,0.735,0.696,0.716,0.629,0.709,0.735,0.74
0.678,0.73,0.735,0.735,0.695,0.716,0.629,0.705,0.735,0.74
0.677,0.729,0.735,0.734,0.694,0.715,0.623,0.703,0.734,0.74
0.658,0.728,0.735,0.732,0.693,0.715,0.616,0.702,0.732,0.74
0.654,0.727,0.735,0.731,0.692,0.708,0.616,0.701,0.731,0.74
0.653,0.726,0.735,0.73,0.689,0.707,0.616,0.696,0.73,0.739
0.651,0.725,0.735,0.728,0.689,0.707,0.616,0.69,0.728,0.736
0.648,0.725,0.735,0.728,0.687,0.706,0.615,0.689,0.728,0.736
0.644,0.725,0.732,0.725,0.686,0.706,0.615,0.686,0.725,0.736
0.642,0.725,0.732,0.724,0.678,0.704,0.612,0.685,0.724,0.736
0.64,0.724,0.732,0.724,0.675,0.7,0.606,0.681,0.724,0.736
0.64,0.723,0.732,0.724,0.675,0.699,0.603,0.68,0.724,0.736
0.639,0.723,0.731,0.724,0.673,0.698,0.6,0.676,0.724,0.736
0.637,0.722,0.729,0.723,0.671,0.697,0.6,0.674,0.723,0.736
0.633,0.721,0.729,0.723,0.668,0.694,0.6,0.673,0.723,0.736
0.622,0.72,0.728,0.721,0.651,0.691,0.6,0.671,0.721,0.736
0.619,0.72,0.728,0.719,0.65,0.691,0.594,0.668,0.719,0.736
0.618,0.719,0.727,0.718,0.648,0.69,0.594,0.668,0.718,0.736
0.607,0.718,0.726,0.718,0.638,0.689,0.594,0.667,0.718,0.736
0.603,0.716,0.726,0.716,0.638,0.688,0.587,0.665,0.716,0.736
0.602,0.715,0.724,0.716,0.638,0.683,0.587,0.665,0.716,0.736
0.601,0.714,0.724,0.715,0.637,0.68,0.587,0.663,0.715,0.736
0.596,0.714,0.724,0.715,0.62,0.672,0.576,0.662,0.715,0.736
0.594,0.713,0.723,0.715,0.62,0.671,0.576,0.662,0.715,0.736
0.594,0.712,0.723,0.715,0.616,0.669,0.576,0.661,0.715,0.736
0.589,0.711,0.723,0.713,0.616,0.667,0.576,0.66,0.713,0.736
0.584,0.707,0.723,0.712,0.616,0.667,0.575,0.659,0.712,0.736
0.582,0.706,0.723,0.712,0.616,0.664,0.564,0.658,0.712,0.736
0.581,0.706,0.723,0.711,0.615,0.664,0.564,0.656,0.711,0.736
0.576,0.706,0.723,0.708,0.614,0.663,0.564,0.655,0.708,0.736
0.573,0.706,0.721,0.707,0.612,0.66,0.562,0.654,0.707,0.736
0.573,0.705,0.721,0.706,0.61,0.659,0.562,0.652,0.706,0.736
0.533,0.704,0.721,0.706,0.61,0.652,0.56,0.652,0.706,0.736
0.529,0.702,0.721,0.703,0.61,0.651,0.558,0.651,0.703,0.736
0.524,0.701,0.721,0.702,0.61,0.651,0.558,0.65,0.702,0.736
0.515,0.701,0.72,0.701,0.61,0.651,0.558,0.648,0.701,0.736
0.511,0.699,0.72,0.7,0.61,0.651,0.558,0.647,0.7,0.736
0.51,0.699,0.72,0.699,0.609,0.65,0.558,0.646,0.699,0.733
0.489,0.698,0.72,0.699,0.608,0.647,0.558,0.644,0.699,0.733
0.476,0.695,0.72,0.693,0.607,0.646,0.558,0.642,0.693,0.733
0.476,0.693,0.72,0.692,0.606,0.644,0.551,0.641,0.692,0.733
0.459,0.692,0.72,0.692,0.604,0.634,0.551,0.635,0.692,0.733
0.458,0.691,0.72,0.692,0.603,0.633,0.541,0.633,0.692,0.733
0.455,0.69,0.718,0.678,0.602,0.633,0.531,0.632,0.678,0.733
0.452,0.69,0.718,0.676,0.602,0.631,0.531,0.632,0.676,0.733
0.447,0.687,0.718,0.67,0.599,0.631,0.53,0.629,0.67,0.733
0.439,0.687,0.716,0.67,0.599,0.625,0.516,0.628,0.67,0.733
0.439,0.687,0.715,0.669,0.598,0.619,0.516,0.627,0.669,0.733
0.436,0.686,0.715,0.668,0.595,0.617,0.516,0.626,0.668,0.732
0.436,0.685,0.714,0.667,0.594,0.616,0.509,0.625,0.667,0.732
0.433,0.684,0.714,0.666,0.573,0.612,0.495,0.624,0.666,0.732
0.432,0.683,0.714,0.665,0.573,0.612,0.495,0.623,0.665,0.732
0.431,0.682,0.714,0.665,0.573,0.611,0.493,0.622,0.665,0.732
0.386,0.681,0.714,0.663,0.572,0.607,0.493,0.621,0.663,0.732
0.385,0.681,0.713,0.663,0.57,0.594,0.49,0.62,0.663,0.732
0.385,0.681,0.712,0.663,0.569,0.594,0.48,0.62,0.663,0.732
0.382,0.679,0.712,0.663,0.536,0.593,0.48,0.617,0.663,0.732
0.382,0.678,0.712,0.663,0.531,0.589,0.48,0.616,0.663,0.732
0.382,0.677,0.712,0.663,0.528,0.588,0.478,0.614,0.663,0.732
0.298,0.676,0.712,0.662,0.524,0.587,0.469,0.611,0.662,0.732
0.296,0.672,0.712,0.661,0.522,0.586,0.465,0.61,0.661,0.732
0.292,0.669,0.712,0.661,0.506,0.585,0.45,0.61,0.661,0.719
0.292,0.666,0.712,0.661,0.506,0.58,0.45,0.61,0.661,0.719
