_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core,_control
0.635,0.635,0.635,0.635,0.635,0.635,0.635,0.635,0.635,0.635
0.634,0.634,0.634,0.634,0.632,0.634,0.634,0.635,0.634,0.635
0.627,0.634,0.634,0.634,0.628,0.633,0.63,0.634,0.634,0.635
0.623,0.633,0.63,0.63,0.627,0.632,0.623,0.632,0.63,0.635
0.622,0.633,0.623,0.623,0.619,0.631,0.621,0.631,0.623,0.635
0.62,0.633,0.623,0.623,0.618,0.631,0.619,0.631,0.623,0.635
0.619,0.633,0.623,0.623,0.617,0.63,0.619,0.63,0.623,0.635
0.615,0.632,0.623,0.623,0.616,0.63,0.617,0.629,0.623,0.635
0.614,0.631,0.621,0.621,0.613,0.629,0.615,0.629,0.621,0.635
0.613,0.63,0.621,0.621,0.612,0.629,0.61,0.628,0.621,0.635
0.612,0.627,0.621,0.62,0.61,0.629,0.609,0.627,0.62,0.635
0.61,0.627,0.62,0.62,0.609,0.628,0.59,0.626,0.62,0.635
0.608,0.626,0.62,0.62,0.608,0.628,0.581,0.626,0.62,0.635
0.596,0.625,0.62,0.62,0.606,0.627,0.579,0.626,0.62,0.635
0.595,0.624,0.62,0.618,0.603,0.627,0.579,0.625,0.618,0.635
0.593,0.624,0.618,0.618,0.602,0.62,0.576,0.624,0.618,0.635
0.593,0.623,0.618,0.618,0.6,0.619,0.576,0.623,0.618,0.635
0.588,0.621,0.618,0.618,0.599,0.618,0.574,0.623,0.618,0.635
0.573,0.62,0.618,0.618,0.596,0.618,0.571,0.621,0.618,0.635
0.572,0.619,0.618,0.618,0.593,0.618,0.569,0.62,0.618,0.635
0.57,0.619,0.618,0.618,0.592,0.617,0.565,0.619,0.618,0.635
0.569,0.618,0.618,0.618,0.591,0.616,0.563,0.619,0.618,0.635
0.563,0.615,0.618,0.618,0.589,0.608,0.561,0.618,0.618,0.635
0.562,0.614,0.618,0.616,0.587,0.608,0.561,0.617,0.616,0.635
0.561,0.614,0.618,0.614,0.585,0.608,0.561,0.616,0.614,0.635
0.559,0.613,0.618,0.614,0.584,0.608,0.558,0.615,0.614,0.635
0.554,0.612,0.618,0.614,0.575,0.608,0.554,0.614,0.614,0.635
0.549,0.61,0.618,0.614,0.574,0.605,0.554,0.614,0.614,0.635
0.546,0.61,0.618,0.613,0.572,0.605,0.551,0.613,0.613,0.635
0.543,0.609,0.618,0.613,0.566,0.604,0.551,0.612,0.613,0.635
0.538,0.608,0.618,0.611,0.563,0.604,0.551,0.611,0.611,0.635
0.536,0.608,0.618,0.611,0.562,0.604,0.548,0.61,0.611,0.635
0.535,0.607,0.618,0.609,0.559,0.604,0.547,0.609,0.609,0.635
0.531,0.607,0.618,0.608,0.558,0.604,0.545,0.608,0.608,0.635
0.53,0.607,0.618,0.608,0.556,0.604,0.542,0.603,0.608,0.635
0.52,0.607,0.616,0.607,0.556,0.604,0.537,0.6,0.607,0.635
0.498,0.606,0.614,0.607,0.556,0.601,0.499,0.598,0.607,0.635
0.494,0.605,0.614,0.607,0.555,0.599,0.498,0.598,0.607,0.635
0.492,0.605,0.614,0.607,0.552,0.599,0.494,0.596,0.607,0.635
0.492,0.604,0.614,0.605,0.551,0.598,0.492,0.595,0.605,0.635
0.491,0.603,0.614,0.604,0.55,0.593,0.476,0.594,0.604,0.635
0.456,0.601,0.614,0.603,0.547,0.593,0.476,0.593,0.603,0.632
0.45,0.6,0.614,0.603,0.531,0.592,0.476,0.592,0.603,0.632
0.443,0.6,0.614,0.603,0.526,0.592,0.476,0.591,0.603,0.632
0.418,0.6,0.614,0.603,0.525,0.591,0.476,0.59,0.603,0.632
0.411,0.6,0.614,0.602,0.519,0.59,0.476,0.583,0.602,0.632
0.408,0.599,0.614,0.602,0.518,0.59,0.476,0.582,0.602,0.621
0.4,0.599,0.614,0.602,0.517,0.589,0.474,0.579,0.602,0.621
0.4,0.595,0.614,0.602,0.516,0.586,0.47,0.578,0.602,0.621
0.398,0.594,0.613,0.602,0.515,0.586,0.47,0.577,0.602,0.621
0.386,0.593,0.613,0.602,0.514,0.585,0.47,0.576,0.602,0.621
0.386,0.593,0.613,0.602,0.513,0.583,0.468,0.576,0.602,0.621
0.381,0.592,0.613,0.602,0.512,0.581,0.465,0.575,0.602,0.621
0.381,0.592,0.613,0.602,0.511,0.581,0.455,0.573,0.602,0.621
0.38,0.592,0.613,0.602,0.51,0.58,0.455,0.572,0.602,0.621
0.379,0.592,0.613,0.602,0.507,0.579,0.453,0.572,0.602,0.621
0.378,0.591,0.611,0.602,0.506,0.578,0.453,0.572,0.602,0.621
0.378,0.591,0.611,0.601,0.505,0.577,0.45,0.571,0.601,0.621
0.366,0.591,0.611,0.6,0.5,0.577,0.448,0.566,0.6,0.621
0.358,0.589,0.611,0.6,0.5,0.577,0.443,0.565,0.6,0.621
0.351,0.586,0.611,0.6,0.495,0.577,0.44,0.564,0.6,0.621
0.343,0.585,0.611,0.599,0.494,0.577,0.434,0.562,0.599,0.621
0.342,0.585,0.611,0.598,0.487,0.576,0.432,0.561,0.598,0.621
0.342,0.584,0.611,0.598,0.486,0.571,0.432,0.558,0.598,0.621
0.339,0.582,0.609,0.598,0.485,0.57,0.431,0.557,0.598,0.621
0.339,0.582,0.609,0.598,0.484,0.569,0.431,0.556,0.598,0.621
0.33,0.578,0.608,0.598,0.482,0.568,0.399,0.555,0.598,0.62
0.32,0.578,0.608,0.598,0.482,0.568,0.399,0.551,0.598,0.616
0.285,0.577,0.606,0.598,0.481,0.568,0.399,0.55,0.598,0.616
0.281,0.577,0.606,0.598,0.48,0.567,0.399,0.546,0.598,0.615
0.27,0.577,0.605,0.597,0.473,0.567,0.399,0.546,0.597,0.614
0.27,0.576,0.605,0.597,0.472,0.567,0.399,0.545,0.597,0.612
0.25,0.576,0.604,0.597,0.471,0.567,0.399,0.54,0.597,0.612
0.25,0.574,0.604,0.597,0.471,0.566,0.392,0.539,0.597,0.612
0.25,0.574,0.604,0.595,0.471,0.565,0.392,0.535,0.595,0.612
0.25,0.573,0.604,0.595,0.471,0.538,0.386,0.535,0.595,0.612
0.249,0.57,0.604,0.595,0.463,0.537,0.386,0.534,0.595,0.612
0.219,0.569,0.604,0.593,0.461,0.533,0.383,0.533,0.593,0.612
0.219,0.568,0.604,0.593,0.455,0.533,0.382,0.533,0.593,0.59
0.217,0.568,0.604,0.591,0.455,0.533,0.37,0.531,0.591,0.59
0.217,0.568,0.604,0.59,0.454,0.532,0.37,0.53,0.59,0.59
0.216,0.568,0.604,0.587,0.454,0.521,0.37,0.529,0.59,0.59
0.216,0.567,0.604,0.587,0.453,0.52,0.367,0.528,0.589,0.59
0.216,0.565,0.604,0.586,0.451,0.517,0.367,0.523,0.589,0.59
0.213,0.563,0.603,0.586,0.449,0.516,0.367,0.522,0.589,0.59
0.213,0.562,0.603,0.586,0.448,0.513,0.364,0.519,0.588,0.59
0.194,0.561,0.602,0.585,0.447,0.512,0.364,0.517,0.588,0.59
0.194,0.56,0.602,0.585,0.445,0.503,0.364,0.515,0.587,0.59
0.185,0.56,0.602,0.584,0.436,0.503,0.364,0.512,0.586,0.59
0.175,0.559,0.602,0.583,0.436,0.502,0.362,0.511,0.586,0.59
0.165,0.558,0.602,0.583,0.431,0.501,0.356,0.509,0.586,0.59
0.165,0.558,0.602,0.583,0.43,0.499,0.356,0.508,0.586,0.59
0.156,0.558,0.602,0.583,0.429,0.498,0.356,0.504,0.585,0.59
0.156,0.557,0.602,0.582,0.427,0.497,0.356,0.503,0.584,0.59
0.152,0.556,0.602,0.581,0.423,0.497,0.356,0.499,0.584,0.59
0.152,0.556,0.602,0.581,0.422,0.493,0.356,0.497,0.583,0.59
0.151,0.554,0.602,0.58,0.42,0.493,0.354,0.496,0.582,0.59
0.151,0.553,0.602,0.579,0.42,0.492,0.354,0.494,0.581,0.59
0.151,0.553,0.602,0.578,0.42,0.491,0.343,0.493,0.58,0.59
0.138,0.544,0.602,0.577,0.417,0.49,0.34,0.491,0.58,0.59
0.138,0.544,0.602,0.577,0.415,0.49,0.34,0.49,0.58,0.59
0.13,0.544,0.602,0.577,0.415,0.486,0.34,0.489,0.579,0.59
