_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core,_control
0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795
0.795,0.794,0.794,0.794,0.795,0.795,0.794,0.795,0.794,0.795
0.794,0.792,0.794,0.794,0.795,0.795,0.793,0.795,0.794,0.795
0.793,0.791,0.792,0.792,0.795,0.794,0.791,0.795,0.792,0.795
0.792,0.791,0.791,0.791,0.795,0.793,0.79,0.795,0.791,0.795
0.791,0.79,0.791,0.791,0.794,0.793,0.789,0.795,0.791,0.795
0.79,0.788,0.791,0.79,0.791,0.793,0.788,0.795,0.79,0.795
0.789,0.787,0.79,0.79,0.79,0.792,0.787,0.795,0.79,0.795
0.788,0.786,0.79,0.79,0.789,0.792,0.786,0.794,0.79,0.795
0.787,0.785,0.79,0.79,0.788,0.791,0.785,0.794,0.79,0.795
0.786,0.784,0.79,0.79,0.787,0.79,0.781,0.794,0.79,0.795
0.785,0.781,0.79,0.79,0.786,0.789,0.78,0.794,0.79,0.795
0.784,0.78,0.789,0.789,0.784,0.789,0.778,0.793,0.789,0.795
0.779,0.779,0.789,0.789,0.783,0.788,0.772,0.793,0.789,0.795
0.778,0.778,0.788,0.788,0.783,0.787,0.771,0.791,0.788,0.795
0.777,0.777,0.788,0.788,0.782,0.786,0.768,0.79,0.788,0.795
0.775,0.777,0.788,0.787,0.778,0.78,0.767,0.789,0.787,0.795
0.771,0.777,0.788,0.787,0.777,0.779,0.767,0.789,0.787,0.795
0.77,0.776,0.787,0.787,0.777,0.779,0.763,0.788,0.787,0.795
0.769,0.775,0.787,0.786,0.776,0.778,0.762,0.786,0.786,0.795
0.768,0.774,0.787,0.786,0.774,0.777,0.762,0.785,0.786,0.795
0.767,0.772,0.787,0.785,0.774,0.776,0.761,0.784,0.785,0.795
0.765,0.772,0.787,0.784,0.773,0.775,0.759,0.784,0.784,0.795
0.763,0.771,0.786,0.784,0.771,0.775,0.757,0.783,0.784,0.795
0.759,0.77,0.786,0.783,0.769,0.774,0.753,0.782,0.783,0.795
0.756,0.769,0.786,0.782,0.769,0.773,0.753,0.781,0.782,0.795
