_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core,_control
0.509,0.509,0.509,0.509,0.509,0.509,0.509,0.509,0.509,0.509
0.509,0.509,0.509,0.509,0.507,0.508,0.508,0.509,0.509,0.509
0.492,0.508,0.509,0.509,0.504,0.508,0.493,0.509,0.509,0.509
0.49,0.506,0.509,0.509,0.504,0.508,0.48,0.509,0.509,0.509
0.489,0.505,0.509,0.509,0.504,0.507,0.468,0.509,0.509,0.509
0.473,0.505,0.504,0.504,0.504,0.507,0.468,0.509,0.504,0.509
0.391,0.502,0.504,0.504,0.504,0.505,0.461,0.509,0.504,0.509
0.39,0.502,0.504,0.504,0.504,0.504,0.435,0.509,0.504,0.509
0.39,0.501,0.504,0.504,0.504,0.503,0.435,0.507,0.504,0.509
0.39,0.501,0.504,0.504,0.503,0.501,0.408,0.504,0.504,0.509
0.358,0.499,0.504,0.502,0.501,0.501,0.408,0.503,0.502,0.509
0.357,0.499,0.504,0.502,0.501,0.499,0.408,0.5,0.502,0.509
0.355,0.499,0.502,0.502,0.499,0.499,0.398,0.5,0.502,0.509
0.355,0.498,0.502,0.5,0.498,0.496,0.333,0.5,0.5,0.509
0.334,0.498,0.502,0.5,0.497,0.494,0.333,0.499,0.5,0.509
0.334,0.497,0.5,0.5,0.495,0.494,0.333,0.498,0.5,0.509
0.325,0.493,0.5,0.498,0.495,0.493,0.333,0.47,0.498,0.509
0.311,0.49,0.5,0.498,0.494,0.492,0.32,0.47,0.498,0.509
0.311,0.49,0.5,0.498,0.492,0.49,0.304,0.47,0.498,0.509
0.16,0.49,0.498,0.498,0.491,0.49,0.304,0.467,0.498,0.509
0.159,0.489,0.498,0.498,0.491,0.489,0.304,0.463,0.498,0.509
0.152,0.488,0.498,0.495,0.49,0.489,0.304,0.463,0.495,0.509
0.152,0.477,0.498,0.493,0.49,0.488,0.302,0.462,0.493,0.509
0.152,0.477,0.498,0.492,0.49,0.485,0.287,0.461,0.492,0.509
0.15,0.476,0.498,0.492,0.488,0.482,0.287,0.46,0.492,0.509
0.033,0.476,0.498,0.492,0.488,0.481,0.228,0.446,0.492,0.509
0.033,0.466,0.498,0.491,0.488,0.48,0.228,0.445,0.491,0.509
0.033,0.462,0.498,0.49,0.487,0.479,0.228,0.443,0.49,0.509
0.033,0.462,0.498,0.489,0.487,0.478,0.228,0.442,0.489,0.509
