_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core,_control
0.847,0.847,0.847,0.847,0.847,0.847,0.847,0.847,0.847,0.847
0.847,0.846,0.847,0.847,0.847,0.846,0.846,0.847,0.847,0.847
0.842,0.846,0.846,0.846,0.847,0.845,0.845,0.847,0.846,0.847
0.841,0.845,0.846,0.846,0.846,0.844,0.844,0.847,0.846,0.847
0.84,0.844,0.846,0.846,0.845,0.843,0.843,0.847,0.846,0.847
0.839,0.843,0.846,0.846,0.844,0.84,0.842,0.846,0.846,0.847
0.838,0.842,0.843,0.843,0.841,0.839,0.841,0.845,0.843,0.847
0.837,0.841,0.843,0.843,0.839,0.838,0.835,0.845,0.843,0.847
0.835,0.84,0.843,0.843,0.838,0.833,0.834,0.842,0.843,0.847
0.833,0.839,0.843,0.842,0.837,0.833,0.833,0.841,0.842,0.847
0.828,0.838,0.843,0.842,0.835,0.829,0.831,0.84,0.842,0.847
0.827,0.837,0.843,0.842,0.833,0.828,0.829,0.839,0.842,0.847
0.825,0.836,0.842,0.841,0.832,0.824,0.826,0.838,0.841,0.847
0.823,0.835,0.841,0.84,0.831,0.823,0.824,0.838,0.84,0.847
0.822,0.834,0.841,0.84,0.829,0.822,0.824,0.837,0.84,0.847
0.821,0.833,0.841,0.839,0.827,0.821,0.818,0.836,0.839,0.847
0.819,0.832,0.841,0.838,0.826,0.817,0.818,0.835,0.838,0.847
0.815,0.831,0.84,0.837,0.824,0.816,0.818,0.833,0.837,0.847
0.814,0.83,0.84,0.836,0.823,0.815,0.818,0.832,0.836,0.847
0.813,0.829,0.84,0.836,0.822,0.808,0.818,0.831,0.836,0.847
0.812,0.828,0.84,0.835,0.821,0.807,0.814,0.829,0.835,0.847
0.811,0.827,0.84,0.834,0.82,0.807,0.812,0.828,0.834,0.847
0.809,0.827,0.84,0.834,0.817,0.807,0.81,0.827,0.834,0.847
0.808,0.826,0.84,0.833,0.816,0.806,0.809,0.826,0.833,0.847
0.807,0.825,0.84,0.832,0.811,0.805,0.803,0.825,0.832,0.847
0.806,0.824,0.839,0.831,0.81,0.804,0.802,0.824,0.831,0.847
0.802,0.823,0.839,0.83,0.809,0.803,0.797,0.823,0.83,0.847
0.801,0.822,0.839,0.83,0.809,0.803,0.795,0.822,0.83,0.847
0.8,0.819,0.839,0.829,0.808,0.802,0.795,0.817,0.829,0.847
0.799,0.817,0.838,0.829,0.807,0.8,0.791,0.814,0.829,0.847
0.798,0.816,0.837,0.827,0.806,0.799,0.79,0.813,0.827,0.847
0.798,0.815,0.836,0.826,0.804,0.792,0.786,0.812,0.826,0.847
0.797,0.814,0.836,0.825,0.802,0.791,0.784,0.811,0.825,0.847
0.796,0.814,0.836,0.824,0.8,0.79,0.783,0.81,0.824,0.847
0.795,0.813,0.835,0.823,0.799,0.789,0.78,0.807,0.823,0.847
