_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core,_control
0.218,0.218,0.218,0.218,0.218,0.218,0.218,0.218,0.218,0.218
0.217,0.218,0.218,0.218,0.218,0.218,0.216,0.218,0.218,0.218
0.215,0.216,0.218,0.218,0.218,0.218,0.21,0.218,0.218,0.218
0.211,0.216,0.218,0.218,0.218,0.218,0.209,0.218,0.218,0.218
0.209,0.216,0.218,0.218,0.218,0.218,0.209,0.214,0.218,0.218
0.195,0.216,0.218,0.218,0.218,0.218,0.207,0.133,0.218,0.218
0.193,0.216,0.218,0.218,0.218,0.218,0.187,0.133,0.218,0.218
0.186,0.214,0.218,0.218,0.218,0.217,0.16,0.133,0.218,0.218
0.186,0.211,0.218,0.218,0.218,0.21,0.106,0.133,0.218,0.218
0.185,0.211,0.218,0.218,0.218,0.21,0.106,0.133,0.218,0.218
0.172,0.196,0.218,0.218,0.217,0.208,0.106,0.133,0.218,0.218
0.154,0.196,0.217,0.217,0.217,0.208,0.096,0.133,0.217,0.218
0.154,0.196,0.215,0.215,0.217,0.208,0.096,0.132,0.215,0.218
0.054,0.196,0.215,0.215,0.217,0.207,0.096,0.132,0.215,0.218
0.005,0.196,0.215,0.215,0.217,0.206,0.096,0.132,0.215,0.218
0.005,0.196,0.215,0.215,0.217,0.206,0.096,0.132,0.215,0.218
0.005,0.196,0.215,0.215,0.214,0.204,0.096,0.132,0.215,0.218
0.005,0.194,0.215,0.215,0.213,0.204,0.081,0.132,0.215,0.218
0.005,0.194,0.215,0.215,0.213,0.204,0.068,0.116,0.215,0.218
0.005,0.194,0.215,0.215,0.206,0.204,0.068,0.116,0.215,0.218
0.005,0.194,0.215,0.215,0.205,0.204,0.068,0.116,0.215,0.218
0.005,0.192,0.215,0.215,0.205,0.204,0.068,0.115,0.215,0.218
0.005,0.192,0.215,0.215,0.203,0.203,0.068,0.104,0.215,0.218
0.005,0.192,0.215,0.215,0.197,0.203,0.068,0.104,0.215,0.218
0.005,0.192,0.215,0.215,0.197,0.203,0.068,0.099,0.215,0.218
0.005,0.192,0.215,0.215,0.197,0.203,0.068,0.099,0.215,0.218
0.005,0.192,0.215,0.215,0.193,0.203,0.01,0.099,0.215,0.218
0.005,0.192,0.215,0.215,0.192,0.201,0.01,0.096,0.215,0.218
0.005,0.186,0.215,0.215,0.192,0.201,0.01,0.096,0.215,0.218
0.005,0.186,0.215,0.215,0.19,0.199,0.01,0.095,0.215,0.218
0.005,0.186,0.215,0.215,0.19,0.199,0.01,0.041,0.215,0.218
0.005,0.186,0.215,0.215,0.19,0.199,0.01,0.041,0.215,0.218
0.005,0.186,0.215,0.215,0.19,0.197,0.01,0.041,0.215,0.218
0.005,0.186,0.215,0.215,0.19,0.197,0.01,0.039,0.215,0.218
0.005,0.186,0.215,0.215,0.182,0.197,0.01,0.039,0.215,0.218
0.005,0.186,0.215,0.215,0.182,0.196,0.01,0.039,0.215,0.218
0.005,0.186,0.215,0.215,0.171,0.196,0.01,0.039,0.215,0.218
0.005,0.184,0.215,0.215,0.171,0.19,0.01,0.039,0.215,0.218
0.005,0.184,0.215,0.215,0.168,0.182,0.01,0.039,0.215,0.218
0.005,0.184,0.215,0.215,0.166,0.182,0.01,0.039,0.215,0.218
0.005,0.184,0.215,0.215,0.166,0.182,0.01,0.039,0.215,0.218
0.005,0.184,0.215,0.215,0.166,0.182,0.01,0.039,0.215,0.218
0.005,0.184,0.215,0.213,0.166,0.181,0.01,0.032,0.213,0.218
0.005,0.184,0.215,0.213,0.166,0.181,0.01,0.032,0.213,0.218
0.005,0.184,0.215,0.213,0.163,0.181,0.01,0.032,0.213,0.218
0.005,0.182,0.215,0.213,0.163,0.181,0.01,0.032,0.213,0.218
0.005,0.182,0.215,0.213,0.115,0.181,0.01,0.031,0.213,0.218
