_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core,_control
0.982,0.982,0.982,0.982,0.982,0.982,0.982,0.982,0.982,0.982
0.98,0.981,0.981,0.981,0.981,0.981,0.981,0.981,0.981,0.982
0.979,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.982
0.978,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.982
0.977,0.978,0.978,0.978,0.976,0.978,0.978,0.978,0.978,0.981
0.976,0.977,0.978,0.978,0.975,0.977,0.977,0.977,0.978,0.98
0.975,0.976,0.97,0.97,0.973,0.976,0.976,0.976,0.97,0.978
0.974,0.975,0.97,0.969,0.972,0.975,0.975,0.975,0.969,0.975
0.973,0.974,0.969,0.968,0.971,0.975,0.974,0.974,0.968,0.975
0.972,0.973,0.968,0.967,0.968,0.974,0.971,0.973,0.967,0.975
0.971,0.972,0.967,0.967,0.967,0.969,0.967,0.972,0.967,0.975
0.97,0.971,0.966,0.966,0.966,0.968,0.966,0.971,0.966,0.974
0.969,0.97,0.965,0.965,0.965,0.965,0.965,0.97,0.965,0.973
0.968,0.969,0.965,0.964,0.964,0.964,0.963,0.969,0.964,0.968
0.967,0.968,0.964,0.963,0.959,0.956,0.959,0.968,0.963,0.968
0.966,0.967,0.963,0.962,0.958,0.951,0.959,0.966,0.962,0.968
0.965,0.966,0.962,0.961,0.957,0.95,0.958,0.965,0.961,0.968
0.964,0.965,0.961,0.96,0.956,0.949,0.957,0.964,0.96,0.968
0.963,0.964,0.961,0.959,0.954,0.948,0.957,0.963,0.959,0.968
0.962,0.963,0.959,0.958,0.953,0.947,0.955,0.962,0.958,0.968
0.961,0.962,0.959,0.957,0.952,0.946,0.953,0.961,0.957,0.968
0.96,0.961,0.958,0.954,0.948,0.945,0.951,0.959,0.954,0.968
0.959,0.96,0.957,0.953,0.947,0.944,0.951,0.958,0.953,0.968
0.956,0.959,0.956,0.952,0.944,0.943,0.951,0.957,0.952,0.96
0.953,0.958,0.955,0.952,0.942,0.939,0.95,0.956,0.952,0.96
0.952,0.957,0.955,0.951,0.94,0.939,0.944,0.955,0.951,0.96
0.951,0.956,0.954,0.95,0.938,0.938,0.939,0.955,0.95,0.96
0.948,0.955,0.953,0.949,0.935,0.933,0.939,0.954,0.949,0.96
