_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core,_control
0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47
0.469,0.459,0.469,0.469,0.469,0.469,0.469,0.47,0.469,0.47
0.468,0.457,0.469,0.469,0.462,0.469,0.466,0.47,0.469,0.47
0.467,0.456,0.469,0.469,0.461,0.468,0.463,0.47,0.469,0.47
0.465,0.456,0.469,0.469,0.458,0.468,0.462,0.47,0.469,0.47
0.464,0.456,0.469,0.469,0.457,0.467,0.462,0.47,0.469,0.47
0.463,0.456,0.469,0.469,0.455,0.467,0.437,0.47,0.469,0.47
0.461,0.455,0.469,0.469,0.454,0.466,0.437,0.47,0.469,0.47
0.453,0.455,0.468,0.468,0.452,0.466,0.437,0.47,0.468,0.47
0.449,0.454,0.468,0.468,0.451,0.465,0.437,0.47,0.468,0.47
0.436,0.453,0.468,0.468,0.45,0.464,0.437,0.47,0.468,0.47
0.434,0.452,0.468,0.468,0.449,0.463,0.436,0.47,0.468,0.47
0.432,0.452,0.468,0.468,0.448,0.462,0.435,0.47,0.468,0.47
0.43,0.451,0.468,0.468,0.446,0.461,0.418,0.47,0.468,0.47
0.427,0.45,0.468,0.468,0.439,0.46,0.413,0.47,0.468,0.47
0.418,0.449,0.468,0.468,0.437,0.46,0.409,0.47,0.468,0.47
0.378,0.448,0.468,0.468,0.434,0.46,0.409,0.47,0.468,0.47
0.378,0.448,0.468,0.468,0.433,0.458,0.409,0.47,0.468,0.47
0.365,0.447,0.468,0.467,0.429,0.458,0.409,0.47,0.467,0.47
0.365,0.446,0.467,0.466,0.428,0.457,0.407,0.47,0.466,0.47
0.34,0.445,0.467,0.466,0.428,0.456,0.396,0.47,0.466,0.47
0.34,0.445,0.466,0.465,0.428,0.456,0.351,0.468,0.465,0.47
0.338,0.444,0.466,0.464,0.424,0.456,0.351,0.468,0.464,0.47
0.338,0.444,0.466,0.464,0.423,0.455,0.328,0.455,0.464,0.47
0.337,0.444,0.465,0.464,0.419,0.454,0.328,0.451,0.464,0.47
0.337,0.443,0.465,0.463,0.418,0.448,0.328,0.45,0.463,0.47
0.329,0.443,0.464,0.463,0.417,0.448,0.328,0.45,0.463,0.47
0.329,0.443,0.464,0.462,0.415,0.447,0.319,0.449,0.462,0.47
0.327,0.442,0.464,0.462,0.414,0.443,0.319,0.449,0.462,0.47
0.327,0.442,0.464,0.462,0.414,0.443,0.304,0.447,0.462,0.47
0.327,0.442,0.463,0.462,0.413,0.443,0.304,0.447,0.462,0.47
0.324,0.441,0.463,0.462,0.41,0.442,0.304,0.445,0.462,0.47
0.317,0.441,0.463,0.462,0.409,0.442,0.286,0.441,0.462,0.47
0.317,0.44,0.463,0.46,0.408,0.437,0.286,0.441,0.46,0.47
0.314,0.439,0.463,0.46,0.385,0.435,0.286,0.441,0.46,0.47
0.234,0.439,0.462,0.46,0.385,0.434,0.274,0.439,0.46,0.47
0.234,0.438,0.462,0.459,0.38,0.434,0.274,0.43,0.459,0.47
0.179,0.437,0.462,0.459,0.379,0.434,0.273,0.43,0.459,0.47
0.138,0.437,0.462,0.458,0.375,0.431,0.273,0.428,0.458,0.47
0.138,0.436,0.462,0.457,0.374,0.43,0.273,0.428,0.457,0.47
0.138,0.436,0.462,0.456,0.372,0.429,0.271,0.428,0.456,0.47
0.136,0.431,0.462,0.456,0.371,0.429,0.241,0.428,0.456,0.47
0.131,0.43,0.462,0.456,0.368,0.426,0.241,0.427,0.456,0.47
0.13,0.43,0.462,0.455,0.367,0.425,0.235,0.426,0.455,0.47
0.13,0.429,0.462,0.455,0.362,0.424,0.235,0.425,0.455,0.47
0.13,0.428,0.462,0.454,0.361,0.419,0.235,0.424,0.454,0.47
0.13,0.423,0.462,0.454,0.359,0.419,0.216,0.424,0.454,0.47
0.13,0.421,0.462,0.454,0.358,0.419,0.216,0.424,0.454,0.47
0.101,0.419,0.462,0.449,0.355,0.419,0.199,0.423,0.449,0.47
0.101,0.418,0.462,0.449,0.353,0.418,0.199,0.423,0.449,0.47
0.101,0.417,0.462,0.449,0.351,0.418,0.199,0.422,0.449,0.441
0.101,0.415,0.462,0.449,0.346,0.417,0.199,0.419,0.449,0.441
0.098,0.414,0.462,0.449,0.346,0.415,0.198,0.417,0.449,0.441
0.098,0.414,0.46,0.449,0.345,0.415,0.184,0.417,0.449,0.441
0.089,0.414,0.46,0.449,0.344,0.413,0.184,0.415,0.449,0.441
0.089,0.413,0.46,0.448,0.308,0.413,0.184,0.413,0.448,0.441
0.089,0.412,0.46,0.447,0.308,0.412,0.184,0.412,0.447,0.441
0.089,0.412,0.46,0.445,0.308,0.412,0.184,0.411,0.445,0.441
0.074,0.412,0.46,0.445,0.299,0.41,0.184,0.409,0.445,0.441
0.074,0.412,0.46,0.445,0.297,0.41,0.184,0.408,0.445,0.441
0.074,0.412,0.46,0.444,0.295,0.409,0.184,0.406,0.444,0.441
0.074,0.405,0.459,0.444,0.295,0.407,0.184,0.405,0.444,0.441
0.074,0.397,0.458,0.444,0.295,0.407,0.161,0.404,0.444,0.441
0.074,0.397,0.458,0.442,0.294,0.406,0.161,0.403,0.442,0.441
0.074,0.397,0.458,0.44,0.286,0.404,0.161,0.376,0.44,0.441
0.069,0.397,0.458,0.439,0.285,0.404,0.161,0.376,0.439,0.441
0.069,0.396,0.457,0.438,0.285,0.403,0.145,0.371,0.438,0.441
0.069,0.395,0.457,0.438,0.277,0.403,0.145,0.368,0.438,0.441
0.069,0.395,0.457,0.438,0.266,0.401,0.145,0.367,0.438,0.441
0.065,0.394,0.457,0.437,0.264,0.4,0.145,0.366,0.437,0.441
0.035,0.394,0.457,0.436,0.264,0.4,0.145,0.365,0.436,0.441
0.034,0.392,0.456,0.436,0.264,0.398,0.134,0.362,0.436,0.441
0.034,0.386,0.456,0.434,0.264,0.394,0.134,0.362,0.434,0.441
0.034,0.386,0.456,0.433,0.259,0.394,0.134,0.362,0.433,0.441
0.034,0.385,0.456,0.432,0.259,0.394,0.134,0.362,0.432,0.441
0.034,0.384,0.455,0.43,0.251,0.393,0.134,0.36,0.43,0.441
0.034,0.384,0.454,0.429,0.248,0.392,0.134,0.36,0.429,0.441
0.034,0.384,0.454,0.429,0.248,0.39,0.134,0.357,0.429,0.441
0.034,0.384,0.454,0.428,0.248,0.39,0.134,0.357,0.428,0.441
0.034,0.383,0.454,0.428,0.248,0.39,0.134,0.355,0.428,0.441
0.034,0.383,0.454,0.426,0.248,0.388,0.134,0.354,0.426,0.441
0.034,0.379,0.454,0.421,0.237,0.388,0.111,0.354,0.421,0.441
0.034,0.379,0.454,0.42,0.233,0.388,0.111,0.353,0.42,0.441
0.034,0.378,0.454,0.42,0.233,0.388,0.111,0.352,0.42,0.441
