_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core,_control
0.765,0.765,0.765,0.765,0.765,0.765,0.765,0.765,0.765,0.765
0.764,0.764,0.764,0.764,0.764,0.764,0.764,0.765,0.764,0.765
0.762,0.763,0.764,0.764,0.763,0.763,0.763,0.765,0.764,0.765
0.761,0.762,0.763,0.763,0.76,0.763,0.762,0.765,0.763,0.765
0.761,0.76,0.762,0.762,0.758,0.763,0.761,0.765,0.762,0.765
0.76,0.759,0.761,0.761,0.757,0.763,0.76,0.765,0.761,0.765
0.759,0.759,0.76,0.76,0.756,0.763,0.759,0.765,0.76,0.765
0.758,0.758,0.76,0.76,0.755,0.763,0.758,0.765,0.76,0.765
0.757,0.757,0.759,0.759,0.753,0.762,0.756,0.764,0.759,0.765
0.756,0.756,0.759,0.759,0.752,0.761,0.755,0.762,0.759,0.765
0.755,0.755,0.759,0.759,0.751,0.761,0.754,0.762,0.759,0.765
0.754,0.754,0.758,0.758,0.749,0.761,0.753,0.761,0.758,0.765
0.751,0.753,0.758,0.758,0.748,0.76,0.75,0.761,0.758,0.765
0.75,0.751,0.758,0.757,0.747,0.759,0.747,0.761,0.757,0.765
0.749,0.75,0.758,0.755,0.746,0.759,0.745,0.76,0.755,0.765
0.747,0.749,0.758,0.755,0.745,0.758,0.743,0.758,0.755,0.765
0.745,0.748,0.758,0.755,0.743,0.753,0.742,0.758,0.755,0.765
0.744,0.745,0.758,0.755,0.742,0.753,0.741,0.756,0.755,0.765
0.743,0.743,0.758,0.755,0.739,0.753,0.738,0.755,0.755,0.765
0.742,0.742,0.758,0.753,0.734,0.751,0.737,0.754,0.753,0.765
0.74,0.741,0.758,0.753,0.732,0.75,0.733,0.751,0.753,0.765
0.739,0.74,0.758,0.752,0.73,0.75,0.733,0.75,0.752,0.765
0.738,0.74,0.756,0.752,0.729,0.75,0.73,0.748,0.752,0.765
0.731,0.739,0.755,0.752,0.727,0.749,0.728,0.747,0.752,0.765
0.729,0.738,0.755,0.752,0.724,0.749,0.725,0.745,0.752,0.765
0.728,0.738,0.753,0.752,0.723,0.745,0.724,0.744,0.752,0.765
0.719,0.738,0.753,0.752,0.721,0.743,0.721,0.743,0.752,0.765
0.717,0.738,0.753,0.752,0.719,0.742,0.719,0.742,0.752,0.765
0.715,0.738,0.753,0.751,0.716,0.742,0.718,0.741,0.751,0.765
0.707,0.735,0.753,0.751,0.715,0.742,0.715,0.74,0.751,0.764
0.706,0.734,0.753,0.75,0.715,0.742,0.715,0.738,0.75,0.759
0.704,0.733,0.752,0.75,0.713,0.741,0.713,0.737,0.75,0.759
0.703,0.732,0.752,0.749,0.712,0.741,0.713,0.736,0.749,0.759
0.698,0.731,0.752,0.748,0.707,0.741,0.711,0.735,0.748,0.759
0.692,0.73,0.752,0.747,0.706,0.741,0.703,0.733,0.747,0.759
0.688,0.73,0.752,0.747,0.705,0.741,0.701,0.731,0.747,0.759
0.678,0.729,0.752,0.747,0.703,0.739,0.697,0.73,0.747,0.759
0.677,0.729,0.752,0.745,0.702,0.739,0.695,0.729,0.745,0.759
0.676,0.728,0.752,0.745,0.698,0.738,0.694,0.728,0.745,0.759
0.667,0.727,0.751,0.745,0.694,0.738,0.691,0.726,0.745,0.759
