_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core,_control
0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638
0.637,0.638,0.637,0.637,0.637,0.638,0.637,0.638,0.637,0.638
0.636,0.637,0.637,0.637,0.635,0.637,0.636,0.638,0.637,0.638
0.635,0.636,0.637,0.637,0.634,0.636,0.635,0.638,0.637,0.638
0.63,0.635,0.637,0.637,0.628,0.635,0.633,0.638,0.637,0.638
0.629,0.634,0.637,0.637,0.627,0.634,0.631,0.638,0.637,0.638
0.629,0.633,0.637,0.637,0.625,0.634,0.63,0.638,0.637,0.638
0.618,0.632,0.637,0.637,0.623,0.634,0.629,0.638,0.637,0.638
0.616,0.631,0.637,0.635,0.623,0.633,0.628,0.638,0.635,0.638
0.614,0.627,0.637,0.635,0.622,0.633,0.628,0.638,0.635,0.638
0.612,0.626,0.635,0.635,0.621,0.633,0.623,0.638,0.635,0.638
0.603,0.626,0.635,0.634,0.621,0.633,0.621,0.638,0.634,0.638
0.602,0.625,0.635,0.628,0.621,0.633,0.617,0.638,0.628,0.638
0.596,0.624,0.629,0.628,0.619,0.633,0.61,0.638,0.628,0.638
0.593,0.624,0.628,0.626,0.616,0.63,0.608,0.638,0.626,0.638
0.592,0.624,0.628,0.624,0.615,0.63,0.605,0.638,0.624,0.638
0.59,0.624,0.628,0.624,0.612,0.63,0.603,0.637,0.624,0.638
0.587,0.623,0.628,0.624,0.612,0.63,0.603,0.636,0.624,0.638
0.582,0.622,0.628,0.624,0.612,0.63,0.601,0.635,0.624,0.638
0.573,0.621,0.626,0.624,0.61,0.628,0.6,0.635,0.624,0.638
0.572,0.62,0.624,0.624,0.609,0.628,0.595,0.626,0.624,0.638
0.571,0.619,0.624,0.624,0.604,0.627,0.592,0.625,0.624,0.638
0.569,0.618,0.624,0.624,0.603,0.627,0.589,0.624,0.624,0.638
0.568,0.617,0.624,0.624,0.602,0.627,0.586,0.624,0.624,0.638
0.566,0.616,0.624,0.624,0.598,0.627,0.584,0.623,0.624,0.638
0.566,0.615,0.624,0.623,0.596,0.627,0.579,0.622,0.623,0.638
0.565,0.615,0.624,0.623,0.595,0.627,0.578,0.621,0.623,0.638
0.564,0.615,0.624,0.623,0.595,0.626,0.572,0.621,0.623,0.638
0.563,0.614,0.624,0.623,0.592,0.626,0.572,0.62,0.623,0.638
0.563,0.613,0.624,0.623,0.591,0.615,0.561,0.619,0.623,0.638
0.563,0.612,0.624,0.623,0.591,0.614,0.561,0.613,0.623,0.638
0.562,0.611,0.624,0.623,0.59,0.613,0.561,0.611,0.623,0.638
0.558,0.61,0.624,0.623,0.589,0.612,0.559,0.611,0.623,0.638
0.553,0.609,0.624,0.623,0.588,0.61,0.556,0.61,0.623,0.638
0.546,0.608,0.624,0.622,0.586,0.609,0.554,0.609,0.622,0.638
0.54,0.608,0.624,0.622,0.584,0.608,0.554,0.608,0.622,0.638
0.531,0.605,0.624,0.621,0.583,0.608,0.551,0.607,0.621,0.638
0.523,0.603,0.624,0.621,0.581,0.607,0.549,0.602,0.621,0.638
0.517,0.599,0.623,0.621,0.575,0.6,0.54,0.601,0.621,0.638
0.515,0.598,0.623,0.621,0.572,0.599,0.538,0.601,0.621,0.638
0.514,0.598,0.623,0.62,0.568,0.598,0.533,0.599,0.62,0.638
0.513,0.597,0.623,0.619,0.568,0.596,0.531,0.595,0.619,0.638
0.512,0.596,0.623,0.619,0.568,0.595,0.531,0.593,0.619,0.638
0.508,0.595,0.623,0.619,0.566,0.595,0.531,0.592,0.619,0.638
0.507,0.595,0.623,0.618,0.566,0.595,0.519,0.591,0.618,0.638
0.5,0.593,0.623,0.617,0.562,0.594,0.519,0.589,0.617,0.638
0.49,0.591,0.622,0.617,0.559,0.593,0.517,0.584,0.617,0.638
0.488,0.59,0.622,0.617,0.557,0.592,0.517,0.582,0.617,0.638
0.488,0.589,0.622,0.616,0.557,0.591,0.517,0.581,0.616,0.638
0.486,0.588,0.622,0.616,0.557,0.591,0.517,0.58,0.616,0.638
0.482,0.588,0.621,0.616,0.557,0.59,0.514,0.575,0.616,0.638
0.478,0.587,0.621,0.615,0.556,0.588,0.513,0.574,0.615,0.638
0.475,0.586,0.621,0.613,0.555,0.588,0.506,0.573,0.613,0.638
0.473,0.585,0.621,0.612,0.554,0.587,0.502,0.571,0.612,0.638
0.472,0.585,0.621,0.612,0.543,0.587,0.502,0.568,0.612,0.638
0.467,0.584,0.621,0.612,0.542,0.587,0.496,0.563,0.612,0.638
0.463,0.583,0.621,0.612,0.541,0.586,0.496,0.562,0.612,0.638
0.46,0.583,0.621,0.611,0.54,0.586,0.493,0.561,0.611,0.638
0.459,0.578,0.62,0.609,0.539,0.586,0.483,0.56,0.609,0.638
0.449,0.577,0.619,0.608,0.539,0.585,0.471,0.559,0.608,0.638
0.449,0.577,0.619,0.607,0.539,0.585,0.471,0.558,0.607,0.638
0.442,0.577,0.618,0.606,0.538,0.584,0.469,0.553,0.606,0.638
0.439,0.559,0.618,0.604,0.537,0.583,0.465,0.552,0.604,0.638
0.434,0.559,0.618,0.603,0.536,0.578,0.465,0.548,0.603,0.638
0.432,0.558,0.617,0.602,0.533,0.577,0.465,0.547,0.602,0.638
0.428,0.55,0.617,0.6,0.532,0.576,0.459,0.546,0.6,0.638
0.417,0.549,0.617,0.6,0.528,0.575,0.459,0.545,0.6,0.638
0.417,0.549,0.617,0.598,0.525,0.57,0.459,0.544,0.598,0.638
0.406,0.549,0.617,0.598,0.523,0.57,0.459,0.544,0.598,0.638
0.406,0.548,0.617,0.596,0.522,0.57,0.45,0.54,0.596,0.638
