_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core,_control
0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
0.849,0.849,0.849,0.849,0.849,0.85,0.849,0.85,0.849,0.85
0.848,0.848,0.849,0.849,0.848,0.849,0.844,0.849,0.849,0.85
0.847,0.847,0.849,0.849,0.846,0.848,0.843,0.849,0.849,0.85
0.846,0.846,0.847,0.847,0.845,0.847,0.842,0.849,0.847,0.85
0.845,0.846,0.846,0.846,0.843,0.846,0.841,0.849,0.846,0.85
0.844,0.845,0.845,0.845,0.841,0.845,0.839,0.849,0.845,0.85
0.843,0.844,0.844,0.844,0.84,0.844,0.838,0.849,0.844,0.85
0.842,0.843,0.843,0.843,0.838,0.843,0.837,0.849,0.843,0.85
0.841,0.842,0.843,0.843,0.837,0.842,0.836,0.848,0.843,0.849
0.839,0.841,0.843,0.842,0.836,0.841,0.835,0.847,0.842,0.849
0.838,0.84,0.841,0.84,0.832,0.84,0.832,0.846,0.84,0.849
0.837,0.84,0.84,0.839,0.831,0.839,0.831,0.845,0.839,0.849
0.834,0.839,0.84,0.839,0.828,0.838,0.827,0.845,0.839,0.849
0.833,0.839,0.839,0.839,0.827,0.833,0.827,0.844,0.839,0.849
0.832,0.838,0.839,0.838,0.825,0.833,0.825,0.842,0.838,0.849
0.831,0.837,0.839,0.837,0.824,0.832,0.823,0.841,0.837,0.849
0.83,0.836,0.839,0.837,0.823,0.825,0.821,0.84,0.837,0.849
0.828,0.836,0.839,0.837,0.822,0.825,0.818,0.839,0.837,0.847
0.826,0.836,0.839,0.836,0.822,0.824,0.817,0.838,0.836,0.845
0.824,0.835,0.839,0.836,0.818,0.823,0.814,0.837,0.836,0.845
0.821,0.834,0.838,0.834,0.817,0.822,0.814,0.836,0.834,0.844
0.82,0.833,0.838,0.834,0.815,0.821,0.814,0.836,0.834,0.841
0.818,0.832,0.838,0.834,0.814,0.82,0.812,0.835,0.834,0.841
0.817,0.831,0.838,0.833,0.81,0.818,0.811,0.834,0.833,0.841
0.804,0.831,0.838,0.832,0.804,0.818,0.808,0.833,0.832,0.841
0.799,0.83,0.838,0.827,0.803,0.817,0.808,0.832,0.827,0.841
0.798,0.83,0.838,0.827,0.799,0.816,0.806,0.83,0.827,0.841
0.797,0.83,0.837,0.827,0.798,0.805,0.804,0.829,0.827,0.841
0.796,0.829,0.836,0.827,0.797,0.805,0.793,0.828,0.827,0.841
0.795,0.828,0.835,0.826,0.796,0.803,0.793,0.824,0.826,0.839
0.792,0.827,0.835,0.826,0.795,0.803,0.793,0.823,0.826,0.839
0.792,0.826,0.835,0.826,0.794,0.803,0.791,0.822,0.826,0.839
0.791,0.826,0.835,0.826,0.793,0.802,0.789,0.82,0.826,0.839
0.79,0.825,0.833,0.825,0.79,0.801,0.788,0.819,0.825,0.834
0.789,0.825,0.832,0.824,0.789,0.8,0.785,0.817,0.824,0.834
0.788,0.824,0.832,0.823,0.788,0.793,0.782,0.815,0.823,0.834
0.787,0.823,0.831,0.822,0.785,0.793,0.782,0.812,0.822,0.834
0.786,0.822,0.826,0.822,0.784,0.792,0.781,0.811,0.822,0.834
0.783,0.821,0.826,0.821,0.783,0.778,0.778,0.81,0.821,0.834
0.78,0.82,0.826,0.82,0.782,0.778,0.775,0.809,0.82,0.834
0.778,0.819,0.826,0.82,0.781,0.777,0.774,0.806,0.82,0.832
0.777,0.819,0.826,0.82,0.779,0.774,0.771,0.804,0.82,0.832
0.767,0.818,0.826,0.819,0.777,0.771,0.771,0.803,0.819,0.821
0.762,0.817,0.825,0.819,0.776,0.765,0.771,0.802,0.819,0.821
0.761,0.816,0.825,0.818,0.775,0.764,0.767,0.799,0.818,0.821
0.754,0.815,0.825,0.816,0.773,0.764,0.763,0.797,0.816,0.821
0.753,0.814,0.825,0.815,0.772,0.763,0.763,0.796,0.815,0.821
0.752,0.813,0.825,0.814,0.768,0.763,0.761,0.795,0.814,0.821
0.752,0.812,0.824,0.813,0.767,0.744,0.759,0.794,0.813,0.821
