_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core,_control
0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899
0.898,0.898,0.898,0.898,0.898,0.89,0.898,0.898,0.898,0.899
0.897,0.897,0.898,0.898,0.895,0.889,0.897,0.897,0.898,0.899
0.896,0.896,0.897,0.897,0.894,0.888,0.896,0.895,0.897,0.899
0.894,0.895,0.897,0.897,0.891,0.887,0.895,0.894,0.897,0.899
0.892,0.894,0.897,0.896,0.89,0.886,0.894,0.893,0.896,0.899
0.891,0.894,0.897,0.896,0.888,0.886,0.892,0.892,0.896,0.899
0.89,0.893,0.896,0.895,0.887,0.885,0.89,0.891,0.895,0.899
0.889,0.892,0.896,0.895,0.884,0.884,0.89,0.89,0.895,0.899
0.888,0.891,0.896,0.895,0.883,0.883,0.887,0.889,0.895,0.899
0.886,0.89,0.895,0.893,0.882,0.879,0.887,0.888,0.893,0.899
0.885,0.889,0.895,0.892,0.881,0.878,0.886,0.887,0.892,0.899
0.883,0.889,0.895,0.891,0.88,0.877,0.885,0.885,0.891,0.899
0.882,0.888,0.895,0.89,0.876,0.876,0.883,0.884,0.89,0.899
0.876,0.888,0.895,0.89,0.875,0.875,0.88,0.883,0.89,0.899
0.875,0.887,0.894,0.89,0.873,0.874,0.878,0.882,0.89,0.899
0.874,0.886,0.894,0.889,0.871,0.873,0.877,0.881,0.889,0.899
0.873,0.885,0.894,0.888,0.869,0.872,0.874,0.88,0.888,0.899
0.872,0.884,0.892,0.887,0.868,0.871,0.874,0.879,0.887,0.898
0.871,0.884,0.891,0.887,0.866,0.87,0.871,0.878,0.887,0.897
0.87,0.882,0.891,0.887,0.864,0.869,0.868,0.878,0.887,0.896
0.869,0.882,0.89,0.886,0.862,0.867,0.868,0.878,0.886,0.892
0.867,0.881,0.89,0.885,0.861,0.866,0.865,0.875,0.885,0.892
0.866,0.881,0.89,0.884,0.86,0.865,0.865,0.874,0.884,0.89
0.865,0.88,0.89,0.883,0.859,0.864,0.863,0.873,0.883,0.89
0.863,0.879,0.889,0.882,0.858,0.863,0.863,0.872,0.882,0.89
0.862,0.878,0.888,0.881,0.857,0.862,0.863,0.871,0.881,0.89
0.859,0.877,0.887,0.879,0.854,0.861,0.862,0.87,0.879,0.89
0.858,0.876,0.887,0.878,0.853,0.856,0.861,0.869,0.878,0.89
0.857,0.875,0.886,0.877,0.852,0.855,0.858,0.867,0.877,0.889
0.856,0.874,0.886,0.877,0.851,0.853,0.857,0.866,0.877,0.885
0.855,0.873,0.886,0.876,0.85,0.852,0.854,0.865,0.876,0.885
0.854,0.865,0.885,0.876,0.849,0.85,0.852,0.864,0.876,0.884
0.853,0.863,0.884,0.874,0.848,0.847,0.85,0.863,0.874,0.881
0.852,0.861,0.884,0.874,0.847,0.846,0.848,0.862,0.874,0.879
0.848,0.86,0.884,0.874,0.846,0.846,0.841,0.859,0.874,0.878
0.847,0.859,0.884,0.874,0.845,0.845,0.84,0.858,0.874,0.878
0.844,0.858,0.883,0.874,0.843,0.844,0.837,0.857,0.874,0.878
0.841,0.857,0.883,0.873,0.839,0.843,0.837,0.856,0.873,0.877
0.837,0.856,0.883,0.872,0.838,0.841,0.835,0.855,0.872,0.876
0.836,0.853,0.882,0.871,0.837,0.84,0.831,0.854,0.871,0.871
0.832,0.852,0.882,0.87,0.837,0.835,0.831,0.853,0.87,0.871
0.831,0.851,0.88,0.869,0.837,0.833,0.831,0.852,0.869,0.871
0.83,0.848,0.88,0.868,0.835,0.829,0.827,0.851,0.868,0.868
0.83,0.847,0.88,0.867,0.834,0.828,0.825,0.85,0.867,0.868
0.829,0.846,0.879,0.866,0.833,0.827,0.823,0.849,0.866,0.868
0.828,0.845,0.878,0.865,0.83,0.826,0.82,0.848,0.865,0.868
0.827,0.843,0.878,0.865,0.829,0.825,0.819,0.847,0.865,0.867
0.826,0.842,0.877,0.864,0.828,0.825,0.817,0.846,0.864,0.867
