_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core,_control
0.707,0.707,0.707,0.707,0.707,0.707,0.707,0.707,0.707,0.707
0.705,0.706,0.707,0.707,0.706,0.706,0.706,0.707,0.707,0.707
0.703,0.706,0.705,0.705,0.705,0.705,0.704,0.707,0.705,0.707
0.702,0.705,0.705,0.705,0.702,0.705,0.702,0.707,0.705,0.707
0.701,0.703,0.705,0.705,0.699,0.704,0.701,0.707,0.705,0.707
0.701,0.702,0.705,0.705,0.698,0.703,0.698,0.707,0.705,0.707
0.7,0.702,0.705,0.705,0.698,0.702,0.698,0.707,0.705,0.707
0.688,0.701,0.705,0.705,0.698,0.701,0.697,0.707,0.705,0.707
0.687,0.699,0.705,0.705,0.697,0.7,0.695,0.707,0.705,0.707
0.686,0.699,0.703,0.704,0.696,0.7,0.693,0.707,0.704,0.707
0.684,0.698,0.702,0.702,0.692,0.699,0.688,0.707,0.702,0.707
0.682,0.697,0.702,0.695,0.691,0.699,0.686,0.707,0.695,0.707
0.679,0.696,0.695,0.695,0.688,0.698,0.681,0.707,0.695,0.707
0.677,0.695,0.695,0.695,0.687,0.697,0.677,0.707,0.695,0.707
0.675,0.695,0.695,0.695,0.687,0.695,0.676,0.707,0.695,0.707
0.667,0.694,0.695,0.694,0.685,0.694,0.676,0.707,0.694,0.707
0.664,0.694,0.695,0.694,0.684,0.693,0.671,0.705,0.694,0.707
0.662,0.693,0.695,0.694,0.683,0.693,0.669,0.705,0.694,0.707
0.661,0.692,0.695,0.694,0.682,0.692,0.662,0.704,0.694,0.707
0.661,0.691,0.695,0.694,0.681,0.692,0.662,0.703,0.694,0.707
0.657,0.69,0.695,0.694,0.678,0.691,0.65,0.703,0.694,0.707
0.655,0.69,0.694,0.693,0.677,0.691,0.638,0.703,0.693,0.707
0.654,0.689,0.694,0.693,0.675,0.69,0.634,0.703,0.693,0.707
0.652,0.688,0.694,0.693,0.673,0.689,0.632,0.7,0.693,0.707
0.631,0.687,0.694,0.693,0.672,0.688,0.628,0.699,0.693,0.707
