_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core,_control
0.941,0.941,0.941,0.941,0.941,0.941,0.941,0.941,0.941,0.941
0.939,0.94,0.939,0.939,0.938,0.938,0.94,0.941,0.939,0.941
0.938,0.939,0.939,0.939,0.937,0.937,0.936,0.94,0.939,0.941
0.937,0.938,0.939,0.939,0.934,0.937,0.93,0.939,0.939,0.941
0.936,0.937,0.939,0.938,0.933,0.936,0.929,0.938,0.938,0.941
0.935,0.936,0.939,0.937,0.929,0.933,0.927,0.937,0.937,0.941
0.933,0.936,0.939,0.937,0.928,0.932,0.926,0.936,0.937,0.941
0.932,0.935,0.939,0.936,0.927,0.931,0.922,0.935,0.936,0.941
0.931,0.934,0.938,0.935,0.924,0.93,0.922,0.933,0.935,0.941
0.93,0.933,0.937,0.934,0.923,0.929,0.921,0.932,0.934,0.941
0.929,0.932,0.937,0.934,0.922,0.928,0.919,0.931,0.934,0.941
0.928,0.931,0.936,0.933,0.921,0.927,0.918,0.93,0.933,0.941
0.927,0.93,0.936,0.932,0.919,0.926,0.918,0.929,0.932,0.941
0.925,0.929,0.935,0.931,0.918,0.924,0.915,0.925,0.931,0.941
0.924,0.928,0.934,0.931,0.916,0.923,0.915,0.924,0.931,0.941
0.921,0.927,0.934,0.931,0.914,0.921,0.914,0.923,0.931,0.941
0.908,0.926,0.934,0.931,0.912,0.921,0.911,0.922,0.931,0.941
0.907,0.925,0.933,0.931,0.911,0.92,0.908,0.921,0.931,0.941
0.904,0.924,0.933,0.929,0.91,0.92,0.905,0.92,0.929,0.941
0.903,0.923,0.933,0.928,0.909,0.919,0.905,0.918,0.928,0.941
0.902,0.922,0.932,0.927,0.908,0.918,0.905,0.917,0.927,0.941
0.9,0.919,0.932,0.926,0.907,0.917,0.902,0.915,0.926,0.941
0.899,0.918,0.932,0.926,0.906,0.916,0.897,0.914,0.926,0.939
0.899,0.917,0.931,0.925,0.905,0.915,0.895,0.914,0.925,0.939
0.898,0.916,0.93,0.924,0.903,0.914,0.894,0.913,0.924,0.937
0.897,0.915,0.93,0.923,0.902,0.913,0.894,0.912,0.923,0.937
0.896,0.914,0.93,0.922,0.901,0.912,0.885,0.911,0.922,0.933
0.888,0.913,0.93,0.921,0.9,0.911,0.882,0.91,0.921,0.933
0.887,0.911,0.929,0.921,0.899,0.91,0.878,0.909,0.921,0.933
0.887,0.909,0.929,0.921,0.898,0.909,0.875,0.908,0.921,0.925
