_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core,_control
0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81
0.809,0.809,0.81,0.81,0.809,0.808,0.809,0.81,0.81,0.81
0.808,0.808,0.81,0.81,0.808,0.805,0.808,0.81,0.81,0.81
0.807,0.807,0.809,0.809,0.806,0.799,0.807,0.81,0.809,0.81
0.806,0.807,0.809,0.809,0.803,0.798,0.798,0.81,0.809,0.81
0.805,0.806,0.809,0.809,0.802,0.798,0.798,0.81,0.809,0.81
0.802,0.805,0.809,0.809,0.801,0.797,0.795,0.809,0.809,0.81
0.801,0.804,0.809,0.808,0.801,0.791,0.794,0.808,0.808,0.809
0.799,0.803,0.808,0.808,0.801,0.788,0.788,0.807,0.808,0.808
0.798,0.803,0.808,0.808,0.799,0.787,0.787,0.806,0.808,0.804
0.797,0.8,0.808,0.808,0.798,0.787,0.786,0.805,0.808,0.801
0.794,0.799,0.808,0.808,0.797,0.786,0.785,0.804,0.808,0.801
0.784,0.799,0.807,0.807,0.795,0.783,0.784,0.803,0.807,0.801
0.783,0.798,0.805,0.805,0.793,0.782,0.781,0.802,0.805,0.796
0.759,0.797,0.805,0.805,0.792,0.781,0.781,0.801,0.805,0.796
0.758,0.795,0.805,0.804,0.789,0.78,0.781,0.8,0.804,0.796
0.748,0.794,0.805,0.804,0.787,0.779,0.776,0.799,0.804,0.796
0.748,0.794,0.804,0.804,0.784,0.777,0.774,0.798,0.804,0.796
0.747,0.793,0.804,0.803,0.782,0.776,0.774,0.793,0.803,0.796
0.746,0.792,0.804,0.802,0.78,0.771,0.773,0.792,0.802,0.796
0.745,0.791,0.804,0.802,0.779,0.771,0.767,0.789,0.802,0.796
0.745,0.79,0.803,0.802,0.778,0.77,0.767,0.788,0.802,0.796
0.744,0.79,0.803,0.801,0.778,0.769,0.761,0.787,0.801,0.796
0.743,0.789,0.802,0.8,0.777,0.768,0.76,0.786,0.8,0.796
0.74,0.788,0.8,0.798,0.773,0.767,0.758,0.785,0.798,0.796
0.739,0.788,0.8,0.797,0.772,0.766,0.755,0.784,0.797,0.796
0.738,0.787,0.8,0.797,0.771,0.765,0.749,0.784,0.797,0.796
0.737,0.786,0.799,0.796,0.769,0.764,0.748,0.779,0.796,0.796
0.735,0.785,0.798,0.795,0.768,0.76,0.746,0.778,0.795,0.796
0.732,0.785,0.797,0.794,0.767,0.759,0.745,0.777,0.794,0.796
0.731,0.784,0.797,0.793,0.767,0.755,0.74,0.775,0.793,0.796
0.729,0.783,0.797,0.792,0.764,0.754,0.737,0.774,0.792,0.796
0.725,0.782,0.797,0.79,0.764,0.753,0.737,0.773,0.79,0.796
0.722,0.782,0.797,0.789,0.763,0.752,0.736,0.772,0.789,0.796
0.714,0.781,0.796,0.788,0.762,0.752,0.734,0.771,0.788,0.796
0.711,0.779,0.796,0.787,0.753,0.748,0.722,0.769,0.787,0.796
0.709,0.778,0.796,0.787,0.752,0.747,0.722,0.766,0.787,0.796
0.707,0.777,0.796,0.786,0.75,0.742,0.722,0.763,0.786,0.796
0.706,0.774,0.796,0.785,0.747,0.741,0.722,0.762,0.785,0.796
0.705,0.773,0.796,0.784,0.747,0.74,0.711,0.761,0.784,0.796
0.703,0.772,0.796,0.783,0.747,0.73,0.711,0.76,0.783,0.793
0.701,0.771,0.795,0.782,0.747,0.728,0.705,0.759,0.782,0.792
0.689,0.771,0.795,0.782,0.745,0.727,0.705,0.757,0.782,0.792
0.687,0.771,0.795,0.781,0.743,0.726,0.705,0.756,0.781,0.792
0.678,0.77,0.795,0.779,0.742,0.725,0.705,0.755,0.779,0.791
0.671,0.769,0.795,0.779,0.742,0.725,0.701,0.751,0.779,0.791
0.667,0.769,0.795,0.778,0.741,0.723,0.698,0.749,0.778,0.791
0.666,0.767,0.794,0.777,0.74,0.723,0.698,0.747,0.777,0.791
0.665,0.767,0.794,0.776,0.738,0.719,0.696,0.746,0.776,0.791
0.664,0.766,0.793,0.776,0.737,0.717,0.694,0.744,0.776,0.788
0.662,0.765,0.793,0.776,0.736,0.717,0.694,0.743,0.776,0.781
0.658,0.765,0.793,0.774,0.733,0.713,0.691,0.739,0.774,0.781
0.655,0.763,0.793,0.774,0.732,0.713,0.687,0.738,0.774,0.78
0.653,0.762,0.793,0.773,0.731,0.712,0.687,0.737,0.773,0.78
0.651,0.762,0.793,0.767,0.731,0.712,0.681,0.736,0.767,0.78
0.647,0.761,0.791,0.766,0.729,0.712,0.681,0.734,0.766,0.78
0.623,0.76,0.79,0.765,0.727,0.712,0.681,0.731,0.765,0.78
0.615,0.759,0.789,0.764,0.726,0.711,0.679,0.73,0.764,0.78
0.613,0.758,0.789,0.763,0.725,0.709,0.678,0.726,0.763,0.78
