_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core,_control
0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97
0.969,0.97,0.97,0.97,0.969,0.969,0.969,0.969,0.97,0.97
0.968,0.969,0.969,0.969,0.966,0.968,0.968,0.968,0.969,0.969
0.967,0.968,0.968,0.968,0.965,0.967,0.967,0.967,0.968,0.965
0.966,0.967,0.968,0.967,0.961,0.967,0.966,0.966,0.967,0.965
0.965,0.966,0.968,0.967,0.96,0.966,0.964,0.965,0.967,0.965
0.964,0.965,0.967,0.966,0.959,0.963,0.963,0.963,0.966,0.964
0.963,0.964,0.966,0.966,0.958,0.962,0.961,0.962,0.966,0.964
0.962,0.963,0.965,0.965,0.957,0.961,0.96,0.956,0.965,0.96
0.961,0.962,0.964,0.964,0.956,0.96,0.958,0.955,0.964,0.96
0.96,0.961,0.964,0.964,0.955,0.959,0.956,0.954,0.964,0.96
0.959,0.96,0.964,0.963,0.954,0.958,0.956,0.953,0.963,0.96
0.958,0.959,0.964,0.962,0.953,0.957,0.953,0.952,0.962,0.96
0.956,0.955,0.963,0.961,0.952,0.956,0.952,0.951,0.961,0.96
0.955,0.954,0.963,0.96,0.951,0.955,0.951,0.95,0.96,0.951
0.954,0.953,0.962,0.959,0.95,0.954,0.947,0.949,0.959,0.951
0.952,0.952,0.962,0.958,0.949,0.952,0.945,0.948,0.958,0.951
0.951,0.951,0.961,0.958,0.948,0.949,0.944,0.947,0.958,0.951
0.95,0.95,0.96,0.957,0.944,0.948,0.938,0.946,0.957,0.951
0.948,0.95,0.959,0.956,0.943,0.947,0.937,0.945,0.956,0.948
0.947,0.949,0.959,0.955,0.942,0.946,0.935,0.944,0.955,0.948
0.945,0.949,0.959,0.954,0.941,0.945,0.933,0.941,0.954,0.948
0.944,0.948,0.958,0.953,0.94,0.944,0.932,0.94,0.953,0.948
0.943,0.947,0.958,0.952,0.939,0.942,0.932,0.939,0.952,0.948
0.942,0.946,0.958,0.95,0.938,0.941,0.931,0.938,0.95,0.948
0.94,0.945,0.957,0.949,0.937,0.939,0.929,0.937,0.949,0.948
0.939,0.944,0.957,0.943,0.936,0.938,0.927,0.935,0.943,0.948
0.938,0.943,0.956,0.943,0.935,0.937,0.923,0.934,0.943,0.948
0.937,0.942,0.956,0.942,0.933,0.933,0.923,0.933,0.942,0.948
0.936,0.941,0.956,0.941,0.932,0.932,0.92,0.932,0.941,0.944
0.935,0.94,0.956,0.94,0.93,0.929,0.916,0.931,0.94,0.944
0.929,0.938,0.956,0.939,0.929,0.928,0.911,0.93,0.939,0.944
0.928,0.937,0.955,0.938,0.928,0.927,0.907,0.929,0.938,0.944
0.926,0.936,0.955,0.936,0.924,0.926,0.904,0.928,0.936,0.943
0.926,0.933,0.954,0.935,0.923,0.925,0.903,0.927,0.935,0.943
0.925,0.931,0.954,0.934,0.922,0.923,0.9,0.925,0.934,0.943
0.924,0.93,0.954,0.933,0.92,0.922,0.9,0.924,0.933,0.943
0.921,0.929,0.953,0.932,0.919,0.921,0.897,0.923,0.932,0.943
0.919,0.928,0.952,0.929,0.918,0.916,0.897,0.922,0.929,0.943
0.915,0.927,0.951,0.928,0.917,0.915,0.896,0.921,0.928,0.942
0.914,0.927,0.95,0.927,0.916,0.914,0.889,0.919,0.927,0.942
0.913,0.926,0.95,0.926,0.913,0.912,0.889,0.918,0.926,0.935
0.911,0.925,0.95,0.925,0.908,0.911,0.889,0.917,0.925,0.935
0.907,0.924,0.95,0.924,0.907,0.91,0.889,0.916,0.924,0.935
0.906,0.923,0.95,0.923,0.906,0.908,0.888,0.915,0.923,0.935
0.905,0.922,0.949,0.922,0.904,0.907,0.884,0.914,0.922,0.933
0.905,0.921,0.948,0.921,0.903,0.906,0.881,0.913,0.921,0.93
0.904,0.92,0.948,0.919,0.903,0.905,0.881,0.912,0.919,0.93
0.903,0.919,0.947,0.918,0.902,0.904,0.873,0.911,0.918,0.93
0.902,0.918,0.947,0.917,0.899,0.903,0.872,0.91,0.917,0.927
0.9,0.917,0.946,0.915,0.896,0.902,0.87,0.908,0.915,0.927
0.898,0.916,0.945,0.914,0.895,0.901,0.869,0.906,0.914,0.921
0.889,0.915,0.943,0.913,0.895,0.9,0.869,0.905,0.913,0.921
0.884,0.914,0.94,0.912,0.894,0.899,0.868,0.904,0.912,0.921
0.884,0.913,0.939,0.91,0.893,0.898,0.857,0.902,0.91,0.921
0.883,0.912,0.938,0.908,0.892,0.897,0.857,0.901,0.908,0.921
0.879,0.911,0.937,0.906,0.891,0.896,0.852,0.899,0.906,0.921
0.878,0.91,0.936,0.905,0.887,0.895,0.837,0.897,0.905,0.921
0.866,0.909,0.936,0.903,0.886,0.894,0.837,0.896,0.903,0.907
0.866,0.908,0.935,0.902,0.885,0.893,0.837,0.895,0.902,0.907
0.865,0.907,0.935,0.901,0.88,0.892,0.834,0.894,0.901,0.906
0.864,0.906,0.934,0.9,0.877,0.891,0.834,0.89,0.9,0.906
0.863,0.905,0.933,0.899,0.876,0.89,0.834,0.889,0.899,0.906
0.862,0.904,0.932,0.896,0.872,0.884,0.83,0.886,0.896,0.906
0.834,0.904,0.932,0.892,0.869,0.881,0.83,0.885,0.892,0.906
0.832,0.903,0.931,0.891,0.866,0.88,0.83,0.884,0.891,0.905
0.83,0.902,0.93,0.889,0.865,0.879,0.83,0.883,0.889,0.905
0.829,0.9,0.929,0.888,0.863,0.878,0.827,0.882,0.888,0.899
0.828,0.899,0.928,0.886,0.859,0.877,0.825,0.881,0.886,0.899
0.826,0.898,0.926,0.885,0.858,0.876,0.823,0.88,0.885,0.898
0.822,0.896,0.925,0.885,0.857,0.874,0.819,0.876,0.885,0.895
0.821,0.895,0.924,0.884,0.857,0.873,0.819,0.875,0.884,0.895
0.819,0.894,0.924,0.881,0.856,0.872,0.816,0.874,0.881,0.895
0.818,0.893,0.923,0.879,0.855,0.868,0.815,0.871,0.879,0.895
0.817,0.892,0.923,0.878,0.854,0.867,0.812,0.87,0.878,0.895
0.816,0.891,0.922,0.877,0.853,0.866,0.808,0.868,0.877,0.889
0.815,0.887,0.921,0.876,0.852,0.865,0.808,0.866,0.876,0.889
0.791,0.886,0.92,0.874,0.85,0.864,0.802,0.865,0.874,0.889
0.784,0.883,0.919,0.873,0.849,0.863,0.802,0.864,0.873,0.889
0.784,0.882,0.918,0.872,0.848,0.862,0.802,0.863,0.872,0.888
0.783,0.881,0.915,0.869,0.846,0.859,0.802,0.862,0.869,0.888
0.782,0.88,0.914,0.866,0.843,0.858,0.797,0.861,0.866,0.886
0.781,0.879,0.913,0.865,0.839,0.857,0.797,0.859,0.865,0.886
0.774,0.878,0.912,0.864,0.838,0.856,0.797,0.858,0.864,0.885
0.772,0.877,0.911,0.862,0.837,0.855,0.795,0.857,0.862,0.884
0.766,0.876,0.91,0.861,0.836,0.852,0.791,0.856,0.861,0.879
0.765,0.875,0.909,0.86,0.835,0.851,0.791,0.855,0.86,0.879
0.763,0.868,0.908,0.859,0.834,0.85,0.787,0.853,0.859,0.876
0.762,0.866,0.907,0.858,0.833,0.849,0.787,0.85,0.858,0.876
0.761,0.866,0.906,0.857,0.831,0.848,0.787,0.848,0.857,0.875
0.76,0.863,0.904,0.856,0.83,0.847,0.783,0.847,0.856,0.867
0.759,0.862,0.903,0.855,0.829,0.843,0.78,0.846,0.855,0.867
0.759,0.861,0.901,0.855,0.828,0.842,0.773,0.845,0.855,0.866
0.756,0.86,0.9,0.854,0.827,0.837,0.771,0.844,0.854,0.865
0.755,0.859,0.899,0.853,0.826,0.837,0.766,0.843,0.853,0.864
0.754,0.859,0.898,0.852,0.824,0.836,0.759,0.842,0.852,0.862
0.754,0.858,0.897,0.851,0.823,0.835,0.759,0.841,0.851,0.861
0.749,0.857,0.896,0.849,0.822,0.834,0.759,0.84,0.849,0.861
0.746,0.856,0.895,0.848,0.821,0.833,0.754,0.838,0.848,0.861
0.74,0.855,0.894,0.847,0.82,0.827,0.754,0.836,0.847,0.861
0.739,0.854,0.893,0.846,0.818,0.826,0.751,0.835,0.846,0.861
0.731,0.853,0.891,0.844,0.817,0.823,0.748,0.833,0.844,0.857
0.73,0.852,0.89,0.843,0.816,0.822,0.748,0.832,0.843,0.857
0.728,0.852,0.889,0.842,0.815,0.821,0.742,0.831,0.842,0.857
0.713,0.851,0.888,0.841,0.814,0.81,0.738,0.83,0.841,0.855
0.713,0.85,0.887,0.839,0.813,0.772,0.738,0.827,0.839,0.854
0.707,0.849,0.886,0.837,0.81,0.772,0.733,0.826,0.837,0.853
0.706,0.848,0.885,0.836,0.804,0.771,0.729,0.825,0.836,0.85
0.704,0.847,0.884,0.835,0.802,0.766,0.72,0.823,0.835,0.85
0.701,0.845,0.883,0.834,0.8,0.764,0.715,0.821,0.834,0.85
0.663,0.839,0.882,0.833,0.799,0.764,0.715,0.82,0.833,0.85
0.662,0.837,0.881,0.832,0.798,0.762,0.715,0.812,0.832,0.849
0.653,0.835,0.88,0.83,0.795,0.761,0.715,0.81,0.83,0.849
0.651,0.829,0.878,0.829,0.795,0.76,0.714,0.806,0.829,0.848
0.651,0.828,0.877,0.827,0.794,0.755,0.713,0.805,0.827,0.848
0.65,0.827,0.875,0.826,0.793,0.752,0.711,0.804,0.826,0.847
0.649,0.826,0.874,0.824,0.791,0.746,0.708,0.803,0.824,0.845
0.644,0.822,0.873,0.821,0.79,0.745,0.708,0.799,0.821,0.844
0.629,0.82,0.872,0.819,0.79,0.743,0.708,0.798,0.819,0.839
0.624,0.818,0.871,0.818,0.789,0.736,0.708,0.795,0.818,0.839
0.622,0.817,0.87,0.816,0.786,0.733,0.708,0.794,0.816,0.836
0.62,0.816,0.869,0.814,0.784,0.732,0.708,0.793,0.814,0.833
0.611,0.815,0.865,0.812,0.779,0.727,0.706,0.791,0.812,0.833
0.61,0.815,0.864,0.811,0.778,0.726,0.702,0.79,0.811,0.83
0.594,0.814,0.862,0.809,0.777,0.718,0.702,0.789,0.809,0.82
0.594,0.812,0.861,0.807,0.776,0.716,0.693,0.787,0.807,0.817
0.585,0.81,0.86,0.805,0.775,0.71,0.687,0.786,0.805,0.817
0.585,0.809,0.859,0.804,0.772,0.709,0.685,0.786,0.804,0.817
0.579,0.808,0.858,0.802,0.769,0.7,0.685,0.784,0.802,0.817
0.488,0.806,0.857,0.801,0.767,0.693,0.681,0.784,0.801,0.817
0.487,0.806,0.856,0.8,0.766,0.684,0.678,0.782,0.8,0.813
0.482,0.805,0.855,0.799,0.765,0.682,0.677,0.781,0.799,0.813
0.482,0.805,0.854,0.796,0.764,0.681,0.671,0.78,0.796,0.812
0.48,0.805,0.852,0.795,0.76,0.68,0.671,0.779,0.795,0.811
0.476,0.804,0.85,0.791,0.759,0.679,0.671,0.771,0.791,0.811
0.476,0.802,0.848,0.787,0.758,0.677,0.671,0.771,0.787,0.811
0.475,0.801,0.847,0.787,0.757,0.677,0.663,0.769,0.787,0.809
0.475,0.801,0.846,0.786,0.751,0.666,0.657,0.765,0.786,0.806
0.472,0.8,0.844,0.785,0.75,0.664,0.649,0.76,0.785,0.805
0.472,0.797,0.841,0.783,0.743,0.663,0.649,0.759,0.783,0.801
0.468,0.796,0.839,0.774,0.742,0.661,0.649,0.754,0.774,0.8
0.467,0.793,0.837,0.773,0.738,0.659,0.649,0.753,0.773,0.8
0.467,0.79,0.836,0.772,0.737,0.657,0.649,0.751,0.772,0.8
0.465,0.789,0.835,0.767,0.736,0.655,0.649,0.749,0.767,0.797
0.447,0.788,0.834,0.766,0.719,0.653,0.649,0.747,0.766,0.794
0.445,0.785,0.833,0.765,0.718,0.65,0.636,0.745,0.765,0.794
0.441,0.784,0.832,0.763,0.717,0.648,0.636,0.745,0.763,0.794
0.43,0.783,0.831,0.761,0.716,0.645,0.626,0.743,0.761,0.794
0.43,0.774,0.83,0.756,0.715,0.644,0.626,0.741,0.754,0.792
0.421,0.773,0.829,0.74,0.715,0.64,0.626,0.738,0.75,0.792
0.414,0.772,0.824,0.736,0.715,0.639,0.626,0.736,0.749,0.792
0.414,0.772,0.823,0.735,0.71,0.638,0.616,0.734,0.748,0.792
0.407,0.767,0.821,0.734,0.709,0.636,0.614,0.733,0.746,0.79
0.407,0.764,0.82,0.732,0.704,0.632,0.612,0.733,0.745,0.785
0.407,0.763,0.819,0.731,0.7,0.631,0.61,0.733,0.744,0.784
0.407,0.758,0.818,0.73,0.698,0.63,0.61,0.733,0.743,0.778
