_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core,_control
0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905
0.905,0.904,0.905,0.905,0.904,0.904,0.901,0.905,0.905,0.905
0.903,0.903,0.904,0.904,0.901,0.903,0.901,0.905,0.904,0.905
0.902,0.902,0.904,0.904,0.901,0.902,0.893,0.905,0.904,0.905
0.901,0.901,0.904,0.904,0.899,0.901,0.892,0.904,0.904,0.905
0.899,0.9,0.904,0.903,0.896,0.899,0.891,0.903,0.903,0.905
0.887,0.899,0.903,0.902,0.895,0.898,0.886,0.903,0.902,0.905
0.886,0.898,0.903,0.901,0.892,0.897,0.884,0.902,0.901,0.905
0.885,0.897,0.903,0.9,0.891,0.895,0.88,0.9,0.9,0.905
0.884,0.896,0.902,0.899,0.89,0.894,0.879,0.899,0.899,0.905
0.883,0.894,0.901,0.898,0.888,0.893,0.877,0.898,0.898,0.905
0.882,0.893,0.9,0.898,0.88,0.89,0.876,0.897,0.898,0.905
0.877,0.892,0.9,0.898,0.877,0.889,0.872,0.896,0.898,0.905
0.876,0.891,0.899,0.897,0.875,0.888,0.87,0.894,0.897,0.905
0.875,0.89,0.899,0.896,0.872,0.887,0.867,0.892,0.896,0.904
0.873,0.89,0.898,0.895,0.869,0.886,0.866,0.891,0.895,0.904
0.871,0.89,0.898,0.893,0.868,0.885,0.866,0.887,0.893,0.904
0.87,0.89,0.898,0.893,0.866,0.884,0.865,0.886,0.893,0.904
0.869,0.889,0.898,0.893,0.863,0.883,0.86,0.885,0.893,0.904
0.868,0.888,0.897,0.893,0.862,0.882,0.857,0.884,0.893,0.904
0.867,0.887,0.896,0.892,0.861,0.881,0.854,0.884,0.892,0.904
0.851,0.886,0.896,0.891,0.858,0.879,0.854,0.883,0.891,0.904
0.85,0.885,0.896,0.89,0.857,0.878,0.851,0.882,0.89,0.902
0.817,0.885,0.896,0.889,0.856,0.877,0.848,0.881,0.889,0.902
0.815,0.884,0.895,0.888,0.855,0.876,0.843,0.88,0.888,0.899
0.814,0.883,0.895,0.887,0.854,0.875,0.836,0.879,0.887,0.899
0.812,0.882,0.895,0.887,0.853,0.874,0.834,0.878,0.887,0.899
0.808,0.881,0.893,0.887,0.852,0.873,0.827,0.877,0.887,0.899
0.807,0.88,0.892,0.887,0.851,0.872,0.826,0.876,0.887,0.899
0.806,0.868,0.891,0.886,0.844,0.866,0.826,0.875,0.886,0.899
0.805,0.867,0.891,0.885,0.841,0.865,0.824,0.873,0.885,0.899
0.804,0.867,0.891,0.885,0.839,0.864,0.821,0.871,0.885,0.899
0.803,0.866,0.891,0.883,0.837,0.863,0.82,0.87,0.883,0.899
0.802,0.865,0.89,0.882,0.836,0.862,0.817,0.868,0.882,0.899
0.801,0.864,0.889,0.882,0.835,0.861,0.814,0.866,0.882,0.898
