_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core,_control
0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
0.959,0.959,0.96,0.96,0.959,0.959,0.959,0.96,0.96,0.96
0.958,0.958,0.96,0.96,0.958,0.958,0.955,0.959,0.96,0.96
0.953,0.957,0.96,0.959,0.956,0.957,0.95,0.958,0.959,0.96
0.952,0.956,0.959,0.959,0.955,0.956,0.949,0.957,0.959,0.96
0.951,0.955,0.958,0.958,0.954,0.955,0.948,0.956,0.958,0.96
0.949,0.954,0.958,0.957,0.954,0.955,0.947,0.955,0.957,0.96
0.948,0.953,0.957,0.956,0.952,0.954,0.944,0.954,0.956,0.96
0.947,0.952,0.957,0.956,0.95,0.953,0.94,0.953,0.956,0.96
0.946,0.951,0.956,0.955,0.949,0.952,0.939,0.952,0.955,0.96
0.944,0.95,0.955,0.954,0.948,0.951,0.934,0.951,0.954,0.96
0.943,0.949,0.954,0.954,0.947,0.95,0.932,0.95,0.954,0.96
0.942,0.949,0.954,0.953,0.943,0.949,0.931,0.949,0.953,0.96
0.941,0.948,0.954,0.952,0.942,0.948,0.929,0.947,0.952,0.96
0.94,0.947,0.953,0.951,0.94,0.947,0.928,0.946,0.951,0.96
0.94,0.946,0.953,0.95,0.939,0.947,0.927,0.945,0.95,0.96
0.939,0.945,0.953,0.949,0.938,0.946,0.926,0.944,0.949,0.96
0.938,0.941,0.952,0.949,0.937,0.945,0.921,0.943,0.949,0.96
0.937,0.94,0.952,0.948,0.936,0.944,0.916,0.942,0.948,0.96
0.936,0.939,0.952,0.946,0.935,0.943,0.916,0.941,0.946,0.96
0.933,0.938,0.952,0.945,0.934,0.942,0.916,0.939,0.945,0.96
0.932,0.937,0.951,0.944,0.932,0.941,0.916,0.939,0.944,0.96
0.931,0.936,0.951,0.944,0.931,0.94,0.913,0.938,0.944,0.96
0.93,0.935,0.95,0.944,0.93,0.939,0.911,0.937,0.944,0.96
0.928,0.934,0.948,0.944,0.929,0.938,0.91,0.936,0.944,0.96
0.927,0.933,0.947,0.943,0.928,0.937,0.908,0.935,0.943,0.96
0.926,0.932,0.946,0.942,0.927,0.932,0.9,0.933,0.942,0.959
0.923,0.931,0.945,0.941,0.926,0.931,0.899,0.932,0.941,0.954
0.922,0.93,0.945,0.94,0.925,0.93,0.893,0.931,0.94,0.953
0.921,0.929,0.945,0.939,0.924,0.928,0.893,0.928,0.939,0.944
0.919,0.928,0.945,0.938,0.923,0.926,0.893,0.927,0.938,0.944
0.915,0.927,0.944,0.937,0.921,0.925,0.892,0.926,0.937,0.944
0.914,0.926,0.943,0.937,0.92,0.924,0.89,0.924,0.937,0.94
0.909,0.925,0.943,0.936,0.919,0.923,0.889,0.922,0.936,0.94
0.908,0.924,0.943,0.935,0.918,0.922,0.888,0.921,0.935,0.94
0.907,0.923,0.941,0.933,0.917,0.921,0.886,0.92,0.933,0.94
0.906,0.922,0.941,0.932,0.916,0.917,0.883,0.918,0.932,0.94
0.904,0.921,0.941,0.931,0.915,0.916,0.879,0.917,0.931,0.926
0.9,0.92,0.94,0.929,0.913,0.915,0.878,0.916,0.929,0.926
0.899,0.918,0.94,0.928,0.909,0.913,0.877,0.911,0.928,0.926
0.898,0.916,0.94,0.927,0.908,0.912,0.875,0.91,0.927,0.926
0.897,0.915,0.94,0.926,0.907,0.911,0.874,0.908,0.926,0.926
0.896,0.914,0.94,0.925,0.904,0.91,0.873,0.907,0.925,0.926
0.895,0.913,0.939,0.924,0.903,0.909,0.868,0.906,0.924,0.926
0.895,0.912,0.938,0.923,0.902,0.908,0.865,0.905,0.923,0.926
0.895,0.911,0.937,0.922,0.901,0.907,0.863,0.904,0.922,0.926
0.894,0.91,0.937,0.917,0.9,0.905,0.857,0.903,0.917,0.926
0.892,0.907,0.936,0.916,0.899,0.904,0.855,0.902,0.916,0.926
0.891,0.906,0.936,0.915,0.898,0.904,0.852,0.901,0.915,0.926
0.882,0.905,0.936,0.913,0.897,0.901,0.848,0.9,0.913,0.926
0.877,0.904,0.935,0.91,0.895,0.9,0.847,0.899,0.91,0.926
0.876,0.903,0.935,0.909,0.891,0.899,0.845,0.895,0.909,0.926
0.875,0.903,0.935,0.908,0.89,0.898,0.844,0.894,0.908,0.924
0.874,0.902,0.934,0.907,0.889,0.896,0.844,0.892,0.907,0.917
0.873,0.902,0.933,0.906,0.888,0.894,0.844,0.892,0.906,0.917
0.871,0.9,0.933,0.905,0.887,0.892,0.842,0.891,0.905,0.917
0.87,0.899,0.933,0.904,0.886,0.89,0.84,0.888,0.904,0.917
0.867,0.898,0.933,0.902,0.884,0.889,0.838,0.887,0.902,0.914
0.861,0.897,0.932,0.901,0.882,0.888,0.837,0.878,0.901,0.914
0.86,0.896,0.931,0.9,0.881,0.887,0.822,0.877,0.9,0.91
0.859,0.895,0.93,0.899,0.88,0.886,0.82,0.876,0.899,0.91
0.854,0.894,0.93,0.898,0.879,0.883,0.818,0.871,0.898,0.91
0.851,0.893,0.929,0.897,0.878,0.882,0.814,0.869,0.897,0.91
0.85,0.892,0.929,0.895,0.868,0.881,0.811,0.868,0.895,0.91
0.849,0.891,0.928,0.892,0.868,0.88,0.811,0.867,0.892,0.91
0.848,0.89,0.927,0.889,0.867,0.879,0.806,0.866,0.889,0.909
0.848,0.889,0.926,0.888,0.866,0.878,0.806,0.864,0.888,0.909
0.847,0.888,0.925,0.885,0.865,0.877,0.806,0.862,0.885,0.909
0.847,0.887,0.924,0.884,0.856,0.876,0.806,0.861,0.884,0.909
0.846,0.886,0.924,0.883,0.855,0.875,0.804,0.86,0.883,0.909
0.845,0.885,0.923,0.883,0.854,0.87,0.804,0.859,0.883,0.909
0.844,0.884,0.922,0.882,0.853,0.869,0.8,0.858,0.882,0.907
0.844,0.883,0.922,0.88,0.852,0.868,0.797,0.857,0.88,0.904
0.841,0.88,0.921,0.88,0.851,0.865,0.794,0.856,0.88,0.903
0.84,0.879,0.92,0.879,0.851,0.862,0.794,0.854,0.879,0.903
0.837,0.876,0.92,0.878,0.85,0.861,0.792,0.853,0.878,0.9
