_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core,_control
0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207
0.185,0.207,0.207,0.207,0.207,0.207,0.185,0.207,0.207,0.207
0.164,0.207,0.185,0.185,0.207,0.207,0.17,0.207,0.185,0.207
0.164,0.197,0.185,0.185,0.207,0.207,0.161,0.207,0.185,0.207
0.13,0.197,0.185,0.185,0.207,0.207,0.15,0.207,0.185,0.207
0.13,0.197,0.185,0.185,0.207,0.207,0.119,0.207,0.185,0.207
0.128,0.197,0.185,0.185,0.207,0.207,0.102,0.207,0.185,0.207
0.108,0.197,0.185,0.185,0.207,0.207,0.102,0.207,0.185,0.207
0.108,0.197,0.185,0.185,0.207,0.207,0.07,0.207,0.185,0.207
0.108,0.194,0.185,0.185,0.206,0.204,0.07,0.207,0.185,0.207
0.104,0.178,0.185,0.185,0.206,0.204,0.07,0.207,0.185,0.207
0.062,0.177,0.185,0.185,0.206,0.204,0.07,0.207,0.185,0.207
0.062,0.172,0.185,0.185,0.206,0.204,0.07,0.207,0.185,0.207
0.05,0.172,0.185,0.184,0.188,0.204,0.07,0.207,0.184,0.207
0.05,0.172,0.184,0.184,0.181,0.202,0.07,0.207,0.184,0.207
0.037,0.172,0.184,0.184,0.178,0.199,0.044,0.207,0.184,0.207
0.037,0.172,0.184,0.184,0.173,0.198,0.044,0.207,0.184,0.207
0.022,0.155,0.184,0.184,0.173,0.198,0.014,0.193,0.184,0.207
0.017,0.155,0.184,0.153,0.172,0.197,0.014,0.193,0.153,0.207
0.01,0.155,0.184,0.153,0.172,0.197,0.014,0.193,0.153,0.207
0.01,0.155,0.184,0.151,0.172,0.197,0.014,0.193,0.151,0.207
0.01,0.155,0.153,0.149,0.168,0.197,0.014,0.193,0.149,0.207
0.01,0.155,0.151,0.149,0.155,0.197,0.014,0.176,0.149,0.207
0.01,0.154,0.149,0.149,0.155,0.193,0.014,0.176,0.149,0.207
0.01,0.154,0.149,0.149,0.15,0.183,0.014,0.163,0.149,0.207
0.007,0.154,0.149,0.149,0.149,0.179,0.014,0.163,0.149,0.207
0.007,0.154,0.149,0.145,0.149,0.179,0.014,0.163,0.145,0.207
0.007,0.154,0.149,0.145,0.149,0.169,0.014,0.163,0.145,0.207
0.007,0.154,0.149,0.143,0.149,0.169,0.014,0.163,0.143,0.207
0.007,0.154,0.149,0.143,0.146,0.169,0.014,0.163,0.143,0.207
0.007,0.154,0.149,0.141,0.146,0.167,0.014,0.162,0.141,0.207
0.007,0.154,0.149,0.141,0.127,0.166,0.014,0.162,0.141,0.207
0.007,0.154,0.149,0.141,0.124,0.166,0.014,0.162,0.141,0.207
0.007,0.15,0.149,0.141,0.121,0.162,0.014,0.162,0.141,0.207
0.007,0.15,0.149,0.141,0.121,0.162,0.014,0.162,0.141,0.207
0.007,0.15,0.149,0.141,0.113,0.162,0.014,0.162,0.141,0.207
0.007,0.15,0.149,0.141,0.081,0.158,0.014,0.154,0.141,0.207
0.007,0.146,0.149,0.141,0.081,0.156,0.014,0.14,0.141,0.207
0.007,0.146,0.149,0.141,0.059,0.152,0.014,0.14,0.141,0.207
0.004,0.146,0.149,0.141,0.055,0.152,0.014,0.14,0.141,0.207
0.004,0.146,0.149,0.141,0.055,0.141,0.014,0.107,0.141,0.207
0.004,0.146,0.149,0.141,0.055,0.136,0.014,0.103,0.141,0.207
0.004,0.142,0.149,0.141,0.055,0.136,0.014,0.103,0.141,0.207
0.004,0.142,0.149,0.141,0.055,0.13,0.014,0.103,0.141,0.207
0.004,0.142,0.149,0.141,0.015,0.13,0.014,0.103,0.141,0.207
0.004,0.142,0.149,0.141,0.015,0.13,0.014,0.1,0.141,0.207
0.004,0.142,0.149,0.141,0.015,0.13,0.014,0.1,0.141,0.207
0.004,0.142,0.149,0.141,0.015,0.13,0.014,0.1,0.141,0.207
0.004,0.142,0.149,0.141,0.015,0.13,0.01,0.1,0.141,0.207
0.004,0.142,0.145,0.141,0.015,0.13,0.01,0.1,0.141,0.207
0.004,0.142,0.145,0.141,0.015,0.127,0.01,0.1,0.141,0.207
0.004,0.142,0.145,0.141,0.015,0.125,0.01,0.1,0.141,0.207
0.003,0.13,0.145,0.141,0.015,0.125,0.01,0.084,0.141,0.207
0.003,0.124,0.143,0.141,0.015,0.125,0.01,0.084,0.141,0.207
0.003,0.124,0.141,0.141,0.015,0.123,0.01,0.084,0.141,0.207
0.003,0.124,0.141,0.141,0.015,0.123,0.01,0.084,0.141,0.207
0.003,0.124,0.141,0.141,0.015,0.123,0.01,0.084,0.141,0.207
0.003,0.124,0.141,0.141,0.015,0.123,0.01,0.084,0.141,0.207
0.002,0.124,0.141,0.141,0.014,0.123,0.01,0.084,0.141,0.207
0.002,0.124,0.141,0.141,0.013,0.123,0.01,0.084,0.141,0.207
0.002,0.124,0.141,0.141,0.013,0.123,0.01,0.084,0.141,0.207
0.002,0.124,0.141,0.141,0.013,0.123,0.01,0.084,0.141,0.207
0.002,0.124,0.141,0.141,0.013,0.123,0.01,0.084,0.141,0.207
0.002,0.124,0.141,0.141,0.013,0.123,0.01,0.084,0.141,0.207
0.002,0.124,0.141,0.141,0.013,0.123,0.006,0.084,0.141,0.207
0.002,0.124,0.141,0.141,0.013,0.119,0.006,0.084,0.141,0.207
0.002,0.124,0.141,0.14,0.013,0.119,0.006,0.074,0.14,0.207
0.002,0.124,0.141,0.139,0.013,0.119,0.006,0.074,0.139,0.207
0.002,0.124,0.141,0.139,0.013,0.119,0.006,0.074,0.139,0.207
0.002,0.124,0.141,0.139,0.013,0.119,0.006,0.074,0.139,0.207
0.002,0.124,0.141,0.139,0.013,0.119,0.006,0.074,0.139,0.207
0.002,0.124,0.141,0.139,0.013,0.091,0.006,0.074,0.139,0.207
0.002,0.124,0.141,0.139,0.013,0.091,0.006,0.074,0.139,0.207
0.002,0.124,0.141,0.139,0.013,0.091,0.006,0.074,0.139,0.207
0.002,0.124,0.141,0.139,0.013,0.082,0.006,0.074,0.139,0.207
0.002,0.124,0.141,0.139,0.013,0.067,0.006,0.074,0.139,0.207
