_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core,_control
0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425
0.399,0.424,0.425,0.425,0.424,0.424,0.424,0.423,0.425,0.425
0.398,0.423,0.424,0.424,0.422,0.423,0.423,0.423,0.424,0.425
0.396,0.422,0.423,0.423,0.421,0.422,0.422,0.423,0.423,0.425
0.395,0.42,0.423,0.422,0.42,0.422,0.42,0.422,0.422,0.425
0.394,0.42,0.422,0.422,0.393,0.421,0.393,0.422,0.422,0.425
0.392,0.42,0.42,0.42,0.391,0.394,0.388,0.42,0.42,0.425
0.391,0.42,0.42,0.42,0.39,0.394,0.371,0.419,0.42,0.425
0.39,0.419,0.394,0.394,0.389,0.393,0.365,0.394,0.394,0.425
0.388,0.419,0.394,0.394,0.354,0.393,0.364,0.394,0.394,0.425
0.374,0.418,0.393,0.393,0.353,0.393,0.363,0.394,0.393,0.425
0.373,0.418,0.393,0.393,0.351,0.392,0.355,0.394,0.393,0.425
0.373,0.417,0.393,0.392,0.35,0.391,0.341,0.393,0.392,0.425
0.373,0.415,0.392,0.392,0.347,0.39,0.341,0.392,0.392,0.425
0.371,0.414,0.392,0.39,0.346,0.389,0.34,0.391,0.39,0.425
0.369,0.413,0.39,0.371,0.344,0.388,0.338,0.39,0.371,0.425
0.363,0.412,0.39,0.371,0.343,0.387,0.336,0.39,0.371,0.425
0.346,0.412,0.371,0.37,0.342,0.387,0.303,0.388,0.37,0.425
0.346,0.411,0.369,0.368,0.341,0.384,0.303,0.387,0.368,0.425
0.329,0.411,0.368,0.368,0.34,0.384,0.303,0.387,0.368,0.425
0.327,0.403,0.368,0.368,0.338,0.342,0.301,0.385,0.368,0.425
0.326,0.402,0.368,0.367,0.337,0.341,0.301,0.384,0.367,0.425
0.324,0.402,0.367,0.367,0.335,0.34,0.286,0.383,0.367,0.425
0.323,0.4,0.367,0.366,0.321,0.339,0.211,0.382,0.366,0.425
0.306,0.4,0.366,0.366,0.319,0.338,0.211,0.38,0.366,0.425
0.306,0.399,0.366,0.365,0.314,0.337,0.211,0.379,0.365,0.425
0.282,0.397,0.365,0.364,0.309,0.337,0.207,0.377,0.364,0.425
0.281,0.396,0.364,0.364,0.308,0.336,0.207,0.375,0.364,0.425
0.28,0.396,0.364,0.362,0.307,0.336,0.207,0.374,0.362,0.425
0.271,0.396,0.362,0.361,0.306,0.33,0.207,0.373,0.361,0.425
0.266,0.395,0.361,0.359,0.303,0.329,0.207,0.372,0.359,0.425
0.264,0.394,0.359,0.359,0.302,0.329,0.207,0.371,0.359,0.425
0.262,0.392,0.359,0.357,0.302,0.324,0.195,0.37,0.357,0.425
0.262,0.392,0.359,0.357,0.295,0.322,0.176,0.369,0.357,0.425
0.26,0.391,0.359,0.357,0.294,0.317,0.176,0.367,0.357,0.425
0.258,0.391,0.359,0.357,0.294,0.317,0.174,0.365,0.357,0.425
0.258,0.39,0.359,0.356,0.293,0.314,0.168,0.364,0.356,0.425
0.256,0.39,0.357,0.355,0.292,0.311,0.155,0.363,0.355,0.425
0.255,0.39,0.357,0.354,0.292,0.311,0.153,0.361,0.354,0.425
0.241,0.39,0.356,0.353,0.29,0.31,0.147,0.361,0.353,0.425
0.237,0.39,0.356,0.353,0.288,0.301,0.147,0.359,0.353,0.425
0.174,0.389,0.356,0.351,0.278,0.3,0.085,0.358,0.351,0.425
0.168,0.389,0.355,0.35,0.274,0.299,0.085,0.357,0.35,0.425
0.168,0.389,0.355,0.35,0.273,0.299,0.085,0.356,0.35,0.425
0.154,0.388,0.354,0.35,0.272,0.298,0.085,0.351,0.35,0.425
0.154,0.387,0.352,0.348,0.27,0.297,0.085,0.348,0.348,0.425
0.058,0.386,0.352,0.348,0.109,0.297,0.085,0.348,0.348,0.425
0.058,0.386,0.351,0.348,0.109,0.297,0.085,0.347,0.348,0.413
0.058,0.386,0.35,0.348,0.109,0.297,0.085,0.336,0.348,0.413
0.058,0.386,0.35,0.348,0.108,0.297,0.085,0.334,0.348,0.413
0.058,0.386,0.35,0.348,0.097,0.297,0.085,0.333,0.348,0.413
0.042,0.386,0.348,0.348,0.097,0.297,0.085,0.332,0.348,0.413
0.042,0.385,0.348,0.346,0.095,0.296,0.085,0.326,0.346,0.413
0.042,0.385,0.348,0.346,0.094,0.295,0.082,0.324,0.346,0.413
0.042,0.385,0.348,0.346,0.081,0.294,0.082,0.323,0.346,0.413
0.042,0.385,0.348,0.346,0.069,0.294,0.082,0.322,0.346,0.413
0.036,0.381,0.348,0.344,0.069,0.293,0.082,0.322,0.344,0.413
0.036,0.381,0.348,0.344,0.05,0.292,0.082,0.322,0.344,0.413
0.034,0.379,0.348,0.344,0.049,0.288,0.082,0.321,0.344,0.413
0.034,0.379,0.348,0.343,0.049,0.282,0.082,0.319,0.343,0.413
0.034,0.378,0.348,0.342,0.049,0.282,0.082,0.317,0.342,0.413
0.034,0.378,0.348,0.342,0.049,0.281,0.082,0.316,0.342,0.413
0.031,0.378,0.348,0.331,0.049,0.281,0.082,0.314,0.331,0.413
0.021,0.377,0.348,0.331,0.049,0.28,0.082,0.313,0.331,0.413
0.021,0.377,0.348,0.33,0.049,0.279,0.082,0.312,0.33,0.413
0.016,0.377,0.348,0.33,0.049,0.279,0.082,0.308,0.33,0.41
0.016,0.376,0.348,0.33,0.049,0.279,0.074,0.306,0.33,0.41
