_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core,_control
0.942,0.942,0.942,0.942,0.942,0.942,0.942,0.942,0.942,0.942
0.941,0.94,0.942,0.942,0.941,0.941,0.937,0.941,0.942,0.942
0.94,0.939,0.942,0.941,0.94,0.938,0.936,0.94,0.941,0.942
0.939,0.937,0.941,0.941,0.939,0.937,0.935,0.939,0.941,0.942
0.938,0.936,0.939,0.939,0.938,0.936,0.934,0.938,0.939,0.942
0.937,0.936,0.938,0.938,0.937,0.933,0.933,0.937,0.938,0.942
0.936,0.935,0.936,0.936,0.933,0.932,0.931,0.936,0.936,0.942
0.933,0.934,0.936,0.935,0.932,0.931,0.929,0.934,0.935,0.942
0.932,0.933,0.936,0.934,0.929,0.93,0.928,0.933,0.934,0.941
0.93,0.932,0.936,0.933,0.928,0.928,0.921,0.932,0.933,0.941
0.929,0.932,0.935,0.932,0.925,0.927,0.911,0.931,0.932,0.941
0.928,0.931,0.934,0.932,0.924,0.926,0.911,0.93,0.932,0.941
0.927,0.929,0.934,0.932,0.922,0.925,0.91,0.929,0.932,0.941
0.926,0.928,0.933,0.931,0.921,0.92,0.907,0.929,0.931,0.941
0.924,0.928,0.933,0.93,0.92,0.919,0.907,0.929,0.93,0.941
0.923,0.927,0.932,0.93,0.919,0.918,0.907,0.927,0.93,0.94
0.919,0.926,0.932,0.929,0.918,0.917,0.905,0.926,0.929,0.94
0.918,0.925,0.932,0.928,0.916,0.916,0.903,0.925,0.928,0.94
0.917,0.923,0.932,0.927,0.914,0.914,0.901,0.924,0.927,0.94
0.916,0.922,0.931,0.926,0.913,0.913,0.901,0.923,0.926,0.938
0.915,0.921,0.931,0.926,0.912,0.912,0.901,0.921,0.926,0.938
0.91,0.92,0.931,0.926,0.91,0.911,0.899,0.92,0.926,0.938
0.907,0.919,0.93,0.925,0.907,0.909,0.898,0.919,0.925,0.938
0.904,0.913,0.929,0.924,0.906,0.907,0.896,0.918,0.924,0.938
0.903,0.912,0.928,0.924,0.903,0.906,0.895,0.917,0.924,0.938
0.902,0.911,0.928,0.923,0.902,0.904,0.888,0.916,0.923,0.937
0.901,0.91,0.928,0.922,0.901,0.902,0.887,0.915,0.922,0.932
0.9,0.909,0.927,0.921,0.897,0.901,0.887,0.914,0.921,0.932
0.891,0.908,0.926,0.92,0.896,0.898,0.886,0.913,0.92,0.932
0.89,0.907,0.926,0.919,0.895,0.897,0.881,0.912,0.919,0.932
0.889,0.906,0.925,0.918,0.894,0.896,0.877,0.911,0.918,0.932
0.888,0.905,0.924,0.918,0.893,0.895,0.877,0.91,0.918,0.932
0.885,0.901,0.923,0.917,0.892,0.894,0.875,0.908,0.917,0.932
0.884,0.898,0.923,0.917,0.891,0.892,0.872,0.905,0.917,0.931
0.883,0.897,0.923,0.916,0.888,0.891,0.866,0.904,0.916,0.931
0.882,0.896,0.923,0.915,0.887,0.89,0.866,0.903,0.915,0.931
0.881,0.895,0.922,0.915,0.886,0.888,0.858,0.902,0.915,0.931
0.878,0.894,0.922,0.915,0.885,0.887,0.852,0.901,0.915,0.927
0.876,0.893,0.922,0.914,0.884,0.886,0.85,0.9,0.914,0.927
0.868,0.892,0.921,0.913,0.883,0.885,0.846,0.899,0.913,0.927
0.867,0.888,0.921,0.912,0.882,0.884,0.842,0.898,0.912,0.921
0.867,0.887,0.921,0.912,0.881,0.879,0.84,0.897,0.912,0.921
0.866,0.886,0.921,0.911,0.877,0.878,0.839,0.896,0.911,0.921
0.865,0.885,0.921,0.91,0.874,0.877,0.839,0.895,0.91,0.921
0.864,0.884,0.92,0.909,0.873,0.876,0.838,0.894,0.909,0.921
0.862,0.883,0.919,0.908,0.871,0.875,0.83,0.893,0.908,0.921
0.861,0.882,0.919,0.907,0.87,0.873,0.823,0.89,0.907,0.921
0.86,0.875,0.918,0.906,0.869,0.872,0.823,0.889,0.906,0.92
0.856,0.874,0.917,0.905,0.868,0.871,0.823,0.888,0.905,0.916
0.855,0.873,0.916,0.904,0.867,0.87,0.823,0.887,0.904,0.912
0.854,0.872,0.915,0.903,0.866,0.868,0.819,0.886,0.903,0.912
0.853,0.871,0.915,0.902,0.865,0.867,0.819,0.885,0.902,0.911
0.852,0.869,0.914,0.901,0.864,0.866,0.819,0.884,0.901,0.911
0.851,0.867,0.913,0.9,0.862,0.865,0.819,0.883,0.9,0.911
0.839,0.866,0.913,0.899,0.861,0.863,0.807,0.882,0.899,0.911
0.839,0.865,0.91,0.898,0.86,0.862,0.806,0.881,0.898,0.91
0.838,0.864,0.909,0.895,0.859,0.861,0.799,0.878,0.895,0.907
0.837,0.863,0.908,0.889,0.858,0.86,0.796,0.877,0.889,0.898
0.837,0.862,0.908,0.888,0.855,0.858,0.792,0.875,0.888,0.897
0.828,0.861,0.908,0.886,0.854,0.857,0.79,0.874,0.886,0.894
0.827,0.86,0.908,0.885,0.852,0.856,0.788,0.873,0.885,0.894
0.826,0.859,0.908,0.884,0.848,0.854,0.78,0.872,0.884,0.894
0.825,0.858,0.907,0.883,0.847,0.853,0.777,0.867,0.883,0.894
0.824,0.857,0.906,0.882,0.842,0.852,0.775,0.866,0.882,0.894
0.822,0.856,0.906,0.88,0.84,0.85,0.769,0.865,0.88,0.891
0.817,0.851,0.905,0.879,0.837,0.849,0.765,0.864,0.879,0.891
0.816,0.85,0.904,0.878,0.837,0.848,0.765,0.862,0.878,0.891
0.816,0.849,0.903,0.877,0.826,0.847,0.765,0.861,0.877,0.888
0.815,0.845,0.903,0.875,0.825,0.844,0.765,0.86,0.875,0.888
0.814,0.842,0.902,0.873,0.824,0.843,0.753,0.853,0.873,0.888
0.813,0.838,0.902,0.873,0.823,0.842,0.753,0.852,0.873,0.888
0.812,0.834,0.901,0.872,0.823,0.841,0.753,0.849,0.872,0.881
0.804,0.829,0.901,0.871,0.819,0.84,0.753,0.848,0.871,0.881
0.804,0.828,0.901,0.87,0.817,0.838,0.748,0.846,0.87,0.868
0.803,0.828,0.9,0.869,0.816,0.837,0.748,0.845,0.869,0.868
0.796,0.826,0.9,0.867,0.814,0.835,0.747,0.844,0.867,0.868
0.794,0.825,0.9,0.864,0.813,0.833,0.746,0.842,0.864,0.868
0.793,0.824,0.899,0.863,0.813,0.828,0.746,0.841,0.863,0.868
0.786,0.823,0.898,0.861,0.812,0.826,0.744,0.84,0.861,0.868
0.783,0.822,0.897,0.86,0.811,0.824,0.741,0.839,0.86,0.868
0.779,0.821,0.896,0.858,0.81,0.821,0.741,0.838,0.858,0.868
0.778,0.82,0.895,0.857,0.809,0.808,0.741,0.837,0.857,0.862
0.777,0.819,0.894,0.856,0.808,0.794,0.741,0.836,0.856,0.862
0.776,0.818,0.894,0.855,0.807,0.793,0.737,0.835,0.855,0.861
0.775,0.817,0.894,0.853,0.805,0.792,0.733,0.834,0.853,0.861
0.774,0.814,0.894,0.851,0.804,0.787,0.728,0.833,0.851,0.855
0.773,0.809,0.894,0.85,0.803,0.786,0.728,0.832,0.85,0.855
0.768,0.807,0.893,0.848,0.801,0.776,0.728,0.831,0.848,0.855
0.767,0.806,0.892,0.847,0.8,0.775,0.723,0.83,0.847,0.855
0.763,0.805,0.892,0.846,0.798,0.774,0.722,0.829,0.846,0.854
0.742,0.793,0.891,0.845,0.796,0.763,0.716,0.828,0.845,0.848
0.741,0.792,0.891,0.843,0.792,0.763,0.716,0.827,0.843,0.848
0.741,0.791,0.891,0.841,0.79,0.763,0.716,0.825,0.841,0.848
0.741,0.79,0.89,0.84,0.79,0.763,0.713,0.824,0.84,0.846
0.734,0.79,0.889,0.838,0.789,0.756,0.709,0.823,0.838,0.842
0.734,0.789,0.889,0.837,0.788,0.749,0.709,0.82,0.837,0.842
0.733,0.786,0.887,0.836,0.787,0.745,0.706,0.819,0.836,0.842
0.732,0.785,0.887,0.834,0.784,0.744,0.702,0.818,0.834,0.842
0.718,0.784,0.887,0.833,0.783,0.742,0.701,0.817,0.833,0.842
0.717,0.782,0.887,0.832,0.781,0.742,0.697,0.816,0.832,0.842
0.713,0.781,0.886,0.831,0.778,0.74,0.695,0.815,0.831,0.842
0.709,0.78,0.885,0.83,0.777,0.739,0.695,0.813,0.83,0.841
0.703,0.777,0.885,0.829,0.772,0.72,0.691,0.811,0.829,0.833
0.703,0.774,0.884,0.828,0.772,0.72,0.691,0.81,0.828,0.833
0.702,0.774,0.883,0.827,0.771,0.714,0.691,0.809,0.827,0.833
0.688,0.772,0.882,0.825,0.769,0.714,0.691,0.808,0.825,0.832
0.688,0.772,0.882,0.818,0.767,0.714,0.686,0.805,0.818,0.832
0.687,0.772,0.882,0.816,0.766,0.714,0.686,0.804,0.816,0.832
0.654,0.77,0.881,0.813,0.765,0.712,0.68,0.803,0.813,0.83
0.652,0.769,0.879,0.813,0.764,0.709,0.677,0.802,0.813,0.83
0.608,0.768,0.878,0.812,0.763,0.708,0.671,0.801,0.812,0.825
0.608,0.767,0.877,0.81,0.762,0.707,0.668,0.8,0.811,0.825
0.606,0.765,0.877,0.809,0.76,0.702,0.668,0.799,0.808,0.825
0.606,0.764,0.876,0.806,0.759,0.702,0.668,0.798,0.807,0.82
0.605,0.764,0.876,0.805,0.758,0.699,0.668,0.797,0.806,0.819
0.605,0.763,0.875,0.804,0.757,0.699,0.667,0.796,0.805,0.815
0.6,0.761,0.874,0.803,0.757,0.698,0.662,0.795,0.804,0.814
0.599,0.759,0.873,0.802,0.756,0.697,0.658,0.795,0.802,0.804
