_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core,_control
0.967,0.967,0.967,0.967,0.967,0.967,0.967,0.967,0.967,0.967
0.966,0.966,0.966,0.966,0.966,0.966,0.966,0.966,0.966,0.966
0.965,0.966,0.966,0.966,0.965,0.965,0.965,0.961,0.966,0.965
0.964,0.965,0.966,0.965,0.963,0.964,0.964,0.96,0.965,0.964
0.959,0.964,0.966,0.965,0.962,0.963,0.961,0.959,0.965,0.964
0.958,0.963,0.965,0.964,0.96,0.961,0.961,0.958,0.964,0.964
0.957,0.962,0.964,0.963,0.959,0.956,0.96,0.957,0.963,0.962
0.956,0.961,0.963,0.963,0.956,0.955,0.955,0.956,0.963,0.962
0.955,0.96,0.961,0.961,0.955,0.953,0.949,0.955,0.961,0.956
0.953,0.959,0.961,0.96,0.954,0.952,0.949,0.954,0.96,0.956
0.952,0.958,0.96,0.959,0.951,0.951,0.946,0.953,0.959,0.956
0.951,0.957,0.96,0.958,0.95,0.95,0.945,0.951,0.958,0.956
0.949,0.956,0.96,0.957,0.949,0.949,0.944,0.95,0.957,0.955
0.947,0.955,0.96,0.956,0.947,0.948,0.942,0.949,0.956,0.944
0.946,0.954,0.96,0.955,0.946,0.947,0.942,0.948,0.955,0.944
0.943,0.953,0.959,0.954,0.945,0.946,0.94,0.947,0.954,0.944
0.942,0.952,0.958,0.953,0.944,0.945,0.938,0.946,0.953,0.944
0.941,0.95,0.958,0.952,0.941,0.944,0.938,0.945,0.952,0.943
0.94,0.95,0.958,0.952,0.939,0.943,0.937,0.944,0.952,0.934
0.939,0.949,0.958,0.952,0.937,0.941,0.935,0.943,0.952,0.934
0.938,0.948,0.957,0.952,0.936,0.937,0.934,0.942,0.952,0.934
0.936,0.947,0.956,0.951,0.935,0.933,0.93,0.941,0.951,0.934
0.935,0.946,0.955,0.95,0.934,0.93,0.929,0.94,0.95,0.934
0.934,0.945,0.954,0.949,0.932,0.929,0.928,0.939,0.949,0.934
0.933,0.944,0.954,0.949,0.931,0.928,0.926,0.939,0.949,0.934
0.932,0.943,0.953,0.944,0.93,0.927,0.925,0.938,0.944,0.929
0.931,0.942,0.952,0.944,0.929,0.926,0.922,0.937,0.944,0.929
0.928,0.941,0.952,0.944,0.927,0.925,0.922,0.936,0.944,0.929
0.927,0.94,0.952,0.943,0.926,0.924,0.922,0.935,0.943,0.929
0.924,0.939,0.952,0.943,0.925,0.923,0.92,0.933,0.943,0.929
0.923,0.938,0.951,0.943,0.924,0.919,0.919,0.932,0.943,0.929
0.922,0.938,0.95,0.942,0.923,0.918,0.918,0.93,0.942,0.929
0.917,0.936,0.949,0.941,0.922,0.917,0.909,0.929,0.941,0.929
0.916,0.936,0.949,0.94,0.919,0.917,0.906,0.928,0.94,0.928
0.915,0.935,0.948,0.939,0.918,0.916,0.903,0.926,0.939,0.927
0.914,0.934,0.948,0.939,0.917,0.915,0.899,0.925,0.939,0.922
0.913,0.933,0.947,0.938,0.916,0.914,0.899,0.924,0.938,0.92
0.911,0.932,0.946,0.937,0.915,0.913,0.898,0.923,0.937,0.92
0.91,0.931,0.946,0.936,0.914,0.912,0.889,0.923,0.936,0.916
0.907,0.93,0.946,0.935,0.913,0.911,0.889,0.922,0.935,0.916
0.905,0.929,0.946,0.934,0.908,0.91,0.88,0.921,0.934,0.916
0.901,0.928,0.945,0.933,0.907,0.909,0.874,0.92,0.933,0.916
0.9,0.927,0.945,0.932,0.906,0.908,0.873,0.919,0.932,0.916
0.899,0.926,0.945,0.931,0.905,0.907,0.869,0.918,0.931,0.916
0.898,0.925,0.944,0.928,0.904,0.906,0.869,0.917,0.928,0.916
0.897,0.924,0.944,0.927,0.899,0.905,0.869,0.916,0.927,0.915
0.896,0.923,0.941,0.926,0.898,0.904,0.866,0.915,0.926,0.915
0.895,0.922,0.94,0.925,0.897,0.903,0.866,0.911,0.925,0.915
0.894,0.921,0.939,0.924,0.896,0.903,0.866,0.91,0.924,0.915
0.893,0.92,0.938,0.923,0.895,0.902,0.864,0.909,0.923,0.913
0.892,0.919,0.938,0.922,0.894,0.901,0.862,0.907,0.922,0.91
0.886,0.918,0.937,0.921,0.893,0.9,0.86,0.905,0.921,0.91
0.884,0.917,0.936,0.919,0.892,0.899,0.857,0.903,0.919,0.909
0.864,0.916,0.936,0.918,0.892,0.898,0.857,0.902,0.918,0.904
0.863,0.915,0.936,0.917,0.892,0.897,0.855,0.901,0.917,0.903
0.862,0.914,0.936,0.915,0.891,0.896,0.853,0.9,0.915,0.903
