_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core,_control
0.991,0.991,0.991,0.991,0.991,0.991,0.991,0.991,0.991,0.991
0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.991,0.99,0.99
0.989,0.989,0.99,0.99,0.987,0.989,0.989,0.99,0.99,0.988
0.988,0.988,0.99,0.99,0.986,0.988,0.987,0.989,0.99,0.987
0.987,0.987,0.99,0.989,0.985,0.987,0.986,0.988,0.989,0.986
0.986,0.986,0.99,0.988,0.983,0.986,0.983,0.987,0.988,0.986
0.985,0.985,0.989,0.987,0.982,0.985,0.982,0.986,0.987,0.986
0.984,0.984,0.989,0.986,0.98,0.984,0.981,0.985,0.986,0.986
0.983,0.983,0.988,0.985,0.979,0.983,0.979,0.984,0.985,0.98
0.982,0.982,0.987,0.984,0.978,0.982,0.979,0.983,0.984,0.979
0.981,0.981,0.986,0.984,0.977,0.981,0.978,0.982,0.984,0.979
0.98,0.98,0.986,0.983,0.976,0.98,0.963,0.981,0.983,0.979
0.979,0.979,0.985,0.978,0.975,0.979,0.963,0.98,0.978,0.978
0.978,0.978,0.984,0.973,0.974,0.978,0.963,0.979,0.973,0.975
0.977,0.977,0.983,0.972,0.973,0.977,0.962,0.978,0.972,0.974
0.976,0.976,0.983,0.971,0.969,0.976,0.961,0.977,0.971,0.974
0.975,0.974,0.982,0.97,0.968,0.975,0.959,0.976,0.97,0.974
0.971,0.973,0.981,0.969,0.967,0.974,0.957,0.974,0.969,0.974
0.969,0.972,0.98,0.968,0.966,0.973,0.956,0.973,0.968,0.974
0.968,0.971,0.979,0.967,0.965,0.972,0.956,0.972,0.967,0.974
0.967,0.97,0.976,0.967,0.964,0.971,0.955,0.971,0.967,0.97
0.966,0.969,0.975,0.966,0.963,0.97,0.952,0.969,0.966,0.969
0.965,0.968,0.973,0.965,0.961,0.969,0.951,0.968,0.965,0.962
0.964,0.967,0.971,0.964,0.96,0.963,0.95,0.967,0.964,0.961
0.963,0.966,0.97,0.963,0.959,0.962,0.948,0.966,0.963,0.961
0.962,0.965,0.969,0.962,0.955,0.961,0.944,0.965,0.962,0.96
0.961,0.964,0.968,0.961,0.954,0.96,0.939,0.964,0.961,0.96
0.96,0.963,0.968,0.96,0.953,0.959,0.934,0.962,0.96,0.96
0.959,0.962,0.967,0.96,0.952,0.958,0.934,0.961,0.96,0.96
0.958,0.961,0.967,0.96,0.951,0.957,0.934,0.96,0.96,0.959
0.957,0.96,0.966,0.956,0.95,0.956,0.933,0.958,0.956,0.958
0.956,0.959,0.966,0.953,0.949,0.955,0.928,0.957,0.953,0.958
0.955,0.958,0.965,0.952,0.948,0.954,0.926,0.956,0.952,0.955
0.954,0.957,0.964,0.951,0.947,0.953,0.925,0.955,0.951,0.952
0.95,0.954,0.964,0.949,0.946,0.952,0.923,0.954,0.949,0.951
0.949,0.953,0.963,0.946,0.945,0.951,0.92,0.952,0.946,0.947
0.948,0.952,0.962,0.945,0.943,0.95,0.919,0.951,0.945,0.947
0.947,0.951,0.961,0.944,0.942,0.949,0.915,0.949,0.944,0.947
0.946,0.95,0.959,0.944,0.941,0.945,0.913,0.948,0.944,0.937
0.945,0.949,0.958,0.943,0.94,0.944,0.913,0.946,0.943,0.937
0.942,0.943,0.957,0.942,0.939,0.943,0.906,0.945,0.942,0.937
0.94,0.942,0.955,0.941,0.938,0.938,0.904,0.944,0.941,0.937
0.937,0.941,0.955,0.94,0.937,0.937,0.904,0.943,0.94,0.936
0.936,0.94,0.954,0.939,0.936,0.936,0.904,0.942,0.939,0.936
0.934,0.939,0.953,0.938,0.934,0.934,0.903,0.939,0.938,0.932
0.933,0.938,0.952,0.935,0.931,0.933,0.9,0.938,0.935,0.932
0.932,0.937,0.951,0.934,0.927,0.932,0.898,0.937,0.934,0.931
0.926,0.936,0.95,0.933,0.926,0.931,0.89,0.934,0.933,0.931
0.925,0.935,0.949,0.932,0.925,0.93,0.89,0.93,0.932,0.931
0.924,0.934,0.949,0.93,0.924,0.928,0.89,0.929,0.93,0.931
0.91,0.933,0.948,0.929,0.923,0.927,0.89,0.928,0.929,0.931
0.904,0.932,0.942,0.928,0.922,0.926,0.89,0.927,0.928,0.929
0.897,0.931,0.941,0.927,0.921,0.922,0.885,0.926,0.927,0.928
0.896,0.93,0.94,0.925,0.92,0.921,0.885,0.924,0.925,0.928
0.895,0.929,0.939,0.92,0.917,0.92,0.882,0.923,0.92,0.927
0.892,0.928,0.938,0.92,0.916,0.919,0.881,0.922,0.92,0.918
0.889,0.927,0.938,0.919,0.914,0.917,0.875,0.921,0.919,0.918
0.888,0.926,0.937,0.918,0.913,0.916,0.867,0.92,0.918,0.918
0.886,0.925,0.936,0.917,0.911,0.915,0.866,0.917,0.917,0.918
0.886,0.924,0.935,0.916,0.91,0.914,0.861,0.916,0.916,0.917
0.884,0.923,0.934,0.91,0.909,0.913,0.859,0.915,0.91,0.916
0.883,0.921,0.933,0.909,0.906,0.912,0.859,0.914,0.909,0.911
0.881,0.92,0.932,0.908,0.905,0.909,0.855,0.913,0.908,0.911
0.88,0.919,0.931,0.902,0.904,0.908,0.855,0.91,0.902,0.909
0.879,0.918,0.93,0.901,0.902,0.907,0.854,0.909,0.901,0.906
0.857,0.917,0.929,0.9,0.902,0.906,0.85,0.906,0.9,0.906
0.857,0.916,0.928,0.899,0.901,0.901,0.844,0.905,0.899,0.906
0.856,0.915,0.927,0.895,0.9,0.901,0.844,0.903,0.895,0.904
0.854,0.914,0.926,0.891,0.899,0.894,0.84,0.903,0.891,0.904
0.853,0.913,0.925,0.89,0.898,0.893,0.836,0.9,0.89,0.904
0.85,0.912,0.924,0.889,0.897,0.892,0.836,0.899,0.889,0.904
0.849,0.91,0.922,0.888,0.896,0.889,0.832,0.898,0.888,0.903
0.848,0.909,0.919,0.885,0.894,0.887,0.832,0.897,0.885,0.898
0.844,0.906,0.918,0.884,0.893,0.885,0.829,0.896,0.884,0.897
0.844,0.898,0.917,0.878,0.892,0.883,0.827,0.894,0.878,0.888
0.844,0.897,0.916,0.871,0.891,0.879,0.827,0.893,0.871,0.887
0.843,0.896,0.915,0.87,0.89,0.878,0.827,0.892,0.87,0.887
0.842,0.895,0.913,0.869,0.887,0.871,0.827,0.891,0.869,0.884
0.813,0.894,0.911,0.868,0.886,0.867,0.827,0.89,0.868,0.884
0.812,0.893,0.91,0.867,0.885,0.866,0.827,0.889,0.867,0.884
0.811,0.892,0.909,0.866,0.884,0.863,0.825,0.888,0.866,0.884
0.806,0.891,0.906,0.865,0.882,0.858,0.825,0.887,0.865,0.883
0.806,0.89,0.906,0.864,0.88,0.853,0.823,0.885,0.864,0.875
0.805,0.889,0.906,0.863,0.879,0.845,0.82,0.884,0.863,0.872
0.804,0.888,0.905,0.862,0.878,0.841,0.82,0.883,0.862,0.872
0.799,0.887,0.904,0.857,0.874,0.841,0.819,0.882,0.857,0.869
0.798,0.886,0.903,0.856,0.873,0.84,0.814,0.878,0.856,0.869
0.791,0.882,0.902,0.852,0.872,0.839,0.808,0.877,0.852,0.869
0.789,0.881,0.901,0.851,0.871,0.837,0.808,0.876,0.851,0.868
0.788,0.88,0.9,0.85,0.87,0.836,0.808,0.875,0.85,0.868
0.788,0.88,0.899,0.849,0.869,0.835,0.808,0.873,0.849,0.864
0.773,0.879,0.898,0.847,0.868,0.833,0.804,0.872,0.847,0.864
0.773,0.878,0.897,0.845,0.866,0.832,0.804,0.871,0.845,0.863
0.767,0.877,0.896,0.844,0.865,0.831,0.797,0.87,0.844,0.863
0.766,0.876,0.895,0.842,0.864,0.829,0.788,0.869,0.842,0.863
0.765,0.875,0.894,0.839,0.863,0.827,0.788,0.868,0.839,0.858
0.765,0.87,0.893,0.835,0.862,0.823,0.788,0.867,0.835,0.858
0.764,0.869,0.892,0.834,0.861,0.822,0.788,0.866,0.834,0.858
0.763,0.867,0.891,0.833,0.86,0.811,0.784,0.86,0.833,0.858
0.763,0.866,0.89,0.832,0.857,0.81,0.78,0.859,0.832,0.858
0.762,0.865,0.889,0.831,0.856,0.809,0.776,0.853,0.831,0.858
0.761,0.863,0.888,0.83,0.855,0.807,0.776,0.852,0.83,0.852
0.76,0.86,0.887,0.827,0.854,0.807,0.776,0.851,0.827,0.852
0.76,0.859,0.885,0.826,0.852,0.804,0.776,0.848,0.826,0.847
0.759,0.855,0.884,0.821,0.851,0.799,0.773,0.847,0.821,0.846
0.757,0.851,0.883,0.82,0.85,0.79,0.773,0.846,0.82,0.843
0.746,0.85,0.882,0.819,0.849,0.782,0.771,0.841,0.819,0.84
0.746,0.849,0.881,0.818,0.848,0.78,0.766,0.84,0.818,0.84
0.743,0.848,0.88,0.816,0.846,0.78,0.766,0.839,0.816,0.84
0.741,0.847,0.878,0.815,0.845,0.778,0.766,0.837,0.815,0.84
0.74,0.846,0.877,0.814,0.844,0.775,0.76,0.836,0.814,0.84
0.74,0.845,0.876,0.812,0.843,0.774,0.758,0.835,0.812,0.84
0.74,0.844,0.869,0.809,0.842,0.773,0.756,0.835,0.809,0.84
0.738,0.843,0.868,0.805,0.841,0.772,0.756,0.834,0.805,0.84
0.73,0.842,0.864,0.804,0.84,0.763,0.756,0.831,0.804,0.839
0.729,0.841,0.863,0.8,0.839,0.761,0.756,0.83,0.8,0.839
0.724,0.84,0.86,0.799,0.838,0.76,0.745,0.829,0.799,0.838
0.723,0.839,0.859,0.797,0.837,0.758,0.745,0.825,0.797,0.838
0.723,0.838,0.858,0.796,0.836,0.757,0.73,0.819,0.796,0.838
0.718,0.837,0.857,0.794,0.835,0.752,0.73,0.818,0.794,0.838
0.716,0.836,0.856,0.793,0.833,0.75,0.72,0.817,0.793,0.838
