_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core,_control
0.628,0.628,0.628,0.628,0.628,0.628,0.628,0.628,0.628,0.628
0.62,0.628,0.62,0.62,0.628,0.628,0.62,0.628,0.62,0.628
0.618,0.628,0.62,0.62,0.627,0.626,0.595,0.628,0.62,0.628
0.616,0.628,0.62,0.62,0.623,0.61,0.566,0.628,0.62,0.628
0.613,0.625,0.62,0.62,0.622,0.609,0.566,0.626,0.62,0.628
0.612,0.625,0.62,0.62,0.62,0.609,0.566,0.624,0.62,0.628
0.598,0.624,0.62,0.62,0.617,0.609,0.566,0.581,0.62,0.628
0.574,0.623,0.62,0.62,0.615,0.609,0.566,0.58,0.62,0.628
0.558,0.623,0.62,0.62,0.614,0.605,0.553,0.579,0.62,0.628
0.555,0.622,0.62,0.62,0.612,0.604,0.553,0.577,0.62,0.628
0.553,0.618,0.62,0.62,0.608,0.604,0.553,0.575,0.62,0.628
0.552,0.618,0.62,0.62,0.606,0.603,0.545,0.574,0.62,0.628
0.552,0.617,0.62,0.62,0.602,0.589,0.532,0.564,0.62,0.628
0.551,0.616,0.62,0.62,0.598,0.589,0.509,0.563,0.62,0.628
0.55,0.611,0.62,0.62,0.593,0.589,0.494,0.562,0.62,0.628
0.548,0.609,0.62,0.62,0.592,0.588,0.476,0.561,0.62,0.628
0.545,0.609,0.62,0.62,0.59,0.588,0.476,0.561,0.62,0.628
0.341,0.598,0.62,0.62,0.588,0.587,0.476,0.561,0.62,0.628
0.322,0.598,0.62,0.62,0.584,0.585,0.476,0.561,0.62,0.628
0.321,0.596,0.62,0.62,0.583,0.582,0.476,0.56,0.62,0.628
0.313,0.596,0.62,0.618,0.579,0.582,0.471,0.552,0.618,0.628
0.311,0.596,0.62,0.618,0.577,0.577,0.427,0.551,0.618,0.628
0.275,0.593,0.62,0.618,0.574,0.576,0.427,0.551,0.618,0.613
0.273,0.588,0.62,0.618,0.572,0.574,0.427,0.55,0.618,0.613
0.272,0.587,0.62,0.617,0.57,0.572,0.427,0.545,0.617,0.613
0.234,0.585,0.62,0.617,0.569,0.567,0.427,0.543,0.617,0.613
0.143,0.583,0.62,0.616,0.566,0.565,0.427,0.542,0.616,0.613
0.143,0.58,0.62,0.615,0.564,0.564,0.427,0.537,0.615,0.613
0.124,0.579,0.62,0.614,0.545,0.561,0.427,0.534,0.614,0.613
0.111,0.579,0.62,0.614,0.545,0.561,0.397,0.534,0.614,0.613
0.111,0.565,0.62,0.614,0.53,0.561,0.375,0.53,0.614,0.613
0.111,0.564,0.62,0.612,0.53,0.556,0.375,0.527,0.612,0.613
0.11,0.563,0.62,0.61,0.528,0.555,0.374,0.522,0.61,0.613
0.11,0.563,0.618,0.61,0.525,0.554,0.327,0.514,0.61,0.613
0.015,0.563,0.618,0.605,0.511,0.553,0.327,0.512,0.605,0.613
0.015,0.562,0.617,0.604,0.475,0.553,0.327,0.508,0.604,0.613
0.015,0.561,0.617,0.602,0.472,0.553,0.327,0.498,0.602,0.613
0.015,0.561,0.617,0.602,0.472,0.551,0.327,0.491,0.602,0.613
0.015,0.561,0.617,0.601,0.467,0.539,0.327,0.491,0.601,0.613
0.015,0.56,0.617,0.599,0.459,0.535,0.327,0.486,0.599,0.613
0.015,0.558,0.617,0.599,0.457,0.534,0.327,0.483,0.599,0.613
0.015,0.556,0.617,0.597,0.426,0.531,0.29,0.48,0.597,0.613
0.015,0.546,0.617,0.597,0.426,0.53,0.29,0.48,0.597,0.613
0.015,0.543,0.616,0.597,0.426,0.528,0.29,0.48,0.597,0.613
0.015,0.539,0.616,0.597,0.425,0.528,0.29,0.478,0.597,0.613
0.015,0.538,0.616,0.597,0.399,0.528,0.29,0.477,0.597,0.613
0.015,0.537,0.614,0.597,0.399,0.528,0.29,0.477,0.597,0.613
0.015,0.536,0.612,0.596,0.399,0.528,0.29,0.473,0.596,0.613
0.015,0.536,0.612,0.596,0.396,0.528,0.29,0.472,0.596,0.613
0.015,0.536,0.612,0.595,0.394,0.512,0.29,0.472,0.595,0.603
0.015,0.535,0.612,0.594,0.391,0.509,0.29,0.472,0.594,0.603
0.015,0.535,0.612,0.594,0.388,0.503,0.29,0.46,0.594,0.603
0.015,0.534,0.612,0.594,0.388,0.5,0.29,0.46,0.594,0.603
0.015,0.534,0.612,0.594,0.388,0.492,0.29,0.458,0.594,0.603
0.015,0.534,0.612,0.594,0.388,0.492,0.245,0.457,0.594,0.603
0.015,0.532,0.611,0.593,0.388,0.489,0.236,0.452,0.593,0.603
0.015,0.532,0.61,0.591,0.386,0.486,0.236,0.452,0.591,0.603
0.015,0.532,0.61,0.59,0.386,0.485,0.236,0.445,0.59,0.603
0.015,0.532,0.61,0.59,0.386,0.484,0.236,0.445,0.59,0.603
0.015,0.528,0.61,0.59,0.386,0.483,0.236,0.429,0.59,0.603
0.015,0.528,0.61,0.576,0.386,0.483,0.236,0.421,0.576,0.603
0.015,0.519,0.605,0.576,0.386,0.482,0.236,0.421,0.576,0.603
0.015,0.519,0.604,0.575,0.386,0.482,0.236,0.417,0.575,0.603
0.015,0.519,0.604,0.575,0.379,0.477,0.236,0.416,0.575,0.603
0.015,0.519,0.602,0.574,0.356,0.473,0.236,0.415,0.574,0.603
0.015,0.519,0.601,0.572,0.305,0.47,0.236,0.408,0.572,0.603
0.015,0.516,0.599,0.572,0.298,0.47,0.231,0.397,0.572,0.603
0.003,0.511,0.598,0.57,0.298,0.466,0.231,0.395,0.57,0.603
0.003,0.506,0.598,0.569,0.298,0.461,0.231,0.393,0.569,0.603
0.003,0.506,0.598,0.569,0.298,0.457,0.231,0.386,0.569,0.603
0.003,0.487,0.598,0.568,0.298,0.456,0.231,0.384,0.568,0.603
0.003,0.486,0.598,0.567,0.292,0.414,0.231,0.242,0.567,0.603
0.003,0.486,0.598,0.566,0.292,0.404,0.231,0.242,0.566,0.603
