_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core,_control
0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685
0.684,0.684,0.685,0.685,0.684,0.685,0.684,0.685,0.685,0.685
0.681,0.683,0.684,0.684,0.682,0.684,0.683,0.685,0.684,0.685
0.679,0.682,0.684,0.684,0.678,0.683,0.682,0.685,0.684,0.685
0.678,0.682,0.683,0.683,0.676,0.682,0.681,0.685,0.683,0.685
0.677,0.681,0.68,0.68,0.675,0.682,0.68,0.685,0.68,0.685
0.676,0.68,0.68,0.68,0.674,0.682,0.678,0.685,0.68,0.685
0.675,0.679,0.68,0.68,0.672,0.682,0.675,0.685,0.68,0.685
0.674,0.678,0.68,0.68,0.67,0.681,0.673,0.685,0.68,0.685
0.673,0.678,0.68,0.68,0.667,0.681,0.673,0.685,0.68,0.685
0.673,0.678,0.68,0.68,0.664,0.681,0.67,0.685,0.68,0.685
0.671,0.677,0.68,0.679,0.663,0.681,0.666,0.685,0.679,0.685
0.67,0.676,0.68,0.679,0.662,0.681,0.664,0.685,0.679,0.685
0.669,0.675,0.68,0.679,0.66,0.681,0.664,0.683,0.679,0.685
0.666,0.674,0.68,0.679,0.656,0.68,0.661,0.683,0.679,0.685
0.664,0.673,0.68,0.679,0.655,0.679,0.661,0.683,0.679,0.684
0.662,0.673,0.679,0.679,0.654,0.678,0.658,0.683,0.679,0.684
0.66,0.672,0.679,0.678,0.653,0.678,0.655,0.683,0.678,0.682
0.659,0.671,0.678,0.678,0.651,0.677,0.655,0.683,0.678,0.682
0.659,0.67,0.678,0.678,0.649,0.674,0.651,0.683,0.678,0.682
0.657,0.669,0.678,0.677,0.646,0.674,0.649,0.681,0.677,0.682
0.654,0.668,0.678,0.677,0.644,0.674,0.643,0.681,0.677,0.682
0.653,0.665,0.678,0.675,0.643,0.673,0.642,0.681,0.675,0.682
0.651,0.665,0.678,0.675,0.64,0.671,0.642,0.68,0.675,0.678
0.644,0.664,0.678,0.675,0.639,0.669,0.64,0.679,0.675,0.678
0.637,0.664,0.678,0.675,0.638,0.668,0.632,0.679,0.675,0.678
0.636,0.664,0.678,0.674,0.637,0.668,0.632,0.678,0.674,0.678
0.635,0.663,0.678,0.673,0.634,0.667,0.632,0.677,0.673,0.678
0.633,0.662,0.678,0.673,0.633,0.666,0.629,0.674,0.673,0.678
0.628,0.661,0.676,0.673,0.632,0.664,0.624,0.673,0.673,0.678
0.623,0.66,0.676,0.672,0.631,0.663,0.622,0.672,0.672,0.677
0.623,0.659,0.676,0.672,0.629,0.663,0.622,0.671,0.672,0.675
0.614,0.657,0.676,0.672,0.628,0.662,0.622,0.669,0.672,0.675
0.596,0.657,0.675,0.672,0.627,0.661,0.622,0.668,0.672,0.675
0.596,0.657,0.675,0.672,0.626,0.654,0.62,0.667,0.672,0.669
0.594,0.655,0.675,0.672,0.624,0.653,0.613,0.667,0.672,0.669
0.593,0.654,0.675,0.67,0.622,0.653,0.613,0.666,0.67,0.669
0.589,0.654,0.674,0.67,0.62,0.653,0.61,0.664,0.67,0.669
0.583,0.653,0.674,0.67,0.619,0.65,0.61,0.662,0.67,0.667
0.58,0.652,0.674,0.67,0.616,0.649,0.61,0.662,0.67,0.667
0.577,0.65,0.673,0.669,0.615,0.649,0.6,0.662,0.669,0.667
0.563,0.65,0.673,0.668,0.614,0.648,0.6,0.659,0.668,0.667
0.562,0.649,0.673,0.668,0.613,0.647,0.6,0.656,0.668,0.667
0.561,0.649,0.673,0.668,0.611,0.646,0.597,0.655,0.668,0.667
0.559,0.649,0.673,0.668,0.608,0.645,0.597,0.653,0.668,0.667
0.559,0.649,0.673,0.667,0.607,0.642,0.597,0.652,0.667,0.667
0.555,0.647,0.673,0.667,0.606,0.641,0.596,0.652,0.667,0.667
0.553,0.646,0.673,0.667,0.605,0.64,0.594,0.645,0.667,0.664
0.544,0.643,0.673,0.667,0.603,0.637,0.592,0.638,0.667,0.664
0.542,0.642,0.673,0.667,0.6,0.636,0.592,0.638,0.667,0.664
0.541,0.642,0.672,0.666,0.599,0.636,0.585,0.635,0.666,0.664
0.54,0.639,0.672,0.665,0.593,0.636,0.578,0.634,0.665,0.664
0.539,0.639,0.672,0.665,0.592,0.631,0.578,0.633,0.665,0.664
0.492,0.638,0.672,0.663,0.591,0.631,0.575,0.632,0.663,0.664
0.491,0.636,0.672,0.661,0.585,0.631,0.573,0.631,0.661,0.664
0.485,0.635,0.67,0.659,0.575,0.631,0.569,0.628,0.659,0.664
0.485,0.635,0.67,0.659,0.574,0.63,0.566,0.627,0.659,0.664
0.468,0.631,0.669,0.657,0.57,0.629,0.564,0.626,0.657,0.664
0.467,0.631,0.669,0.656,0.569,0.627,0.561,0.625,0.656,0.664
0.467,0.63,0.669,0.655,0.566,0.626,0.561,0.614,0.655,0.664
