_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core,_control
0.534,0.534,0.534,0.534,0.534,0.534,0.534,0.534,0.534,0.534
0.534,0.534,0.534,0.534,0.534,0.528,0.533,0.534,0.534,0.534
0.533,0.534,0.534,0.534,0.534,0.527,0.525,0.534,0.534,0.534
0.532,0.534,0.532,0.532,0.534,0.527,0.523,0.534,0.532,0.534
0.527,0.533,0.532,0.532,0.534,0.526,0.521,0.534,0.532,0.534
0.519,0.532,0.532,0.532,0.534,0.525,0.52,0.534,0.532,0.534
0.518,0.531,0.532,0.532,0.532,0.524,0.512,0.534,0.532,0.534
0.513,0.53,0.532,0.532,0.53,0.523,0.511,0.534,0.532,0.534
0.513,0.529,0.532,0.532,0.53,0.523,0.509,0.534,0.532,0.534
0.511,0.528,0.532,0.532,0.53,0.522,0.508,0.534,0.532,0.534
0.507,0.524,0.532,0.531,0.53,0.522,0.5,0.533,0.531,0.534
0.502,0.523,0.531,0.531,0.53,0.521,0.494,0.531,0.531,0.534
0.5,0.521,0.531,0.531,0.529,0.521,0.494,0.531,0.531,0.534
0.496,0.514,0.531,0.531,0.529,0.52,0.489,0.53,0.531,0.534
0.494,0.512,0.531,0.531,0.529,0.52,0.48,0.53,0.531,0.534
0.492,0.504,0.531,0.531,0.521,0.519,0.48,0.53,0.531,0.534
0.49,0.503,0.531,0.531,0.52,0.512,0.477,0.53,0.531,0.534
0.489,0.501,0.531,0.529,0.519,0.512,0.475,0.53,0.529,0.534
0.488,0.497,0.529,0.529,0.518,0.511,0.475,0.53,0.529,0.534
0.487,0.492,0.529,0.529,0.517,0.511,0.472,0.529,0.529,0.534
0.487,0.49,0.529,0.529,0.515,0.511,0.472,0.528,0.529,0.534
0.487,0.489,0.529,0.529,0.515,0.51,0.472,0.528,0.529,0.534
0.487,0.488,0.529,0.528,0.515,0.509,0.455,0.52,0.528,0.534
0.486,0.488,0.528,0.528,0.512,0.509,0.455,0.519,0.528,0.534
0.486,0.487,0.528,0.528,0.512,0.509,0.455,0.518,0.528,0.534
0.484,0.486,0.528,0.526,0.511,0.508,0.454,0.517,0.526,0.534
0.481,0.486,0.528,0.526,0.51,0.508,0.454,0.516,0.526,0.534
0.478,0.482,0.528,0.525,0.509,0.507,0.454,0.515,0.525,0.534
0.476,0.481,0.528,0.525,0.507,0.505,0.453,0.514,0.525,0.534
0.474,0.481,0.528,0.524,0.503,0.503,0.45,0.513,0.524,0.534
0.469,0.481,0.528,0.523,0.501,0.502,0.45,0.511,0.523,0.534
0.468,0.48,0.526,0.523,0.5,0.502,0.45,0.507,0.523,0.534
0.463,0.477,0.526,0.523,0.498,0.501,0.45,0.506,0.523,0.534
0.461,0.477,0.525,0.523,0.497,0.498,0.444,0.506,0.523,0.534
0.461,0.476,0.525,0.515,0.493,0.497,0.444,0.505,0.515,0.534
0.46,0.476,0.525,0.515,0.491,0.492,0.444,0.504,0.515,0.534
0.459,0.475,0.525,0.515,0.49,0.492,0.443,0.502,0.515,0.534
0.444,0.475,0.525,0.514,0.489,0.491,0.44,0.498,0.514,0.534
0.441,0.475,0.524,0.513,0.488,0.491,0.435,0.498,0.513,0.534
0.434,0.474,0.524,0.513,0.486,0.49,0.434,0.498,0.513,0.534
0.431,0.473,0.524,0.512,0.485,0.49,0.434,0.494,0.512,0.534
0.431,0.473,0.523,0.512,0.484,0.489,0.434,0.494,0.512,0.534
0.429,0.472,0.523,0.511,0.481,0.489,0.427,0.49,0.511,0.534
0.429,0.471,0.523,0.509,0.479,0.489,0.427,0.488,0.509,0.534
0.428,0.471,0.523,0.509,0.477,0.489,0.425,0.487,0.509,0.534
0.427,0.47,0.522,0.507,0.477,0.489,0.416,0.486,0.507,0.534
0.425,0.468,0.514,0.507,0.475,0.489,0.41,0.485,0.507,0.534
0.418,0.467,0.514,0.505,0.472,0.488,0.41,0.484,0.505,0.534
0.417,0.465,0.514,0.505,0.471,0.487,0.41,0.483,0.505,0.534
0.417,0.465,0.513,0.504,0.47,0.487,0.406,0.481,0.504,0.534
0.416,0.465,0.513,0.503,0.466,0.487,0.406,0.468,0.503,0.534
0.41,0.463,0.513,0.502,0.465,0.486,0.4,0.467,0.502,0.534
0.396,0.463,0.513,0.502,0.464,0.485,0.386,0.466,0.502,0.534
0.385,0.462,0.513,0.501,0.462,0.485,0.386,0.462,0.501,0.534
0.376,0.462,0.513,0.499,0.46,0.484,0.385,0.46,0.499,0.534
0.376,0.459,0.513,0.499,0.458,0.48,0.383,0.459,0.499,0.534
0.374,0.459,0.512,0.498,0.457,0.479,0.38,0.459,0.498,0.534
0.374,0.459,0.512,0.497,0.453,0.478,0.378,0.458,0.497,0.534
0.364,0.458,0.512,0.497,0.452,0.476,0.378,0.456,0.497,0.534
0.36,0.458,0.51,0.497,0.451,0.476,0.372,0.455,0.497,0.534
0.36,0.458,0.51,0.496,0.449,0.468,0.372,0.455,0.496,0.534
0.348,0.458,0.51,0.495,0.442,0.468,0.372,0.454,0.495,0.534
0.333,0.458,0.51,0.493,0.432,0.467,0.362,0.445,0.493,0.534
0.333,0.457,0.509,0.492,0.429,0.467,0.355,0.444,0.492,0.534
0.332,0.457,0.509,0.492,0.428,0.467,0.354,0.444,0.492,0.534
0.33,0.455,0.507,0.491,0.426,0.462,0.354,0.442,0.491,0.534
0.329,0.455,0.506,0.49,0.425,0.462,0.337,0.441,0.49,0.534
0.317,0.451,0.506,0.489,0.423,0.461,0.337,0.44,0.489,0.534
0.317,0.449,0.504,0.487,0.423,0.461,0.32,0.44,0.487,0.534
0.317,0.449,0.504,0.485,0.422,0.461,0.32,0.431,0.485,0.534
0.298,0.448,0.504,0.484,0.395,0.46,0.32,0.43,0.484,0.534
0.296,0.448,0.504,0.483,0.394,0.46,0.32,0.43,0.483,0.534
0.296,0.448,0.504,0.481,0.392,0.458,0.318,0.429,0.481,0.534
0.294,0.447,0.504,0.48,0.391,0.458,0.318,0.422,0.48,0.534
0.29,0.444,0.504,0.478,0.389,0.452,0.318,0.422,0.478,0.534
0.286,0.435,0.504,0.476,0.384,0.45,0.318,0.421,0.476,0.534
0.286,0.435,0.504,0.474,0.383,0.449,0.318,0.42,0.474,0.534
0.286,0.434,0.504,0.473,0.379,0.446,0.316,0.419,0.473,0.534
0.281,0.434,0.504,0.472,0.376,0.446,0.31,0.419,0.472,0.534
0.277,0.433,0.503,0.471,0.375,0.444,0.309,0.418,0.471,0.534
0.272,0.428,0.502,0.469,0.374,0.441,0.253,0.418,0.469,0.534
0.271,0.428,0.502,0.468,0.374,0.44,0.253,0.417,0.468,0.534
0.258,0.428,0.502,0.467,0.374,0.435,0.253,0.416,0.467,0.534
0.256,0.428,0.502,0.466,0.374,0.435,0.211,0.414,0.466,0.534
0.256,0.428,0.502,0.464,0.368,0.435,0.211,0.413,0.464,0.534
0.25,0.428,0.502,0.463,0.366,0.432,0.176,0.411,0.463,0.534
0.25,0.427,0.502,0.462,0.366,0.43,0.176,0.41,0.462,0.534
0.249,0.426,0.502,0.461,0.365,0.43,0.176,0.409,0.461,0.534
0.242,0.424,0.502,0.459,0.365,0.43,0.176,0.407,0.459,0.534
0.224,0.424,0.502,0.459,0.364,0.426,0.176,0.404,0.459,0.534
0.224,0.422,0.502,0.458,0.362,0.425,0.176,0.401,0.458,0.534
0.218,0.422,0.501,0.457,0.36,0.423,0.176,0.4,0.457,0.534
0.218,0.421,0.501,0.457,0.359,0.414,0.176,0.395,0.457,0.534
0.191,0.421,0.501,0.457,0.358,0.414,0.176,0.394,0.457,0.534
0.191,0.421,0.501,0.455,0.358,0.411,0.176,0.392,0.455,0.534
0.191,0.421,0.501,0.454,0.353,0.411,0.176,0.39,0.454,0.534
0.191,0.421,0.5,0.453,0.353,0.41,0.166,0.389,0.453,0.534
0.19,0.419,0.5,0.452,0.349,0.41,0.166,0.389,0.452,0.534
0.19,0.419,0.499,0.446,0.349,0.402,0.166,0.389,0.446,0.534
0.19,0.419,0.499,0.441,0.342,0.402,0.166,0.388,0.441,0.534
0.165,0.418,0.498,0.44,0.34,0.401,0.166,0.388,0.44,0.534
0.165,0.418,0.498,0.438,0.338,0.401,0.163,0.383,0.438,0.534
0.165,0.418,0.497,0.437,0.338,0.401,0.163,0.382,0.437,0.534
0.078,0.417,0.497,0.435,0.338,0.401,0.163,0.381,0.435,0.533
