_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core,_control
0.572,0.572,0.572,0.572,0.572,0.572,0.572,0.572,0.572,0.572
0.572,0.571,0.572,0.572,0.569,0.571,0.571,0.571,0.572,0.572
0.561,0.57,0.572,0.572,0.569,0.57,0.57,0.57,0.572,0.572
0.555,0.57,0.572,0.571,0.567,0.56,0.561,0.57,0.571,0.572
0.554,0.57,0.571,0.571,0.566,0.56,0.549,0.569,0.571,0.572
0.553,0.57,0.571,0.571,0.564,0.559,0.549,0.569,0.571,0.572
0.55,0.57,0.571,0.571,0.563,0.559,0.525,0.568,0.571,0.572
0.549,0.57,0.571,0.571,0.561,0.557,0.525,0.567,0.571,0.572
0.547,0.568,0.571,0.571,0.559,0.557,0.525,0.566,0.571,0.572
0.546,0.567,0.571,0.571,0.559,0.556,0.522,0.565,0.571,0.572
0.545,0.565,0.571,0.571,0.556,0.556,0.512,0.561,0.571,0.572
0.544,0.564,0.571,0.571,0.556,0.555,0.488,0.561,0.571,0.572
0.516,0.564,0.571,0.57,0.555,0.548,0.487,0.55,0.57,0.572
0.515,0.564,0.571,0.57,0.551,0.544,0.459,0.547,0.57,0.572
0.514,0.563,0.571,0.57,0.551,0.544,0.442,0.546,0.57,0.572
0.513,0.563,0.571,0.57,0.549,0.544,0.442,0.545,0.57,0.572
0.512,0.562,0.57,0.569,0.546,0.541,0.442,0.544,0.569,0.572
0.51,0.562,0.57,0.568,0.54,0.54,0.442,0.543,0.568,0.572
0.509,0.56,0.57,0.568,0.539,0.539,0.435,0.538,0.568,0.572
0.508,0.56,0.569,0.568,0.538,0.537,0.413,0.533,0.568,0.572
0.489,0.56,0.568,0.567,0.537,0.532,0.385,0.532,0.567,0.572
0.478,0.56,0.568,0.565,0.533,0.53,0.377,0.531,0.565,0.572
0.47,0.56,0.567,0.563,0.533,0.53,0.377,0.53,0.563,0.572
0.466,0.56,0.567,0.563,0.53,0.53,0.369,0.529,0.563,0.572
0.462,0.56,0.567,0.562,0.528,0.53,0.369,0.524,0.562,0.572
0.461,0.56,0.565,0.56,0.527,0.529,0.369,0.523,0.56,0.572
0.46,0.56,0.565,0.559,0.505,0.526,0.369,0.521,0.559,0.572
0.438,0.559,0.565,0.559,0.505,0.524,0.369,0.521,0.559,0.572
0.313,0.557,0.565,0.559,0.505,0.523,0.369,0.52,0.559,0.572
0.313,0.556,0.565,0.558,0.505,0.522,0.369,0.52,0.558,0.572
0.312,0.553,0.565,0.558,0.503,0.52,0.346,0.519,0.558,0.572
0.312,0.553,0.563,0.556,0.499,0.519,0.346,0.518,0.556,0.572
0.311,0.553,0.562,0.555,0.499,0.517,0.346,0.515,0.555,0.572
0.311,0.553,0.562,0.554,0.499,0.514,0.34,0.511,0.554,0.572
0.288,0.551,0.562,0.553,0.496,0.513,0.34,0.51,0.553,0.572
0.28,0.551,0.561,0.553,0.496,0.512,0.34,0.507,0.553,0.572
0.111,0.55,0.561,0.552,0.492,0.511,0.34,0.506,0.552,0.572
0.111,0.55,0.559,0.552,0.492,0.511,0.336,0.504,0.552,0.572
0.111,0.55,0.559,0.552,0.491,0.509,0.336,0.501,0.552,0.572
0.101,0.549,0.558,0.551,0.488,0.508,0.336,0.499,0.551,0.572
0.101,0.549,0.557,0.551,0.488,0.508,0.336,0.498,0.551,0.572
0.101,0.549,0.557,0.551,0.488,0.507,0.336,0.498,0.551,0.572
0.101,0.549,0.557,0.551,0.488,0.507,0.336,0.498,0.551,0.572
0.044,0.548,0.557,0.549,0.487,0.506,0.336,0.498,0.549,0.572
0.044,0.544,0.557,0.548,0.484,0.506,0.336,0.498,0.548,0.572
0.044,0.543,0.557,0.547,0.481,0.506,0.336,0.487,0.547,0.572
