_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core,_control
0.586,0.586,0.586,0.586,0.586,0.586,0.586,0.586,0.586,0.586
0.584,0.585,0.586,0.586,0.583,0.585,0.584,0.586,0.586,0.586
0.584,0.584,0.579,0.579,0.58,0.584,0.557,0.585,0.579,0.586
0.568,0.583,0.579,0.579,0.58,0.581,0.557,0.585,0.579,0.586
0.568,0.583,0.579,0.579,0.578,0.58,0.541,0.584,0.579,0.586
0.567,0.583,0.579,0.579,0.575,0.579,0.541,0.582,0.579,0.586
0.567,0.582,0.579,0.579,0.572,0.576,0.535,0.581,0.579,0.586
0.539,0.582,0.579,0.579,0.572,0.575,0.505,0.581,0.579,0.586
0.528,0.581,0.579,0.579,0.572,0.574,0.503,0.58,0.579,0.586
0.526,0.581,0.579,0.579,0.571,0.572,0.461,0.578,0.579,0.586
0.525,0.58,0.579,0.579,0.569,0.572,0.461,0.578,0.579,0.586
0.502,0.577,0.579,0.579,0.569,0.569,0.461,0.577,0.579,0.586
0.502,0.577,0.579,0.579,0.568,0.568,0.441,0.575,0.579,0.586
0.501,0.567,0.579,0.579,0.568,0.568,0.432,0.575,0.579,0.586
0.499,0.567,0.578,0.578,0.568,0.566,0.432,0.575,0.578,0.586
0.485,0.552,0.578,0.577,0.566,0.563,0.432,0.567,0.577,0.586
0.474,0.552,0.577,0.576,0.564,0.563,0.432,0.555,0.576,0.586
0.467,0.551,0.577,0.576,0.56,0.562,0.432,0.554,0.576,0.586
0.467,0.551,0.577,0.574,0.548,0.56,0.432,0.553,0.574,0.586
0.465,0.551,0.577,0.573,0.546,0.559,0.414,0.552,0.573,0.586
0.458,0.551,0.577,0.572,0.544,0.558,0.407,0.551,0.572,0.586
0.455,0.549,0.577,0.572,0.544,0.556,0.407,0.549,0.572,0.586
0.448,0.548,0.576,0.572,0.543,0.555,0.405,0.544,0.572,0.586
0.448,0.548,0.576,0.572,0.541,0.555,0.393,0.543,0.572,0.586
0.447,0.548,0.574,0.566,0.536,0.539,0.354,0.542,0.566,0.586
0.445,0.545,0.573,0.566,0.536,0.536,0.354,0.541,0.566,0.586
0.436,0.542,0.572,0.565,0.534,0.535,0.354,0.538,0.565,0.586
0.435,0.533,0.572,0.565,0.532,0.534,0.354,0.538,0.565,0.586
0.434,0.532,0.572,0.564,0.531,0.526,0.304,0.533,0.564,0.586
0.433,0.532,0.566,0.562,0.517,0.525,0.304,0.532,0.562,0.586
0.414,0.532,0.566,0.56,0.516,0.523,0.304,0.531,0.56,0.586
0.414,0.531,0.566,0.559,0.513,0.521,0.304,0.525,0.559,0.586
0.411,0.529,0.566,0.559,0.51,0.515,0.304,0.517,0.559,0.586
0.408,0.528,0.566,0.558,0.505,0.509,0.304,0.514,0.558,0.586
0.408,0.528,0.565,0.558,0.505,0.508,0.304,0.513,0.558,0.586
0.406,0.526,0.565,0.557,0.501,0.507,0.304,0.512,0.557,0.586
0.404,0.522,0.565,0.556,0.493,0.506,0.304,0.511,0.556,0.586
0.403,0.519,0.565,0.555,0.493,0.505,0.304,0.51,0.555,0.586
0.403,0.519,0.565,0.554,0.493,0.505,0.304,0.507,0.554,0.586
0.402,0.519,0.565,0.554,0.493,0.486,0.304,0.506,0.554,0.586
0.4,0.519,0.563,0.554,0.493,0.483,0.304,0.501,0.554,0.586
0.305,0.519,0.562,0.552,0.493,0.481,0.304,0.501,0.552,0.586
0.304,0.519,0.56,0.552,0.492,0.481,0.304,0.498,0.552,0.586
0.299,0.518,0.559,0.551,0.491,0.479,0.303,0.491,0.551,0.586
0.287,0.515,0.559,0.547,0.49,0.478,0.303,0.489,0.547,0.586
0.265,0.51,0.558,0.547,0.487,0.478,0.303,0.487,0.547,0.586
0.265,0.509,0.558,0.547,0.485,0.477,0.303,0.487,0.547,0.586
0.265,0.506,0.558,0.546,0.484,0.474,0.303,0.487,0.546,0.586
0.257,0.504,0.558,0.544,0.468,0.473,0.303,0.487,0.544,0.586
0.256,0.504,0.558,0.543,0.467,0.473,0.303,0.487,0.543,0.586
0.256,0.498,0.558,0.543,0.465,0.473,0.303,0.485,0.543,0.586
0.256,0.497,0.558,0.541,0.464,0.471,0.303,0.484,0.541,0.586
0.128,0.497,0.558,0.541,0.464,0.471,0.303,0.484,0.541,0.586
0.123,0.496,0.558,0.541,0.464,0.469,0.303,0.484,0.541,0.586
